update,timesteps,violation_g1_util,violation_g2_class,violation_g3_geom,lambda_g1_util,lambda_g2_class,lambda_g3_geom
52,425984,0.04190911449583255,2.9962896148633675e-05,0.00018310546875,70.17188097984771,0.5551826213437052,0.5580506556505612
53,434176,0.03923543026211515,6.566299214102967e-05,0.00030517578125,70.36805813115829,0.5555109363044104,0.5586610072130612
54,442368,0.03819602042647963,0.00019375224575763508,0.00048828125,70.55903823329069,0.5564796975331986,0.5596375697130612
55,450560,0.03648607717049905,5.496508942612311e-05,0.0003662109375,70.74146861914319,0.5567545229803292,0.5603699915880612
56,458752,0.042371448729376454,7.592502754239747e-05,0.00054931640625,70.95332586279007,0.5571341481180412,0.5614686244005612
57,466944,0.03733574035817962,8.092744622590668e-05,0.00030517578125,71.14000456458096,0.5575387853491707,0.5620789759630612
58,475136,0.034755075937963856,3.219908526239199e-05,0.00018310546875,71.31377994427078,0.5576997807754827,0.5624451869005612
59,483328,0.043321167063460675,5.7663134984454366e-05,0.00042724609375,71.53038577958809,0.5579880964504049,0.5632996790880612
60,491520,0.029094492113144778,5.4492704602345415e-05,0.000244140625,71.67585824015381,0.5582605599734166,0.5637879603380612
61,499712,0.03871711780882674,0.00010235674376302611,0.00018310546875,71.86944382919795,0.5587723436922317,0.5641541712755612
62,507904,0.03879938038059011,3.4762496549112134e-05,0.0003662109375,72.0634407311009,0.5589461561749772,0.5648865931505612
63,516096,0.03859235823952101,3.2938963580173106e-05,0.0001220703125,72.2564025222985,0.559110850992878,0.5651307337755612
64,524288,0.038810995171431696,9.487098439959541e-05,0.00042724609375,72.45045749815566,0.559585205914876,0.5659852259630612
65,532480,0.032768856475906064,2.7968175003549345e-05,0.0001220703125,72.61430178053519,0.5597250467898938,0.5662293665880612
66,540672,0.035512501365750265,8.093962092040307e-05,0.00042724609375,72.79186428736394,0.5601297448944957,0.5670838587755612
67,548864,0.03538249122146759,6.632349413279015e-05,0.00042724609375,72.96877674347127,0.5604613623651596,0.5679383509630612
68,557056,0.03381386670650484,5.578669029579519e-06,0.0001220703125,73.13784607700379,0.5604892557103075,0.5681824915880612
69,565248,0.0367596577990256,2.7310061048211063e-05,0.0001220703125,73.32164436599892,0.5606258060155486,0.5684266322130612
70,573440,0.039624655065951656,8.056131161978585e-05,0.0003662109375,73.51976764132868,0.5610286125736474,0.5691590540880612
71,581632,0.03995425221055382,1.7926264399521785e-05,0.000244140625,73.71953890238146,0.561118243895645,0.5696473353380612
72,589824,0.04022026873545033,0.00010729032326878561,0.00054931640625,73.92064024605871,0.561654695511989,0.5707459681505612
73,598016,0.03876718960298606,3.4318638143271196e-05,0.000244140625,74.11447619407365,0.5618262887027053,0.5712342494005612
74,606208,0.03973952214613115,2.3471913624576363e-05,0.000244140625,74.31317380480431,0.5619436482708282,0.5717225306505612
75,614400,0.03318551936099346,1.7710266469122827e-05,0.00018310546875,74.47910140160927,0.5620321996031739,0.5720887415880612
76,622592,0.034510827818636194,7.853780740167796e-06,0.0001220703125,74.65165554070245,0.5620714685068747,0.5723328822130612
77,630784,0.040868357410646955,7.144588932925185e-06,0.0001220703125,74.85599732775569,0.5621071914515393,0.5725770228380612
78,638976,0.03761743295490261,3.7021398191050266e-05,0.0001220703125,75.0440844925302,0.5622922984424945,0.5728211634630612
79,647168,0.040465109210343186,1.5662982419157174e-05,0.0001220703125,75.24641003858191,0.5623706133545903,0.5730653040880612
80,655360,0.03143400962054742,0.00012632641636701051,0.00048828125,75.40358008668466,0.5630022454364253,0.5740418665880612
81,663552,0.03183079400397462,0.00014294628960753316,0.00048828125,75.56273405670453,0.563716976884463,0.5750184290880612
82,671744,0.03658794215114637,0.0,0.0,75.74567376746026,0.563716976884463,0.5750184290880612
83,679936,0.03723862907094401,9.819676788224823e-05,0.0006103515625,75.93186691281498,0.5642079607238742,0.5762391322130612
84,688128,0.033828843777464125,4.320162211547088e-05,0.000244140625,76.10101113170231,0.5644239688344516,0.5767274134630612
85,696320,0.03430059022952058,6.235073357933101e-05,0.00054931640625,76.27251408284991,0.5647357225023483,0.5778260462755612
86,704512,0.03600043219333493,2.951259129393215e-05,0.000244140625,76.45251624381659,0.5648832854588179,0.5783143275255612
87,712704,0.037993378240563695,9.263491519948417e-05,0.0003662109375,76.6424831350194,0.5653464600348154,0.5790467494005612
88,720896,0.036506295625546,5.5092619118562455e-05,0.00018310546875,76.82501461314713,0.5656219231304082,0.5794129603380612
89,729088,0.03227763908227049,0.00011415603020945944,0.00042724609375,76.98640280855848,0.5661927032814554,0.5802674525255612
90,737280,0.040283831291655685,2.4867486983038778e-05,0.000244140625,77.18782196501675,0.5663170407163707,0.5807557337755612
91,745472,0.034126566536295325,5.7322383031277436e-05,0.00042724609375,77.35845479769823,0.566603652631527,0.5816102259630612
92,753664,0.04127788766533094,2.9496602287558047e-05,0.000244140625,77.56484423602488,0.5667511356429648,0.5820985072130612
93,761856,0.039165431082190796,3.2517902328702805e-05,0.0003662109375,77.76067139143584,0.5669137251546083,0.5828309290880612
94,770048,0.03722404421212512,5.740164620545021e-05,0.00018310546875,77.94679161249645,0.5672007333856355,0.5831971400255612
95,778240,0.042694848178112865,8.980249125312346e-05,0.00054931640625,78.16026585338702,0.5676497458419011,0.5842957728380612
96,786432,0.03183558868171636,5.8595805962089674e-05,0.00048828125,78.3194437967956,0.5679427248717115,0.5852723353380612
97,794624,0.0358145097612481,2.2664847643250985e-06,8.116700622496269e-05,78.49851634560184,0.5679540572955332,0.5854346693505111
98,802816,0.034645533523291375,0.00010310228397169687,0.0004504733089092866,78.6717440132183,0.5684695687153917,0.5863356159683297
99,811008,0.03710281826474364,6.819696670670863e-05,0.0004971895311257276,78.85725810454203,0.5688105535489252,0.5873299950305811
100,819200,0.03405531485215044,2.6571275925128503e-05,0.000244140625,79.02753467880278,0.5689434099285509,0.5878182762805811
101,827392,0.040537691879261865,0.00014352554142755522,0.00042724609375,79.2302231381991,0.5696610376356886,0.5886727684680811
102,835584,0.03754784689783083,3.5759089531167806e-05,0.00021243690028664394,79.41796237268825,0.5698398330833445,0.5890976422686545
103,843776,0.042616703749002734,0.00015365680026412456,0.00054931640625,79.63104589143326,0.5706081170846652,0.5901962750811545
104,851968,0.03756332977996241,6.48875776859811e-06,0.00024739284408024556,79.81886254033307,0.5706405608735082,0.590691060769315
105,860160,0.031163660998986233,3.2527879668644915e-05,0.0002452461097748601,79.97468084532801,0.5708032002718515,0.5911815529888647
106,868352,0.03231145661274439,8.3406719057786e-05,0.00042724609375,80.13623812839174,0.5712202338671404,0.5920360451763647
107,876544,0.041264025134791125,7.473349085381143e-05,0.0004954299324384502,80.3425582540657,0.5715939013214094,0.5930269050412416
108,884736,0.03573290548617475,8.277267217997038e-05,0.000244140625,80.52122278149656,0.5720077646823093,0.5935151862912416
109,892928,0.040470258226623035,8.212224128224013e-05,0.00067138671875,80.72357407262967,0.5724183758887205,0.5948579597287416
110,901120,0.0378984925837642,2.95042505752436e-05,0.00024979776789012763,80.9130665355485,0.5725658971415967,0.5953575552645218
111,909312,0.04263558341910076,4.544458688454555e-05,0.00030558181684433184,81.126244452644,0.5727931200760193,0.5959687188982105
112,917504,0.03697893669560273,8.618231130511994e-05,0.00054931640625,81.31113913612202,0.573224031632545,0.5970673517107105
113,925696,0.03536948191461309,4.481741536770703e-05,0.00030888124522881685,81.4879865456951,0.5734481187093835,0.5976851142011681
114,933888,0.04115496045578286,8.941489730042866e-05,0.00042724609375,81.693761347974,0.5738951931958857,0.5985396063886681
115,942080,0.034062046082874574,5.191194154091709e-05,0.00042724609375,81.86407157838838,0.5741547529035903,0.5993940985761681
116,950272,0.04053780320558123,3.98694318197695e-07,7.705889509013845e-05,82.06676059441628,0.5741567463751813,0.5995482163663484
117,958464,0.03694161235707389,7.696037183106555e-05,0.000244140625,82.25146865620165,0.5745415482343367,0.6000364976163484
118,966656,0.033510019704034985,8.412155125820384e-05,0.0003662109375,82.41901875472183,0.5749621559906277,0.6007689194913484
119,974848,0.03670605111415806,2.7523077047884214e-05,0.00030517578125,82.60254901029262,0.5750997713758671,0.6013792710538484
120,983040,0.040451186505958386,8.18717238397473e-05,0.00030517578125,82.80480494282241,0.5755091299950659,0.6019896226163484
121,991232,0.038758362897869866,0.00013055950389183826,0.0008544921875,82.99859675731176,0.5761619275145251,0.6036986069913484
122,999424,0.032954773519316,8.226469185854606e-05,0.0006103515625,83.16337062490834,0.5765732509738178,0.6049193101163484
123,1007616,0.03703364117983404,3.579489044311146e-05,0.00018310546875,83.34853883080751,0.5767522254260334,0.6052855210538484
