update,timesteps,violation_g1_util,violation_g2_class,violation_g3_geom,lambda_g1_util,lambda_g2_class,lambda_g3_geom
28,57344,0.2275030465445396,2.0013586726767905e-05,0.013689285898570394,69.08719673632264,0.6591945836624078,0.6420435793035936
29,59392,0.22993739981250416,0.00010403674182069467,0.016788417049587417,70.23688373538516,0.6597147673715112,0.6756204134027683
30,61440,0.09018059071349202,0.0006475709062282168,0.006103515625,70.68778668895263,0.6629526219026524,0.6878274446527683
31,63488,0.07248980227004236,0.0005782910986732806,0.005615234375,71.05023570030284,0.6658440773960188,0.6990579134027683
32,65536,0.05703595929902937,0.00015365882385230732,0.001220703125,71.33541549679798,0.6666123715152803,0.7014993196527683
33,67584,0.07093098155337063,0.00042794397380656606,0.0032075710715164215,71.69007040456484,0.6687520913843131,0.7079144617958012
34,69632,0.0636491804340369,0.00026046008394342286,0.001708984375,72.00831630673503,0.6700543918040303,0.7113324305458012
35,71680,0.08298939319107765,0.00044263896439104193,0.00537109375,72.42326327269042,0.6722675866259855,0.7220746180458012
36,73728,0.054042785868494134,3.6109916439731925e-05,0.00048828125,72.6934772020329,0.6724481362081842,0.7230511805458012
37,75776,0.1178761633977633,0.005538973977524501,0.008787997269436982,73.28285801902172,0.7001430060958067,0.7406271750846751
38,77824,0.06369360289189983,0.0001125363790915162,0.0008196227654609202,73.60132603348121,0.7007056879912643,0.742266420615597
39,79872,0.0334140110480388,0.00016073741453631043,0.0007446767686677589,73.7683960887214,0.7015093750639458,0.7437557741529325
40,81920,0.04505781956813439,0.000145580639659761,0.007128188529877124,73.99368518656208,0.7022372782622447,0.7580121512126867
41,83968,0.04450123088304505,0.00014324921883883423,0.007177332730991019,74.2161913409773,0.7029535243564389,0.7723668166746688
42,86016,0.08541022211300311,0.011446388588463925,0.021223127029425644,74.64324245154232,0.7601854672987585,0.81481307073352
43,88064,0.10248696304098354,0.015327131595690375,0.026948284337985847,75.15567726674723,0.8368211252772103,0.8687096394094918
44,90112,0.06505960158660867,0.0001018671038311756,0.011843815399453887,75.48097527468028,0.8373304607963662,0.8923972702083995
45,92160,0.09570550326453661,0.0018316126280151126,0.035004402540290545,75.95950279100296,0.8464885239364418,0.9624060752889806
46,94208,0.036887025447784175,0.0,0.005221016675373685,76.14393791824189,0.8464885239364418,0.9728481086397279
47,96256,0.051538246001662236,4.971607299895041e-06,0.004034101030003704,76.4016291482502,0.8465133819729412,0.9809163106997353
48,98304,0.05299604801686071,1.0382692719385078e-05,0.000244140625,76.66660938833449,0.8465652954365381,0.9814045919497353
49,100352,0.044259894366049705,0.0,0.0,76.88790886016474,0.8465652954365381,0.9814045919497353
50,102400,0.03647895511038593,6.239510556328525e-05,0.000244140625,77.07030363571667,0.8468772709643546,0.9818928731997353
51,104448,0.08509488300309935,0.006944786849402626,0.020550339718199168,77.49577805073217,0.8816012052113678,1.0229935526361336
52,106496,0.2552385962661286,0.04151497530050511,0.05922803506128619,78.77197103206281,1.0891760817138934,1.1414496227587059
53,108544,0.08488877172326448,0.008714493632918666,0.01025390625,79.19641489067914,1.1327485498784866,1.1619574352587059
54,110592,0.10842581671537363,0.01904185824696034,0.01399586751602207,79.738543974256,1.2279578411132883,1.18994917029075
55,112640,0.049568533439750116,0.0006741536970695302,0.03961292377980364,79.98638664145476,1.231328609598636,1.2691750178503574
56,114688,0.03965608882154553,7.181994431213596e-05,0.022708961035163892,80.18466708556248,1.2316877093201968,1.314592939920685
57,116736,0.059698228805440165,4.391082468729304e-05,0.0011859773894753525,80.48315822958968,1.2319072634436332,1.3169648946996357
