label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,56,8.690464609737626,43.692158603715484,4800,1,810.7160011497203,422.1930793490682,212.789873460497,12.559452635513006,6.4712943630221265,355.0,rolled
0,57,13.519728684189047,35.26359676743238,4800,1,2114.5655404873364,546.8396671451162,275.57397088262815,16.254904192264817,8.381301636410434,355.0,rolled
0,58,7.66055843638472,120.085226591711,4800,1,1125.5695481544967,589.5084283889576,250.62763103327077,14.663355454640774,9.132077455327664,355.0,rolled
0,59,7.653767932653492,23.97112021803901,4800,1,445.7389868942574,325.33443564234585,162.85769363831497,9.524174954938367,6.003466623472048,355.0,rolled
0,60,8.115253266950509,83.60431232731888,4800,1,1012.8787119498841,490.94840083722886,245.54468814246934,14.484223567976613,7.524317662051429,355.0,rolled
0,61,11.92369724073463,111.38925389778767,4800,1,3390.1300854666233,722.4983938399456,299.79304691489995,21.621095302647692,12.604306044362115,460.0,rolled
0,62,10.650579196228506,97.00900746358407,4800,1,2200.588177539904,689.1885883683933,299.7480621261018,17.597855898998873,10.672432850203444,355.0,rolled
0,63,13.414715111188357,109.39853952960414,4800,1,4913.917239056267,749.6518495606815,299.9428105900306,32.99100928700486,16.509501738192913,355.0,rolled
0,64,7.706922106272363,27.275573919634276,4800,1,481.51730220165757,336.97100760969016,170.22655437455825,9.981091087927632,6.001850482033253,355.0,rolled
0,65,14.824315976862845,96.01432454036086,4800,1,6006.366023772533,749.8974600170245,299.9952926505938,32.5494238307261,16.275352685455303,460.0,rolled
0,66,9.535605372877797,64.65214908057737,4800,1,1278.2475246353376,506.97742194465525,254.07716713910472,15.076492814873689,7.784264054927842,355.0,rolled
0,67,10.081079556484188,30.84798095402983,4800,1,955.5297149127945,424.2054365689104,214.6715891438348,12.689951199307473,6.5022175098564965,355.0,rolled
0,68,8.468561588715458,39.827566084129046,4800,1,721.5216150333085,405.28158042880125,203.06515248840543,11.963656407032708,6.213746128700741,355.0,rolled
0,69,8.904898476861947,52.45593782127741,4800,1,959.6433526122839,449.9486620718578,229.34087096826332,13.533451416256373,6.941404698729958,355.0,rolled
0,70,11.64675340941141,67.7646766486645,4800,1,2223.226945426381,631.6770866929626,297.31260173126856,17.472153360721236,9.7291924460784,355.0,rolled
0,71,9.882287234616436,44.03460007345056,4800,1,1112.1845677918102,465.00834868046854,233.56549564838423,13.751110739698271,7.1420567213333515,355.0,rolled
0,72,6.68942028327954,26.30300536342748,4800,1,344.39641765408004,301.223104905631,150.81056182990045,8.83580817781815,6.005464417351998,355.0,rolled
0,73,6.8875226048748255,116.27273456083644,4800,1,843.8831933004751,481.68479530156145,244.59319843489416,14.416384162472545,7.3814321479695835,355.0,rolled
