label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total
0,50,poly3,2,82,10.90909090909091,129.0909090909091,2855.841135487434,none,1,0.05221253228243938,13,0,13
0,50,poly3,2,82,10.90909090909091,129.0909090909091,2855.841135487434,scale,1,0.05076803436465305,13,18,31
0,50,poly3,2,82,10.90909090909091,129.0909090909091,2855.841135487434,scale+thin,1,0.043903693426253554,13,76,89
0,50,poly3,3,82,10.90909090909091,129.0909090909091,2855.841135487434,none,1,0.05221253228243938,18,0,18
0,50,poly3,3,82,10.90909090909091,129.0909090909091,2855.841135487434,scale,1,0.05076803436465305,18,18,36
0,50,poly3,3,82,10.90909090909091,129.0909090909091,2855.841135487434,scale+thin,1,0.043903693426253554,18,76,94
0,50,poly3,1,85,11.727272727272728,30.909090909090907,1399.1707585826318,none,1,0.22665789170435935,3,0,3
0,50,poly3,1,85,11.727272727272728,30.909090909090907,1399.1707585826318,scale,1,0.22488974315710752,3,18,21
0,50,poly3,1,85,11.727272727272728,30.909090909090907,1399.1707585826318,scale+thin,1,0.1082815324870714,3,55,58
0,50,poly3,2,85,11.727272727272728,30.909090909090907,1399.1707585826318,none,1,0.22665789170435935,6,0,6
0,50,poly3,2,85,11.727272727272728,30.909090909090907,1399.1707585826318,scale,1,0.22488974315710752,6,18,24
0,50,poly3,2,85,11.727272727272728,30.909090909090907,1399.1707585826318,scale+thin,1,0.1082815324870714,6,55,61
0,50,poly3,3,85,11.727272727272728,30.909090909090907,1399.1707585826318,none,1,0.22665789170435935,9,0,9
0,50,poly3,3,85,11.727272727272728,30.909090909090907,1399.1707585826318,scale,1,0.22488974315710752,9,18,27
0,50,poly3,3,85,11.727272727272728,30.909090909090907,1399.1707585826318,scale+thin,1,0.1082815324870714,9,55,64
0,50,poly3,1,83,10.90909090909091,140.0,3078.8301843712,none,1,0.027739208389804704,1,0,1
0,50,poly3,1,83,10.90909090909091,140.0,3078.8301843712,scale,1,0.027692162760829087,1,18,19
0,50,poly3,1,83,10.90909090909091,140.0,3078.8301843712,scale+thin,1,0.013477277230816043,1,76,77
0,50,poly3,2,83,10.90909090909091,140.0,3078.8301843712,none,1,0.027739208389804704,11,0,11
0,50,poly3,2,83,10.90909090909091,140.0,3078.8301843712,scale,1,0.027692162760829087,11,18,29
0,50,poly3,2,83,10.90909090909091,140.0,3078.8301843712,scale+thin,1,0.013477277230816043,11,76,87
0,50,poly3,3,83,10.90909090909091,140.0,3078.8301843712,none,1,0.027739208389804704,16,0,16
0,50,poly3,3,83,10.90909090909091,140.0,3078.8301843712,scale,1,0.027692162760829087,16,18,34
0,50,poly3,3,83,10.90909090909091,140.0,3078.8301843712,scale+thin,1,0.013477277230816043,16,76,92
0,50,poly3,1,86,11.727272727272728,41.81818181818181,1658.320920880548,none,1,0.2937845395532277,3,0,3
0,50,poly3,1,86,11.727272727272728,41.81818181818181,1658.320920880548,scale,1,0.2918308606958644,3,18,21
0,50,poly3,1,86,11.727272727272728,41.81818181818181,1658.320920880548,scale+thin,1,0.1297729247002124,3,55,58
0,50,poly3,2,86,11.727272727272728,41.81818181818181,1658.320920880548,none,1,0.2937845395532277,6,0,6
0,50,poly3,2,86,11.727272727272728,41.81818181818181,1658.320920880548,scale,1,0.2918308606958644,6,18,24
0,50,poly3,2,86,11.727272727272728,41.81818181818181,1658.320920880548,scale+thin,1,0.1297729247002124,6,55,61
0,50,poly3,3,86,11.727272727272728,41.81818181818181,1658.320920880548,none,1,0.2937845395532277,9,0,9
0,50,poly3,3,86,11.727272727272728,41.81818181818181,1658.320920880548,scale,1,0.2918308606958644,9,18,27
0,50,poly3,3,86,11.727272727272728,41.81818181818181,1658.320920880548,scale+thin,1,0.1297729247002124,9,55,64
0,50,poly3,1,87,11.727272727272728,52.72727272727273,1896.895430152976,none,1,0.22849021697443117,3,0,3
0,50,poly3,1,87,11.727272727272728,52.72727272727273,1896.895430152976,scale,1,0.22677562316606537,3,18,21
0,50,poly3,1,87,11.727272727272728,52.72727272727273,1896.895430152976,scale+thin,1,0.1264201111119032,3,55,58
0,50,poly3,2,87,11.727272727272728,52.72727272727273,1896.895430152976,none,1,0.22849021697443117,6,0,6
0,50,poly3,2,87,11.727272727272728,52.72727272727273,1896.895430152976,scale,1,0.22677562316606537,6,18,24
0,50,poly3,2,87,11.727272727272728,52.72727272727273,1896.895430152976,scale+thin,1,0.1264201111119032,6,55,61
0,50,poly3,3,87,11.727272727272728,52.72727272727273,1896.895430152976,none,1,0.22849021697443117,9,0,9
0,50,poly3,3,87,11.727272727272728,52.72727272727273,1896.895430152976,scale,1,0.22677562316606537,9,18,27
0,50,poly3,3,87,11.727272727272728,52.72727272727273,1896.895430152976,scale+thin,1,0.1264201111119032,9,55,64
0,50,poly3,1,88,11.727272727272728,63.63636363636363,2122.483987052358,none,1,0.22574578028569348,3,0,3
0,50,poly3,1,88,11.727272727272728,63.63636363636363,2122.483987052358,scale,1,0.22400698151634657,3,18,21
0,50,poly3,1,88,11.727272727272728,63.63636363636363,2122.483987052358,scale+thin,1,0.11373269971301947,3,56,59
0,50,poly3,2,88,11.727272727272728,63.63636363636363,2122.483987052358,none,1,0.22574578028569348,6,0,6
0,50,poly3,2,88,11.727272727272728,63.63636363636363,2122.483987052358,scale,1,0.22400698151634657,6,18,24
0,50,poly3,2,88,11.727272727272728,63.63636363636363,2122.483987052358,scale+thin,1,0.11373269971301947,6,56,62
0,50,poly3,3,88,11.727272727272728,63.63636363636363,2122.483987052358,none,1,0.22574578028569348,9,0,9
0,50,poly3,3,88,11.727272727272728,63.63636363636363,2122.483987052358,scale,1,0.22400698151634657,9,18,27
0,50,poly3,3,88,11.727272727272728,63.63636363636363,2122.483987052358,scale+thin,1,0.11373269971301947,9,56,65
0,50,poly3,1,89,11.727272727272728,74.54545454545453,2414.680044837911,none,1,0.18486668805014017,3,0,3
0,50,poly3,1,89,11.727272727272728,74.54545454545453,2414.680044837911,scale,1,0.18424302287500605,3,18,21
0,50,poly3,1,89,11.727272727272728,74.54545454545453,2414.680044837911,scale+thin,1,0.14613791616759042,3,57,60
0,50,poly3,2,89,11.727272727272728,74.54545454545453,2414.680044837911,none,1,0.18486668805014017,6,0,6
0,50,poly3,2,89,11.727272727272728,74.54545454545453,2414.680044837911,scale,1,0.18424302287500605,6,18,24
0,50,poly3,2,89,11.727272727272728,74.54545454545453,2414.680044837911,scale+thin,1,0.14613791616759042,6,57,63
0,50,poly3,3,89,11.727272727272728,74.54545454545453,2414.680044837911,none,1,0.18486668805014017,9,0,9
0,50,poly3,3,89,11.727272727272728,74.54545454545453,2414.680044837911,scale,1,0.18424302287500605,9,18,27
0,50,poly3,3,89,11.727272727272728,74.54545454545453,2414.680044837911,scale+thin,1,0.14613791616759042,9,57,66
0,50,poly3,1,90,11.727272727272728,85.45454545454545,2607.2244497923484,none,1,0.00911154741476583,4,0,4
0,50,poly3,1,90,11.727272727272728,85.45454545454545,2607.2244497923484,scale,1,0.008718941192980445,4,18,22
0,50,poly3,1,90,11.727272727272728,85.45454545454545,2607.2244497923484,scale+thin,1,0.0065065709278757655,4,76,80
0,50,poly3,2,90,11.727272727272728,85.45454545454545,2607.2244497923484,none,1,0.00911154741476583,7,0,7
0,50,poly3,2,90,11.727272727272728,85.45454545454545,2607.2244497923484,scale,1,0.008718941192980445,7,18,25
0,50,poly3,2,90,11.727272727272728,85.45454545454545,2607.2244497923484,scale+thin,1,0.0065065709278757655,7,76,83
0,50,poly3,3,90,11.727272727272728,85.45454545454545,2607.2244497923484,none,1,0.00911154741476583,10,0,10
0,50,poly3,3,90,11.727272727272728,85.45454545454545,2607.2244497923484,scale,1,0.008718941192980445,10,18,28
0,50,poly3,3,90,11.727272727272728,85.45454545454545,2607.2244497923484,scale+thin,1,0.0065065709278757655,10,76,86
0,50,poly3,1,91,11.727272727272728,96.36363636363636,2809.399526814627,none,1,0.07734762059596756,3,0,3
0,50,poly3,1,91,11.727272727272728,96.36363636363636,2809.399526814627,scale,1,0.07577005260166048,3,18,21
0,50,poly3,1,91,11.727272727272728,96.36363636363636,2809.399526814627,scale+thin,1,0.07394625754802586,3,75,78
0,50,poly3,2,91,11.727272727272728,96.36363636363636,2809.399526814627,none,1,0.01550437983116093,8,0,8
0,50,poly3,2,91,11.727272727272728,96.36363636363636,2809.399526814627,scale,1,0.01457487060021223,8,18,26
0,50,poly3,2,91,11.727272727272728,96.36363636363636,2809.399526814627,scale+thin,1,0.011211145104964348,8,77,85
0,50,poly3,3,91,11.727272727272728,96.36363636363636,2809.399526814627,none,1,0.01550437983116093,11,0,11
0,50,poly3,3,91,11.727272727272728,96.36363636363636,2809.399526814627,scale,1,0.01457487060021223,11,18,29
0,50,poly3,3,91,11.727272727272728,96.36363636363636,2809.399526814627,scale+thin,1,0.011211145104964348,11,77,88
0,50,poly3,1,92,11.727272727272728,107.27272727272728,3054.1802093068686,none,1,0.061103037653111425,3,0,3
0,50,poly3,1,92,11.727272727272728,107.27272727272728,3054.1802093068686,scale,1,0.059622064770089134,3,18,21
0,50,poly3,1,92,11.727272727272728,107.27272727272728,3054.1802093068686,scale+thin,1,0.05538935538960077,3,76,79
0,50,poly3,2,92,11.727272727272728,107.27272727272728,3054.1802093068686,none,1,0.023312121436073863,13,0,13
0,50,poly3,2,92,11.727272727272728,107.27272727272728,3054.1802093068686,scale,1,0.023124755967704136,13,18,31
0,50,poly3,2,92,11.727272727272728,107.27272727272728,3054.1802093068686,scale+thin,1,0.023124755967704136,13,80,93
0,50,poly3,3,92,11.727272727272728,107.27272727272728,3054.1802093068686,none,1,0.023312121436073863,18,0,18
0,50,poly3,3,92,11.727272727272728,107.27272727272728,3054.1802093068686,scale,1,0.023124755967704136,18,18,36
0,50,poly3,3,92,11.727272727272728,107.27272727272728,3054.1802093068686,scale+thin,1,0.023124755967704136,18,80,98
0,50,poly3,1,93,11.727272727272728,118.18181818181816,3357.8991517305085,none,1,0.027378217489144374,3,0,3
0,50,poly3,1,93,11.727272727272728,118.18181818181816,3357.8991517305085,scale,1,0.025991311413277707,3,18,21
0,50,poly3,1,93,11.727272727272728,118.18181818181816,3357.8991517305085,scale+thin,1,0.01512203697992276,3,76,79
0,50,poly3,2,93,11.727272727272728,118.18181818181816,3357.8991517305085,none,1,0.027378217489144374,13,0,13
0,50,poly3,2,93,11.727272727272728,118.18181818181816,3357.8991517305085,scale,1,0.025991311413277707,13,18,31
0,50,poly3,2,93,11.727272727272728,118.18181818181816,3357.8991517305085,scale+thin,1,0.01512203697992276,13,76,89
0,50,poly3,3,93,11.727272727272728,118.18181818181816,3357.8991517305085,none,1,0.027378217489144374,18,0,18
0,50,poly3,3,93,11.727272727272728,118.18181818181816,3357.8991517305085,scale,1,0.025991311413277707,18,18,36
0,50,poly3,3,93,11.727272727272728,118.18181818181816,3357.8991517305085,scale+thin,1,0.01512203697992276,18,76,94
0,50,poly3,1,94,11.727272727272728,129.0909090909091,3564.383823711408,none,1,0.026709720089681754,3,0,3
0,50,poly3,1,94,11.727272727272728,129.0909090909091,3564.383823711408,scale,1,0.026451241633707268,3,18,21
0,50,poly3,1,94,11.727272727272728,129.0909090909091,3564.383823711408,scale+thin,1,0.0074283890808373165,3,77,80
0,50,poly3,2,94,11.727272727272728,129.0909090909091,3564.383823711408,none,1,0.026709720089681754,13,0,13
0,50,poly3,2,94,11.727272727272728,129.0909090909091,3564.383823711408,scale,1,0.026451241633707268,13,18,31
0,50,poly3,2,94,11.727272727272728,129.0909090909091,3564.383823711408,scale+thin,1,0.0074283890808373165,13,77,90
0,50,poly3,3,94,11.727272727272728,129.0909090909091,3564.383823711408,none,1,0.026709720089681754,18,0,18
0,50,poly3,3,94,11.727272727272728,129.0909090909091,3564.383823711408,scale,1,0.026451241633707268,18,18,36
0,50,poly3,3,94,11.727272727272728,129.0909090909091,3564.383823711408,scale+thin,1,0.0074283890808373165,18,77,95
0,50,poly3,1,96,12.545454545454549,20.0,1307.1994834284806,none,1,0.22220005384963226,3,0,3
0,50,poly3,1,96,12.545454545454549,20.0,1307.1994834284806,scale,1,0.2205501486328847,3,18,21
0,50,poly3,1,96,12.545454545454549,20.0,1307.1994834284806,scale+thin,1,0.12584832843997318,3,55,58
0,50,poly3,2,96,12.545454545454549,20.0,1307.1994834284806,none,1,0.22220005384963226,6,0,6
0,50,poly3,2,96,12.545454545454549,20.0,1307.1994834284806,scale,1,0.2205501486328847,6,18,24
0,50,poly3,2,96,12.545454545454549,20.0,1307.1994834284806,scale+thin,1,0.12584832843997318,6,55,61
0,50,poly3,3,96,12.545454545454549,20.0,1307.1994834284806,none,1,0.22220005384963226,9,0,9
0,50,poly3,3,96,12.545454545454549,20.0,1307.1994834284806,scale,1,0.2205501486328847,9,18,27
0,50,poly3,3,96,12.545454545454549,20.0,1307.1994834284806,scale+thin,1,0.12584832843997318,9,55,64
0,50,poly3,1,97,12.545454545454549,30.909090909090907,1673.5520688887286,none,1,0.2131832843499788,3,0,3
0,50,poly3,1,97,12.545454545454549,30.909090909090907,1673.5520688887286,scale,1,0.2114623062844223,3,18,21
0,50,poly3,1,97,12.545454545454549,30.909090909090907,1673.5520688887286,scale+thin,1,0.07826319155601746,3,55,58
0,50,poly3,2,97,12.545454545454549,30.909090909090907,1673.5520688887286,none,1,0.2131832843499788,6,0,6
0,50,poly3,2,97,12.545454545454549,30.909090909090907,1673.5520688887286,scale,1,0.2114623062844223,6,18,24
0,50,poly3,2,97,12.545454545454549,30.909090909090907,1673.5520688887286,scale+thin,1,0.07826319155601746,6,55,61
0,50,poly3,3,97,12.545454545454549,30.909090909090907,1673.5520688887286,none,1,0.2131832843499788,9,0,9
0,50,poly3,3,97,12.545454545454549,30.909090909090907,1673.5520688887286,scale,1,0.2114623062844223,9,18,27
0,50,poly3,3,97,12.545454545454549,30.909090909090907,1673.5520688887286,scale+thin,1,0.07826319155601746,9,55,64
0,50,poly3,1,95,11.727272727272728,140.0,3755.070343632353,none,1,0.057200518507039,10,0,10
0,50,poly3,1,95,11.727272727272728,140.0,3755.070343632353,scale,1,0.05674081789890728,10,18,28
0,50,poly3,1,95,11.727272727272728,140.0,3755.070343632353,scale+thin,1,0.0211936360946694,10,80,90
0,50,poly3,2,95,11.727272727272728,140.0,3755.070343632353,none,1,0.057200518507039,20,0,20
0,50,poly3,2,95,11.727272727272728,140.0,3755.070343632353,scale,1,0.05674081789890728,20,18,38
0,50,poly3,2,95,11.727272727272728,140.0,3755.070343632353,scale+thin,1,0.0211936360946694,20,80,100
0,50,poly3,3,95,11.727272727272728,140.0,3755.070343632353,none,1,0.057200518507039,23,0,23
0,50,poly3,3,95,11.727272727272728,140.0,3755.070343632353,scale,1,0.05674081789890728,23,18,41
0,50,poly3,3,95,11.727272727272728,140.0,3755.070343632353,scale+thin,1,0.0211936360946694,23,80,103
0,50,poly3,1,100,12.545454545454549,63.63636363636363,2552.3230156844406,none,1,0.021718833384396508,4,0,4
0,50,poly3,1,100,12.545454545454549,63.63636363636363,2552.3230156844406,scale,1,0.02031619781210825,4,18,22
0,50,poly3,1,100,12.545454545454549,63.63636363636363,2552.3230156844406,scale+thin,1,0.02031619781210825,4,57,61
0,50,poly3,2,100,12.545454545454549,63.63636363636363,2552.3230156844406,none,1,0.021718833384396508,7,0,7
0,50,poly3,2,100,12.545454545454549,63.63636363636363,2552.3230156844406,scale,1,0.02031619781210825,7,18,25
0,50,poly3,2,100,12.545454545454549,63.63636363636363,2552.3230156844406,scale+thin,1,0.02031619781210825,7,57,64
0,50,poly3,3,100,12.545454545454549,63.63636363636363,2552.3230156844406,none,1,0.021718833384396508,10,0,10
0,50,poly3,3,100,12.545454545454549,63.63636363636363,2552.3230156844406,scale,1,0.02031619781210825,10,18,28
0,50,poly3,3,100,12.545454545454549,63.63636363636363,2552.3230156844406,scale+thin,1,0.02031619781210825,10,57,67
0,50,poly3,1,98,12.545454545454549,41.81818181818181,1957.4303873162305,none,1,0.2390011136689012,3,0,3
0,50,poly3,1,98,12.545454545454549,41.81818181818181,1957.4303873162305,scale,1,0.23727184988747196,3,18,21
0,50,poly3,1,98,12.545454545454549,41.81818181818181,1957.4303873162305,scale+thin,1,0.13134548486898567,3,55,58
0,50,poly3,2,98,12.545454545454549,41.81818181818181,1957.4303873162305,none,1,0.2390011136689012,6,0,6
0,50,poly3,2,98,12.545454545454549,41.81818181818181,1957.4303873162305,scale,1,0.23727184988747196,6,18,24
0,50,poly3,2,98,12.545454545454549,41.81818181818181,1957.4303873162305,scale+thin,1,0.13134548486898567,6,55,61
0,50,poly3,3,98,12.545454545454549,41.81818181818181,1957.4303873162305,none,1,0.2390011136689012,9,0,9
0,50,poly3,3,98,12.545454545454549,41.81818181818181,1957.4303873162305,scale,1,0.23727184988747196,9,18,27
0,50,poly3,3,98,12.545454545454549,41.81818181818181,1957.4303873162305,scale+thin,1,0.13134548486898567,9,55,64
0,50,poly3,1,99,12.545454545454549,52.72727272727273,2222.5772160497027,none,1,0.24618532732945386,3,0,3
0,50,poly3,1,99,12.545454545454549,52.72727272727273,2222.5772160497027,scale,1,0.244446036599425,3,18,21
0,50,poly3,1,99,12.545454545454549,52.72727272727273,2222.5772160497027,scale+thin,1,0.1291697375807359,3,56,59
0,50,poly3,2,99,12.545454545454549,52.72727272727273,2222.5772160497027,none,1,0.24618532732945386,6,0,6
0,50,poly3,2,99,12.545454545454549,52.72727272727273,2222.5772160497027,scale,1,0.244446036599425,6,18,24
0,50,poly3,2,99,12.545454545454549,52.72727272727273,2222.5772160497027,scale+thin,1,0.1291697375807359,6,56,62
0,50,poly3,3,99,12.545454545454549,52.72727272727273,2222.5772160497027,none,1,0.24618532732945386,9,0,9
0,50,poly3,3,99,12.545454545454549,52.72727272727273,2222.5772160497027,scale,1,0.244446036599425,9,18,27
0,50,poly3,3,99,12.545454545454549,52.72727272727273,2222.5772160497027,scale+thin,1,0.1291697375807359,9,56,65
0,50,poly3,1,102,12.545454545454549,85.45454545454545,3136.2352005841685,none,1,0.009363532606242453,5,0,5
0,50,poly3,1,102,12.545454545454549,85.45454545454545,3136.2352005841685,scale,1,0.008508921158872917,5,18,23
0,50,poly3,1,102,12.545454545454549,85.45454545454545,3136.2352005841685,scale+thin,1,0.008508921158872917,5,80,85
0,50,poly3,2,102,12.545454545454549,85.45454545454545,3136.2352005841685,none,1,0.009363532606242453,8,0,8
0,50,poly3,2,102,12.545454545454549,85.45454545454545,3136.2352005841685,scale,1,0.008508921158872917,8,18,26
0,50,poly3,2,102,12.545454545454549,85.45454545454545,3136.2352005841685,scale+thin,1,0.008508921158872917,8,80,88
0,50,poly3,3,102,12.545454545454549,85.45454545454545,3136.2352005841685,none,1,0.009363532606242453,11,0,11
0,50,poly3,3,102,12.545454545454549,85.45454545454545,3136.2352005841685,scale,1,0.008508921158872917,11,18,29
0,50,poly3,3,102,12.545454545454549,85.45454545454545,3136.2352005841685,scale+thin,1,0.008508921158872917,11,80,91
0,50,poly3,1,101,12.545454545454549,74.54545454545453,2864.0220557743514,none,1,0.008065587026027554,4,0,4
0,50,poly3,1,101,12.545454545454549,74.54545454545453,2864.0220557743514,scale,1,0.007904083963569564,4,18,22
0,50,poly3,1,101,12.545454545454549,74.54545454545453,2864.0220557743514,scale+thin,1,0.004818488696809675,4,76,80
0,50,poly3,2,101,12.545454545454549,74.54545454545453,2864.0220557743514,none,1,0.008065587026027554,7,0,7
0,50,poly3,2,101,12.545454545454549,74.54545454545453,2864.0220557743514,scale,1,0.007904083963569564,7,18,25
0,50,poly3,2,101,12.545454545454549,74.54545454545453,2864.0220557743514,scale+thin,1,0.004818488696809675,7,76,83
0,50,poly3,3,101,12.545454545454549,74.54545454545453,2864.0220557743514,none,1,0.008065587026027554,10,0,10
0,50,poly3,3,101,12.545454545454549,74.54545454545453,2864.0220557743514,scale,1,0.007904083963569564,10,18,28
0,50,poly3,3,101,12.545454545454549,74.54545454545453,2864.0220557743514,scale+thin,1,0.004818488696809675,10,76,86
0,50,poly3,1,105,12.545454545454549,118.18181818181816,4051.8868674716473,none,1,0.03220033996067073,6,0,6
0,50,poly3,1,105,12.545454545454549,118.18181818181816,4051.8868674716473,scale,1,0.031940479218234064,6,18,24
0,50,poly3,1,105,12.545454545454549,118.18181818181816,4051.8868674716473,scale+thin,1,0.02618674556297318,6,80,86
0,50,poly3,2,105,12.545454545454549,118.18181818181816,4051.8868674716473,none,1,0.03220033996067073,16,0,16
0,50,poly3,2,105,12.545454545454549,118.18181818181816,4051.8868674716473,scale,1,0.031940479218234064,16,18,34
0,50,poly3,2,105,12.545454545454549,118.18181818181816,4051.8868674716473,scale+thin,1,0.02618674556297318,16,80,96
0,50,poly3,3,105,12.545454545454549,118.18181818181816,4051.8868674716473,none,1,0.03220033996067073,19,0,19
0,50,poly3,3,105,12.545454545454549,118.18181818181816,4051.8868674716473,scale,1,0.031940479218234064,19,18,37
0,50,poly3,3,105,12.545454545454549,118.18181818181816,4051.8868674716473,scale+thin,1,0.02618674556297318,19,80,99
0,50,poly3,1,103,12.545454545454549,96.36363636363636,3474.753399293351,none,0,,10,0,10
0,50,poly3,1,103,12.545454545454549,96.36363636363636,3474.753399293351,scale,1,0.01976581320438031,10,19,29
0,50,poly3,1,103,12.545454545454549,96.36363636363636,3474.753399293351,scale+thin,1,0.01976581320438031,10,83,93
0,50,poly3,2,103,12.545454545454549,96.36363636363636,3474.753399293351,none,1,0.04876584142277207,13,0,13
0,50,poly3,2,103,12.545454545454549,96.36363636363636,3474.753399293351,scale,1,0.047350063189527614,13,18,31
0,50,poly3,2,103,12.545454545454549,96.36363636363636,3474.753399293351,scale+thin,1,0.038444808566779454,13,76,89
0,50,poly3,3,103,12.545454545454549,96.36363636363636,3474.753399293351,none,1,0.04876584142277207,18,0,18
0,50,poly3,3,103,12.545454545454549,96.36363636363636,3474.753399293351,scale,1,0.047350063189527614,18,18,36
0,50,poly3,3,103,12.545454545454549,96.36363636363636,3474.753399293351,scale+thin,1,0.038444808566779454,18,76,94
0,50,poly3,1,104,12.545454545454549,107.27272727272728,3810.945853911128,none,1,0.02477598870451625,3,0,3
0,50,poly3,1,104,12.545454545454549,107.27272727272728,3810.945853911128,scale,1,0.02341603505758072,3,18,21
0,50,poly3,1,104,12.545454545454549,107.27272727272728,3810.945853911128,scale+thin,1,0.006872790629790293,3,77,80
0,50,poly3,2,104,12.545454545454549,107.27272727272728,3810.945853911128,none,1,0.02477598870451625,13,0,13
0,50,poly3,2,104,12.545454545454549,107.27272727272728,3810.945853911128,scale,1,0.02341603505758072,13,18,31
0,50,poly3,2,104,12.545454545454549,107.27272727272728,3810.945853911128,scale+thin,1,0.006872790629790293,13,77,90
0,50,poly3,3,104,12.545454545454549,107.27272727272728,3810.945853911128,none,1,0.02477598870451625,18,0,18
0,50,poly3,3,104,12.545454545454549,107.27272727272728,3810.945853911128,scale,1,0.02341603505758072,18,18,36
0,50,poly3,3,104,12.545454545454549,107.27272727272728,3810.945853911128,scale+thin,1,0.006872790629790293,18,77,95
0,50,poly3,1,107,12.545454545454549,140.0,4731.036754406592,none,0,,10,0,10
0,50,poly3,1,107,12.545454545454549,140.0,4731.036754406592,scale,1,0.055331268224425356,10,19,29
0,50,poly3,1,107,12.545454545454549,140.0,4731.036754406592,scale+thin,1,0.026224564082406587,10,86,96
0,50,poly3,2,107,12.545454545454549,140.0,4731.036754406592,none,0,,20,0,20
0,50,poly3,2,107,12.545454545454549,140.0,4731.036754406592,scale,1,0.055331268224425356,20,19,39
0,50,poly3,2,107,12.545454545454549,140.0,4731.036754406592,scale+thin,1,0.026224564082406587,20,86,106
0,50,poly3,3,107,12.545454545454549,140.0,4731.036754406592,none,1,1.1177014128603036,23,0,23
0,50,poly3,3,107,12.545454545454549,140.0,4731.036754406592,scale,1,1.114579043274174,23,18,41
0,50,poly3,3,107,12.545454545454549,140.0,4731.036754406592,scale+thin,1,0.9053966854890247,23,76,99
0,50,poly3,1,106,12.545454545454549,129.0909090909091,4389.083655555064,none,1,0.043282696180866775,10,0,10
0,50,poly3,1,106,12.545454545454549,129.0909090909091,4389.083655555064,scale,1,0.04306779763535751,10,18,28
0,50,poly3,1,106,12.545454545454549,129.0909090909091,4389.083655555064,scale+thin,1,0.027402936045176185,10,82,92
0,50,poly3,2,106,12.545454545454549,129.0909090909091,4389.083655555064,none,1,0.043282696180866775,20,0,20
0,50,poly3,2,106,12.545454545454549,129.0909090909091,4389.083655555064,scale,1,0.04306779763535751,20,18,38
0,50,poly3,2,106,12.545454545454549,129.0909090909091,4389.083655555064,scale+thin,1,0.027402936045176185,20,82,102
0,50,poly3,3,106,12.545454545454549,129.0909090909091,4389.083655555064,none,1,0.043282696180866775,23,0,23
0,50,poly3,3,106,12.545454545454549,129.0909090909091,4389.083655555064,scale,1,0.04306779763535751,23,18,41
0,50,poly3,3,106,12.545454545454549,129.0909090909091,4389.083655555064,scale+thin,1,0.027402936045176185,23,82,105
0,50,poly3,1,108,13.363636363636363,20.0,1553.9456704912225,none,1,0.2059928649432432,3,0,3
0,50,poly3,1,108,13.363636363636363,20.0,1553.9456704912225,scale,1,0.204337254380901,3,18,21
0,50,poly3,1,108,13.363636363636363,20.0,1553.9456704912225,scale+thin,1,0.09581470743582399,3,55,58
0,50,poly3,2,108,13.363636363636363,20.0,1553.9456704912225,none,1,0.2059928649432432,6,0,6
0,50,poly3,2,108,13.363636363636363,20.0,1553.9456704912225,scale,1,0.204337254380901,6,18,24
0,50,poly3,2,108,13.363636363636363,20.0,1553.9456704912225,scale+thin,1,0.09581470743582399,6,55,61
0,50,poly3,3,108,13.363636363636363,20.0,1553.9456704912225,none,1,0.2059928649432432,9,0,9
0,50,poly3,3,108,13.363636363636363,20.0,1553.9456704912225,scale,1,0.204337254380901,9,18,27
0,50,poly3,3,108,13.363636363636363,20.0,1553.9456704912225,scale+thin,1,0.09581470743582399,9,55,64
0,50,poly3,1,109,13.363636363636363,30.909090909090907,2055.764041961098,none,1,-0.06560736578643345,1,0,1
0,50,poly3,1,109,13.363636363636363,30.909090909090907,2055.764041961098,scale,1,-0.06648400863094017,1,18,19
0,50,poly3,1,109,13.363636363636363,30.909090909090907,2055.764041961098,scale+thin,1,-0.06648400863094017,1,55,56
0,50,poly3,2,109,13.363636363636363,30.909090909090907,2055.764041961098,none,1,-0.06560736578643345,4,0,4
0,50,poly3,2,109,13.363636363636363,30.909090909090907,2055.764041961098,scale,1,-0.06648400863094017,4,18,22
0,50,poly3,2,109,13.363636363636363,30.909090909090907,2055.764041961098,scale+thin,1,-0.06648400863094017,4,55,59
0,50,poly3,3,109,13.363636363636363,30.909090909090907,2055.764041961098,none,1,-0.06560736578643345,7,0,7
0,50,poly3,3,109,13.363636363636363,30.909090909090907,2055.764041961098,scale,1,-0.06648400863094017,7,18,25
0,50,poly3,3,109,13.363636363636363,30.909090909090907,2055.764041961098,scale+thin,1,-0.06648400863094017,7,55,62
0,50,poly3,1,110,13.363636363636363,41.81818181818181,2295.1327804460216,none,1,0.0482078640406296,3,0,3
0,50,poly3,1,110,13.363636363636363,41.81818181818181,2295.1327804460216,scale,1,0.04674488884658201,3,18,21
0,50,poly3,1,110,13.363636363636363,41.81818181818181,2295.1327804460216,scale+thin,1,0.04674488884658201,3,56,59
0,50,poly3,2,110,13.363636363636363,41.81818181818181,2295.1327804460216,none,1,0.0482078640406296,6,0,6
0,50,poly3,2,110,13.363636363636363,41.81818181818181,2295.1327804460216,scale,1,0.04674488884658201,6,18,24
0,50,poly3,2,110,13.363636363636363,41.81818181818181,2295.1327804460216,scale+thin,1,0.04674488884658201,6,56,62
0,50,poly3,3,110,13.363636363636363,41.81818181818181,2295.1327804460216,none,1,0.0482078640406296,9,0,9
