span_m,load_kNm,grade,section_type,h,b,tf,tw,util,mass,cost,co2,governing
6.0,63.63636363636363,620,rolled,404.28752764911934,160.71965046706674,8.904997768371816,6.000091481380448,1.000995237795223,256.2420226238094,715.4225588783115,592.3630554725514,GA_cost
6.0,63.63636363636363,620,welded,340.40558538604415,179.15336638615338,10.227488530731055,6.001307377772795,1.000560688507602,263.03936746478087,736.8315681212208,609.3669499317672,GA_cost
6.0,63.63636363636363,690,rolled,399.7720706252414,155.73718010519562,9.060148808401811,6.000001683021968,1.0009891141674745,252.80977283737357,786.5954293596802,556.188069414512,GA_cost
6.0,63.63636363636363,690,welded,334.65291639467864,172.64026003092022,10.389522184168174,6.001013610231066,1.0009998601074017,257.67755314095905,804.6072101753593,568.1880966805381,GA_cost
6.0,74.54545454545453,355,rolled,381.0150698247196,193.31568659206872,11.522389752560004,6.0,0.9899302069181114,326.5384628983349,466.9500019446189,838.2242342600257,GA_cost
6.0,74.54545454545453,355,welded,577.3764270111778,201.89499589339877,8.777865705239716,6.00337044037883,0.9981079635633703,325.23611336826804,552.9013927260557,939.6071315209263,GA_cost
6.0,74.54545454545453,460,rolled,332.4098168496869,168.16221286664143,12.77665171313782,6.410903689912463,1.0009999744022984,309.80232167535786,549.8991209737603,728.3452582587664,GA_cost
6.0,74.54545454545453,460,welded,545.0509609072094,184.17232085039248,9.01268667128514,6.000000010489502,1.0009999498394406,305.2988263971269,649.0653049202919,807.5153958204006,GA_cost
6.0,74.54545454545453,500,rolled,478.21629679134696,168.42227807097947,9.111503452453476,6.002463422693715,1.000875041182007,288.33517366054286,645.7554549301519,720.4342649082322,GA_cost
6.0,74.54545454545453,500,welded,371.3121839758387,204.29665370300697,10.448328988095664,6.0009632002357405,1.0009998081350397,300.1187495955245,672.1459515941366,749.8767077393775,GA_cost
6.0,74.54545454545453,550,rolled,488.13236037708367,163.32846672171817,8.741616092807027,6.0,1.0009904990807414,280.87493843817384,711.1634392191855,689.0697573392159,GA_cost
6.0,74.54545454545453,550,welded,379.9364898055693,192.9875583367849,10.246546297806727,6.000342061250068,1.0009997875749148,287.8608456963576,731.4439044010725,707.854817816108,GA_cost
6.0,74.54545454545453,620,rolled,441.74921664565267,164.18863959517034,9.129547340332373,6.00377117261324,1.0009998507663007,274.004126932292,765.4506058342974,633.6560263900733,GA_cost
6.0,74.54545454545453,620,welded,350.2809457662092,189.73605562173663,10.66141502225387,6.002664771030251,1.0009984939178127,283.5577766030337,795.1699260045658,657.3580511568877,GA_cost
6.0,74.54545454545453,690,rolled,415.6060426895263,161.4350072200707,9.564507162365597,6.027914079092785,1.0009999351954297,270.9155793424578,844.1356636826381,596.5642721101665,GA_cost
6.0,74.54545454545453,690,welded,347.575006462629,181.4982881633619,10.781159897661803,6.0001798419612955,1.000998605712612,276.46093336325447,864.1622734966434,610.0129234624301,GA_cost
6.0,85.45454545454545,355,rolled,457.1333928946771,180.40713556072845,11.727667431859818,7.140275684997157,1.0009862724678953,362.41072404808415,518.2473353887603,930.308328631432,GA_cost
6.0,85.45454545454545,355,welded,616.5232703092339,206.24841995551628,9.070251217510199,6.0001964421458345,1.0009979296735203,345.3308000172583,587.0623600293391,997.6606812498592,GA_cost
6.0,85.45454545454545,460,rolled,354.7674677179081,177.94964629567235,12.639788566624375,6.400391580477455,1.0009999803353546,326.76616439173307,580.0099417953262,768.2272524849645,GA_cost
6.0,85.45454545454545,460,welded,423.68146843972363,212.30222980423028,10.466251737891373,6.0,0.9975259472488852,323.13006588993244,686.9745200819963,854.6790242788713,GA_cost
6.0,85.45454545454545,500,rolled,526.8896418878853,173.93186964924686,8.823839450261477,6.0105970924267815,1.000999869677612,303.1760659942785,678.993117400786,757.5157184933041,GA_cost
6.0,85.45454545454545,500,welded,395.68400017524147,207.36707050069936,11.011303018235553,6.004427810126698,0.999815886309857,320.7691883767552,718.3946742885809,801.4738940781607,GA_cost
6.0,85.45454545454545,550,rolled,495.984958330823,172.8766507617112,9.019439545919143,6.026504179851614,1.000999865247857,296.67288170887707,751.7033326322476,728.1698919128679,GA_cost
6.0,85.45454545454545,550,welded,393.98316691773744,197.6693982655616,10.998718235208328,6.000139704735548,1.0009998857843885,309.92677856131206,788.9069823983837,763.0009291554811,GA_cost
6.0,85.45454545454545,620,rolled,430.9037623684399,174.15971532222846,9.863895384291498,6.006724342949387,1.0009999999452655,292.06180120947084,817.3994780421673,676.2137740394446,GA_cost
6.0,85.45454545454545,620,welded,376.87387645476963,193.16946238617766,10.998319164725144,6.000551960659437,1.0009832288079143,300.4291448599243,843.1838741973736,696.8428303740939,GA_cost
6.0,85.45454545454545,690,rolled,413.51265237342363,170.4421162272549,10.079889220811012,6.000690721447664,1.0009661872285702,286.6641390445888,894.3759742496196,631.7699823156166,GA_cost
6.0,85.45454545454545,690,welded,350.6792420305144,189.23960707713502,11.526097649967618,6.0,1.000999946942285,298.0558961429249,933.5197491370033,658.4981745777508,GA_cost
6.0,96.36363636363636,355,rolled,452.46985087193514,201.73263678258834,11.830027308523514,6.9965608147829705,1.0009998826994826,384.4235576225735,549.7256874002802,986.8152724171462,GA_cost
6.0,96.36363636363636,355,welded,594.5146457872418,224.6733891698249,9.671834203316829,6.000000095588815,1.000921291215161,367.2402759263988,624.3084690748778,1060.9571571513663,GA_cost
6.0,96.36363636363636,460,rolled,445.3662085102802,171.29050954352724,11.890846055426245,7.897743695198648,1.0009999931027433,366.1225169774629,649.8674676349967,860.7540374140152,GA_cost
6.0,96.36363636363636,460,welded,437.00944049836744,221.74120331355797,10.783203357680941,6.000000437383789,1.0009996651012374,342.64399188520304,728.4611267479415,906.293358536362,GA_cost
6.0,96.36363636363636,500,rolled,516.5024029778442,181.49547107901105,9.769477347586719,6.000001943488945,1.0009992536882162,322.8429047904771,723.0389695687523,806.6552819094861,GA_cost
6.0,96.36363636363636,500,welded,508.1657997169218,203.62373539803423,10.539115337411038,6.004018044623627,1.0008900328562609,339.89765017512104,761.2347773322009,849.2682687275574,GA_cost
6.0,96.36363636363636,550,rolled,497.3885576704117,179.16390092050815,9.730808566948202,6.011052113567223,1.0009997672457072,314.51713316911554,798.226235153605,772.7995080389493,GA_cost
6.0,96.36363636363636,550,welded,495.9029518841215,198.8875641848334,10.542314771182712,6.013064088027688,1.0009653030182346,331.9882882114592,844.1828656473166,816.7541379289859,GA_cost
6.0,96.36363636363636,620,rolled,465.81746095801884,177.54820210844315,9.871951411338964,6.0001446924070905,1.0009999787105281,305.7308268660933,855.6584177262602,707.8634861806519,GA_cost
6.0,96.36363636363636,620,welded,393.88875999620876,199.82767446000463,11.249892783837579,6.0000078362477245,1.0009384359793319,316.72002104538234,889.460909403827,734.9239979348664,GA_cost
6.0,96.36363636363636,690,rolled,431.38509141497127,176.07939294933735,10.28557965379099,6.000000002134304,1.000999994906186,301.03460457723213,939.7269685900131,663.672958654985,GA_cost
6.0,96.36363636363636,690,welded,380.9160537344966,192.95491981228585,11.497234776045142,6.000008487251758,1.0007378526747053,310.1265857136306,971.2506853369695,685.1323881769489,GA_cost
