arm,repair_mode,n,feasibility,gap_mean,gap_median,gap_sd,gap_p90,gap_p95,gap_worst,within_1pct,within_5pct,within_10pct,util_mean,class_mean,grade_match,repaired_frac,ec3_gen_per_design,ec3_repair_per_design,ec3_evals_per_design,sec_per_design,sec_per_design_sd
e4_td3_seed42,none,142,0.971830985915493,0.6224680416950319,0.5098488264006968,0.40077332633566237,1.1846658324467083,1.4549762662025092,2.5119297490374963,0.0,0.0,0.007246376811594203,0.8975037364421178,1.1619718309859155,0.6056338028169014,0.0,13.119718309859154,1.0,14.119718309859154,0.018004014458454832,0.015861091153877564
e4_td3_seed42,scale+thin,142,1.0,0.24674368121224943,0.18214543656673768,0.2027621583485354,0.5617487407981016,0.6757633952621925,0.9087200351571796,0.07042253521126761,0.11971830985915492,0.18309859154929578,1.0009402241187857,2.035211267605634,0.6056338028169014,1.0,13.119718309859154,77.19718309859155,90.3169014084507,0.02608305635586591,0.016357170119720637
