label,n_contexts,feasibility_rate,gap_mean_frac,gap_mean_pct,gap_median_pct,gap_std_pct,gap_p90_pct,gap_p95_pct,gap_worst_pct,pct_within_1pct,pct_within_5pct,pct_within_10pct,wall_time_s_total,wall_time_s_per_context,gap_mass_mean_pct,gap_mass_median_pct,gap_co2_mean_pct,gap_co2_median_pct,seed,source_file
gated_cost_merged_seed42_1p3M,142,1.0,0.33911407108625086,33.911407108625085,30.87589952680108,14.389643822597842,51.53136714233152,67.43972890932528,99.42339655926693,0.0,0.0,0.0,7.7180280685424805,0.05435231034184845,53.531456053245066,54.86275160091685,108.46155498099064,111.5499114808137,42,research/results/gated_cost_merged_seed42_1p3M_eval_summary.json
gated_cost_merged_seed43_1p3M,142,1.0,0.21844595591604388,21.84459559160439,20.98749303996429,7.587977076549951,31.712787934000875,37.53333131873863,48.723877198146745,0.0,0.02112676056338028,0.035211267605633804,7.096933364868164,0.04997840397794482,38.107007656058606,38.084697404540236,86.61161160783897,89.71250185583202,43,research/results/gated_cost_merged_seed43_1p3M_eval_summary.json
gated_cost_merged_seed44_1p3M,142,1.0,0.22385458099896702,22.385458099896702,21.164321910759366,9.237182377595486,34.85612358619631,40.32052800942429,54.44088555519034,0.0,0.0,0.04929577464788732,8.622292041778564,0.06072036649139834,38.967778206532365,39.571295218217486,87.95921222726496,92.19056077823768,44,research/results/gated_cost_merged_seed44_1p3M_eval_summary.json
gated_cost_merged_seed45_1p3M,142,1.0,0.2505329958440203,25.053299584402026,24.792711385210744,8.738684467531831,35.90205291362127,41.44797369480159,53.80462636962006,0.0,0.0,0.007042253521126761,7.243968486785889,0.05101386258299922,42.04984640411933,43.58421977571758,92.1135654288314,95.93738247782078,45,research/results/gated_cost_merged_seed45_1p3M_eval_summary.json
gated_cost_merged_seed46_1p3M,142,1.0,0.24339688539519494,24.339688539519493,22.119434427952044,10.065131256919999,36.20986291516871,45.008182724639674,67.40571585672727,0.0,0.0,0.014084507042253521,8.705848455429077,0.06130879193964139,41.73284167215167,40.491437996192445,91.97758496043379,92.99097264607599,46,research/results/gated_cost_merged_seed46_1p3M_eval_summary.json
