arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design,method,seed,gap_mass,gap_co2
random_search_40,scale+thin,8.454545454545455,74.54545454545453,1093.1775012217977,355,rolled,1322.9337793235438,0.2101728930982913,True,True,1.000996864855763,3,520.139156549033,300.0,12.929399540211058,8.027434904679009,355.0,welded,1.0,True,thin_c3,1.3379058174465013,40,78,118,0.004075288772583,0.0046842098236083,0.0087594985961914,random_search_40,-1,0.29745229591552524,0.6858944983941675
random_search_40,scale+thin,8.454545454545455,85.45454545454545,1181.2789978646645,355,rolled,1261.8558505545884,0.0682115341384875,True,True,1.0009824383070338,3,610.6359333286721,288.6007237148997,12.363211153648422,6.0,355.0,rolled,1.0,True,thin_c3,0.9811286926269532,40,69,109,0.0043599605560302,0.0043938159942626,0.0087537765502929,random_search_40,-1,0.16252378178527094,0.5070791861283455
random_search_40,scale+thin,8.454545454545455,96.36363636363636,1257.923897819336,355,rolled,1597.923366329559,0.2702861986322277,True,True,1.0009994875848212,3,750.0,229.12290059504537,10.914878016948403,9.59224248267952,460.0,rolled,0.0,True,thin_c3,1.2766904748004415,40,76,116,0.0041236877441406,0.004960298538208,0.0090839862823486,random_search_40,-1,0.22841794914173796,0.42887384680811547
random_search_40,scale+thin,8.454545454545455,107.27272727272728,1345.9822136266182,460,rolled,1597.015267652509,0.1865054764353138,True,True,1.0009859213829018,3,588.748558947318,267.1456900688085,13.49939603269264,6.609321374020933,500.0,rolled,0.0,True,thin_c3,0.977569580078125,40,35,75,0.0041828155517578,0.0023303031921386,0.0065131187438964,random_search_40,-1,0.06275991351784183,0.1864014775787488
random_search_40,scale+thin,8.454545454545455,118.18181818181816,1418.3994702060834,355,rolled,1453.8339139515156,0.0249819916671879,True,True,1.0009996590938586,1,654.2071828948273,248.2198470990045,16.084837103589447,10.616696187365635,355.0,rolled,1.0,True,thin_c1,1.0171529487941575,40,74,114,0.0042858123779296,0.0054080486297607,0.0096938610076904,random_search_40,-1,0.3510613630537929,0.49441805782966
random_search_40,scale+thin,8.454545454545455,129.0909090909091,1503.943042662674,355,rolled,1788.4535004053369,0.1891763515451674,True,True,1.0009927083347196,3,683.8678275295778,266.60801310386097,13.41315393849356,7.736104211448306,500.0,rolled,0.0,True,thin_c3,1.1020570970618206,40,72,112,0.0057194232940673,0.0054264068603515,0.0111458301544189,random_search_40,-1,0.08356820877091886,0.1908604017625397
random_search_40,scale+thin,8.454545454545455,140.0,1589.050557323039,355,rolled,1935.928692432412,0.2182926990653678,True,True,1.0009976045095057,2,705.1673715928795,296.3265239604576,17.686293935471387,9.968293882531803,355.0,welded,1.0,True,thin_c2,1.1278486168902853,40,78,118,0.0065639019012451,0.0061187744140625,0.0126826763153076,random_search_40,-1,0.36774369067379387,0.7567500034762182
random_search_40,scale+thin,9.272727272727272,20.0,633.3700898588271,355,rolled,779.9578034200204,0.2314408525256796,True,True,1.0009794588096876,1,505.0036830000139,155.93057041272294,9.994928575955957,8.28676727695777,355.0,rolled,1.0,True,thin_c1,0.912933349609375,40,70,110,0.0053367614746093,0.0051608085632324,0.0104975700378417,random_search_40,-1,0.3213080049945598,0.4963090805148591
random_search_40,scale+thin,9.272727272727272,30.909090909090907,801.8071464602682,355,rolled,1070.753682178955,0.3354254659689714,True,True,1.0009969503761051,3,364.2886789983672,236.5019713037448,11.549031111585146,6.526414688773778,460.0,welded,0.0,True,thin_c3,1.0877357814622963,40,73,113,0.0044829845428466,0.0046436786651611,0.0091266632080078,random_search_40,-1,0.13616210416673935,0.3263917599111523
random_search_40,scale+thin,9.272727272727272,41.81818181818181,962.5021253931346,355,rolled,941.0711445425984,-0.0222659049628411,True,True,1.0009930010676122,2,417.5953899906214,224.82288215971465,13.306314927754809,6.719491762907609,355.0,rolled,1.0,True,thin_c2,1.1199152938179349,40,76,116,0.0041108131408691,0.0050001144409179,0.0091109275817871,random_search_40,-1,0.15922226325554822,0.33796162059706103
random_search_40,scale+thin,9.272727272727272,52.72727272727273,1070.6846994207378,355,rolled,1232.0723167759616,0.1507330939188144,True,True,1.000998135128769,3,733.5102506178662,228.26223265571625,9.671741381326584,7.095078708178239,355.0,rolled,1.0,True,thin_c3,1.066853664232337,40,36,76,0.0042569637298583,0.0024058818817138,0.0066628456115722,random_search_40,-1,0.15017468643488208,0.48403678982119547
random_search_40,scale+thin,9.272727272727272,63.63636363636363,1216.7126656588257,355,rolled,1833.5865151984567,0.507000433997789,True,True,1.0009574753439725,3,535.0698488449129,214.22757090918955,21.12697066780605,6.0,500.0,welded,0.0,True,scale,0.9591102600097656,40,81,121,0.0047609806060791,0.0037810802459716,0.0085420608520507,random_search_40,-1,0.27464877111395536,0.4138891186610001
random_search_40,scale+thin,9.272727272727272,74.54545454545453,1356.4151141978043,355,rolled,1528.3650287325684,0.1267679139925071,True,True,1.000994537485573,2,503.4685783681601,267.02809805475067,15.865727623703677,6.973454474354577,355.0,rolled,1.0,True,thin_c2,1.1282361237899117,40,76,116,0.0043356418609619,0.0049047470092773,0.0092403888702392,random_search_40,-1,0.20131032527770976,0.5642194505934972
random_search_40,scale+thin,9.272727272727272,85.45454545454545,1422.5235716023028,355,rolled,1618.1250831070915,0.1375031777395906,True,True,1.000999570133818,2,750.0,225.70385591410056,13.017574197974604,12.333205754056982,355.0,rolled,1.0,True,thin_c2,1.2131682022758152,40,79,119,0.0041615962982177,0.004927635192871,0.0090892314910888,random_search_40,-1,0.43901120564512564,0.6213398111012398
random_search_40,scale+thin,9.272727272727272,96.36363636363636,1530.0841209322955,355,rolled,1748.3120105611374,0.1426247659480797,True,True,1.0009984423730405,3,659.851094318168,276.99684975488407,13.416666683953904,7.147781150273175,460.0,rolled,0.0,True,thin_c3,1.046188381029212,40,36,76,0.0041751861572265,0.0026569366455078,0.0068321228027343,random_search_40,-1,0.0695907521850827,0.2664761087251333
random_search_40,scale+thin,9.272727272727272,107.27272727272728,1647.0835657255905,355,rolled,2021.482479805524,0.2273102117408351,True,True,1.0009997615104,2,593.4373470294153,300.0,19.60759514794866,8.248271662897649,355.0,welded,1.0,True,thin_c2,1.0968457163935124,40,76,116,0.0042438507080078,0.0047061443328857,0.0089499950408935,random_search_40,-1,0.31148524304807923,0.6759164738815566
random_search_40,scale+thin,9.272727272727272,118.18181818181816,1794.0191544704012,355,rolled,1996.3849269172267,0.1128002295530475,True,True,1.0009924578295624,1,683.8089539916826,235.9457316100666,17.17759974051382,12.616363233462524,460.0,rolled,0.0,True,thin_c1,1.154920083750849,40,78,118,0.0041766166687011,0.0050039291381835,0.0091805458068847,random_search_40,-1,0.3203542561784041,0.3598927828117662
random_search_40,scale+thin,9.272727272727272,129.0909090909091,1876.6125693849333,355,rolled,2498.21317309673,0.3312354472375342,True,True,1.000999186194527,3,567.4421149398977,300.0,16.025977770765785,6.598804284306348,550.0,rolled,0.0,True,thin_c3,1.061226275900136,40,70,110,0.0042023658752441,0.0049037933349609,0.009106159210205,random_search_40,-1,-0.0013325322159680741,0.11631456816043739
random_search_40,scale+thin,9.272727272727272,140.0,1975.8458780810136,355,rolled,2205.006660612394,0.1159811021059733,True,True,1.000999176586005,3,710.5246120713709,300.0,16.501657569297308,7.64543978025505,460.0,rolled,0.0,True,thin_c3,1.197579358971637,40,73,113,0.0042293071746826,0.004678726196289,0.0089080333709716,random_search_40,-1,0.0850546315426246,0.2956454106408528
random_search_40,scale+thin,10.09090909090909,20.0,771.2799576046779,355,rolled,1185.9149965272895,0.5375934313272202,True,True,1.000992113697983,2,583.9857849224977,177.65397292454549,11.344516920006791,8.508387690005094,355.0,welded,1.0,True,thin_c3,1.4180646150008491,40,81,121,0.0041732788085937,0.0047447681427001,0.0089180469512939,random_search_40,-1,0.40410284276332,0.7734775050978528
random_search_40,scale+thin,10.09090909090909,30.909090909090907,964.7090665866748,355,rolled,1539.818299622846,0.5961478470094801,True,True,1.0009958781820325,3,598.0825423023274,189.6551320138899,10.875200089164402,8.156400066873301,500.0,rolled,0.0,True,thin_c3,1.3594000111455502,40,79,119,0.0041756629943847,0.0052394866943359,0.0094151496887207,random_search_40,-1,0.22380916175535526,0.35962374717165724
random_search_40,scale+thin,10.09090909090909,41.81818181818181,1147.2574547707825,355,rolled,1487.2245538730872,0.296330259340288,True,True,1.0009933233815884,3,577.2990124913104,252.02862704391643,12.329404913010812,6.513507186226223,460.0,welded,0.0,True,thin_c3,1.0855845310377037,40,71,111,0.0042660236358642,0.0042862892150878,0.0085523128509521,random_search_40,-1,0.12572302891308706,0.3291894116632812
random_search_40,scale+thin,10.09090909090909,52.72727272727273,1318.1429375417918,355,rolled,1672.337128156166,0.2687069668445153,True,True,1.0009962337180631,3,750.0,269.91084933745253,11.531588620673546,8.520224075392271,355.0,welded,1.0,True,thin_c3,1.3033558057702108,40,77,117,0.0041882991790771,0.0046837329864501,0.0088720321655273,random_search_40,-1,0.28581849166571716,0.6325487725155723
random_search_40,scale+thin,10.09090909090909,63.63636363636363,1473.4968374975142,355,rolled,1816.0460913932368,0.2324736946687209,True,True,1.0009931650618618,2,530.2378645570701,285.7632051832189,17.193761843477326,7.379546750245913,355.0,welded,1.0,True,thin_c2,1.104417366359545,40,76,116,0.0041751861572265,0.0045299530029296,0.0087051391601562,random_search_40,-1,0.28090912863044615,0.6176929312541302
random_search_40,scale+thin,10.09090909090909,74.54545454545453,1593.8205978972342,355,rolled,1854.723817128745,0.1636967294661185,True,True,1.000995823678871,1,750.0,228.16602343451385,14.607458327804215,12.38652233345925,355.0,rolled,1.0,True,thin_c1,1.0843210236922554,40,77,117,0.0045020580291748,0.0049386024475097,0.0094406604766845,random_search_40,-1,0.43240030313828126,0.6028791730039409
random_search_40,scale+thin,10.09090909090909,85.45454545454545,1744.078619322344,355,rolled,2025.5909414443108,0.1614103395358103,True,True,1.0009990218610345,2,563.0620975889766,293.05639834688856,17.402654176504125,7.810039871085333,355.0,rolled,1.0,True,thin_c2,1.1375903054942251,40,77,117,0.0042030811309814,0.00523042678833,0.0094335079193115,random_search_40,-1,0.2234141957507716,0.5303099840456402
random_search_40,scale+thin,10.09090909090909,96.36363636363636,1930.113776773892,355,rolled,2258.26218738305,0.1700150605409619,True,True,1.0009983297865548,2,548.8941959102176,300.0,20.259087660113103,7.505659927985534,355.0,rolled,1.0,True,thin_c2,1.157548085088315,40,77,117,0.0043184757232666,0.005157470703125,0.0094759464263916,random_search_40,-1,0.2455412547746061,0.6162479056461576
random_search_40,scale+thin,10.09090909090909,107.27272727272728,2067.605711285596,355,rolled,2420.6347142406835,0.1707429037500486,True,True,1.0009984939774594,3,638.7975772439719,300.0,17.70325536757704,7.609332275390626,460.0,rolled,0.0,True,thin_c3,1.2682220458984377,40,74,114,0.0048823356628417,0.0050036907196044,0.0098860263824462,random_search_40,-1,0.11936915637688972,0.3476703040444513
random_search_40,scale+thin,10.09090909090909,118.18181818181816,2170.353625378734,355,rolled,2955.975638195298,0.3619788054951047,True,True,1.0009984238675516,1,750.0,300.0,21.07083549843646,13.15006195511138,355.0,welded,1.0,True,thin_c3,1.8212761920431384,40,81,121,0.0044806003570556,0.0048222541809082,0.0093028545379638,random_search_40,-1,0.45718063072299464,0.8853085248702823
random_search_40,scale+thin,10.09090909090909,129.0909090909091,2307.5736162550616,355,rolled,2768.4501822258326,0.1997234509548272,True,True,1.0009983858742133,3,734.7980279589322,300.0,16.805516155558568,8.24998929035282,500.0,rolled,0.0,True,thin_c3,1.1247438646399457,40,71,111,0.0044214725494384,0.0047190189361572,0.0091404914855957,random_search_40,-1,0.07434980861212548,0.19175692976633374
random_search_40,scale+thin,10.09090909090909,140.0,2443.406284429296,355,rolled,3183.155189664075,0.3027531319489755,True,True,1.0009994974232224,3,750.0,300.0,17.1738877836022,11.09582554454956,500.0,rolled,0.0,True,thin_c3,1.3936960634977922,40,76,116,0.0043175220489501,0.0049777030944824,0.0092952251434326,random_search_40,-1,0.151793403998443,0.30687393575936217
random_search_40,scale+thin,10.90909090909091,20.0,939.0466900997784,355,rolled,1119.2410394653707,0.1918907241411454,True,True,1.0009996342872938,3,402.3539010331337,201.01474551497773,12.445003764119347,7.323043216562194,460.0,rolled,0.0,True,thin_c1,0.9184951782226562,40,69,109,0.0042064189910888,0.0043206214904785,0.0085270404815673,random_search_40,-1,0.16966043802121078,0.20803822048884846
random_search_40,scale+thin,10.90909090909091,30.909090909090907,1197.1649157491154,355,rolled,1411.90659919399,0.179375189349332,True,True,1.00099225725678,3,569.9985988118282,272.7376446807067,11.768830396592987,6.0,355.0,welded,1.0,True,thin_c3,0.9948959350585938,40,69,109,0.0042846202850341,0.0040507316589355,0.0083353519439697,random_search_40,-1,0.14753635717500235,0.48407008399128926
random_search_40,scale+thin,10.90909090909091,41.81818181818181,1403.509472950396,355,rolled,1827.3741745121476,0.3020034490189237,True,True,1.000998848107549,3,669.632832371721,256.9683301391817,12.537517517280666,7.309069395926008,460.0,welded,0.0,True,thin_c3,1.0210413924507478,40,70,110,0.0042293071746826,0.0042645931243896,0.0084939002990722,random_search_40,-1,0.1640841054249622,0.34358342854771684
random_search_40,scale+thin,10.90909090909091,52.72727272727273,1588.7457907355176,355,rolled,1728.0349516637953,0.0876724028101393,True,True,1.0009984348167602,3,680.3539782136838,286.9047854445719,12.261846081607557,6.508785080106786,355.0,rolled,1.0,True,thin_c3,1.0631780209748642,40,70,110,0.0041515827178955,0.0046272277832031,0.0087788105010986,random_search_40,-1,0.10733127931720121,0.391796080022617
random_search_40,scale+thin,10.90909090909091,63.63636363636363,1789.9941201560932,355,rolled,1878.171758603739,0.0492614123447266,True,True,1.0009930845962471,1,569.025937844826,273.0757822955867,17.87098515552949,9.087881422604706,355.0,rolled,1.0,True,thin_c1,1.2667213771654215,40,81,121,0.0042545795440673,0.0051875114440917,0.0094420909881591,random_search_40,-1,0.30270653621139054,0.4403678747573545
random_search_40,scale+thin,10.90909090909091,74.54545454545453,1942.2808212955647,355,rolled,2183.358719061539,0.1241210308636868,True,True,1.0009987121097952,2,750.0,257.27356478123,14.907411262650832,12.926654601125929,355.0,rolled,1.0,True,thin_c2,1.292884760317595,40,80,120,0.0039663314819335,0.0052573680877685,0.0092236995697021,random_search_40,-1,0.3663322500015147,0.5340411605583897
random_search_40,scale+thin,10.90909090909091,85.45454545454545,2177.190622234541,355,rolled,2512.481283380911,0.1540015181593274,True,True,1.000998765580296,3,595.0967525041855,300.0,15.988719994351005,6.619626749162229,500.0,rolled,0.0,True,thin_c3,1.0797700036090352,40,70,110,0.0039529800415039,0.0048391819000244,0.0087921619415283,random_search_40,-1,0.008440872817524259,0.10072082353887946
random_search_40,scale+thin,10.90909090909091,96.36363636363636,2344.698716886334,355,rolled,3191.8875342535184,0.3613209711191455,True,True,1.0009988228638589,3,750.0,300.0,19.032070659942296,8.919215073193884,500.0,welded,0.0,True,thin_c3,1.454243336553159,40,78,118,0.0042195320129394,0.0046732425689697,0.0088927745819091,random_search_40,-1,0.1793944117247246,0.30926190604256854
random_search_40,scale+thin,10.90909090909091,107.27272727272728,2499.121791022924,355,rolled,3226.803209159697,0.2911748522023504,True,True,1.0009987908549962,3,750.0,300.0,16.09990926027503,10.376389819410058,500.0,rolled,0.0,True,thin_c3,1.2495568316915762,40,74,114,0.0042221546173095,0.0047245025634765,0.0089466571807861,random_search_40,-1,0.12240569075268048,0.25660496577547454
random_search_40,scale+thin,10.90909090909091,118.18181818181816,2669.547168301596,355,rolled,4372.69780717849,0.6379923378392534,True,True,1.0009987275237449,3,750.0,292.3912597403825,16.247022887810992,10.47007573301145,620.0,rolled,0.0,True,thin_c3,1.1738022381326425,40,73,113,0.0042388439178466,0.0048780441284179,0.0091168880462646,random_search_40,-1,0.06338226530394953,0.0965040657636993
random_search_40,scale+thin,10.90909090909091,129.0909090909091,2855.841135487434,355,rolled,4910.7713575666185,0.7195534081164673,True,True,1.0009958649033068,2,732.9762641342045,300.0,22.745598314343283,12.735309680118055,550.0,welded,0.0,True,thin_c2,1.0355655570652174,40,75,115,0.0042595863342285,0.0045311450958251,0.0087907314300537,random_search_40,-1,0.2720927825996651,0.43927621054683597
random_search_40,scale+thin,10.90909090909091,140.0,3078.8301843712,460,rolled,6482.474177989614,1.1054990986174027,True,True,1.0009985152566876,3,750.0,300.0,22.953571732292573,11.63998942477066,690.0,welded,0.0,True,thin_c3,1.3301831452742867,40,74,114,0.0044169425964355,0.0064520835876464,0.010869026184082,random_search_40,-1,0.18649288229739613,0.20158760457277447
random_search_40,scale+thin,11.727272727272728,20.0,1117.8784812198996,355,rolled,1618.6745858610827,0.4479879638569325,True,True,1.000995024615374,3,684.9468011922623,197.6748603045028,9.453780370077045,7.531221221080562,460.0,rolled,0.0,True,thin_c3,1.1015310270889944,40,72,112,0.0045239925384521,0.0048437118530273,0.0093677043914794,random_search_40,-1,0.21112877066589508,0.39420920232753187
random_search_40,scale+thin,11.727272727272728,30.909090909090907,1399.1707585826318,355,rolled,1952.1445049560125,0.3952153395011959,True,True,1.0009966552282594,3,429.0914249889827,286.42892595292057,13.921035896532734,6.435492474099864,460.0,rolled,0.0,True,thin_c3,1.072582079016644,40,71,111,0.0042855739593505,0.0049579143524169,0.0092434883117675,random_search_40,-1,0.20244691960183525,0.36546772973747466
random_search_40,scale+thin,11.727272727272728,41.81818181818181,1658.320920880548,355,rolled,2103.161403584006,0.2682475250129831,True,True,1.000994352582261,3,484.9489996139908,291.6658543730533,14.162502725124186,6.815804841414742,460.0,rolled,0.0,True,thin_c3,1.1359674735691236,40,73,113,0.0043001174926757,0.0050833225250244,0.0093834400177001,random_search_40,-1,0.129592206720182,0.2762364759881566
random_search_40,scale+thin,11.727272727272728,52.72727272727273,1896.895430152976,355,rolled,2416.495583166264,0.2739213478791419,True,True,1.0009982615290254,3,750.0,262.03042473984755,12.583890135668131,8.930969225981247,460.0,rolled,0.0,True,thin_c3,1.3685656340225885,40,78,118,0.0041213035583496,0.0054137706756591,0.0095350742340087,random_search_40,-1,0.168702707550066,0.3254020922012746
random_search_40,scale+thin,11.727272727272728,63.63636363636363,2122.483987052358,355,rolled,3432.425699618416,0.6171738965085272,True,True,1.0009971662845911,3,661.2379015257071,300.0,16.74440747976542,7.783747462498559,550.0,welded,0.0,True,thin_c3,1.206526449452276,40,75,115,0.0044417381286621,0.0045886039733886,0.0090303421020507,random_search_40,-1,0.13888177793437784,0.2056919047182244
random_search_40,scale+thin,11.727272727272728,74.54545454545453,2414.680044837911,355,rolled,3154.1848756302006,0.3062537549739556,True,True,1.000996415110012,2,675.8860258550717,300.0,23.799407685864395,9.350552899101292,355.0,welded,1.0,True,thin_c2,1.35882860266644,40,82,122,0.0042119026184082,0.0049097537994384,0.0091216564178466,random_search_40,-1,0.3843226970940383,0.752745571722284
random_search_40,scale+thin,11.727272727272728,85.45454545454545,2607.2244497923484,355,rolled,4286.76077895899,0.6441855549875685,True,True,1.0009951446606786,3,745.40564693973,282.5374741334113,15.74328647644329,9.357212476962022,620.0,rolled,0.0,True,thin_c3,1.081566201914912,40,71,111,0.0041906833648681,0.0046072006225585,0.0087978839874267,random_search_40,-1,0.03364510507657892,0.07563588462427395
random_search_40,scale+thin,11.727272727272728,96.36363636363636,2809.399526814627,460,rolled,3281.729912585777,0.1681250321511555,True,True,1.0009994695859803,2,750.0,300.0,20.75479256322185,10.611347629712974,355.0,rolled,0.0,True,thin_c3,1.7685579382854957,40,82,122,0.0042567253112792,0.0053596496582031,0.0096163749694824,random_search_40,-1,0.24052101232259493,0.5961548293534338
random_search_40,scale+thin,11.727272727272728,107.27272727272728,3054.1802093068686,355,rolled,3879.685593844162,0.2702870583804347,True,True,1.000999936206295,3,750.0,300.0,20.289575459723963,9.811930616998865,500.0,rolled,0.0,True,thin_c3,1.344240371040676,40,74,114,0.0043790340423583,0.0047051906585693,0.0090842247009277,random_search_40,-1,0.12269672793319919,0.24681354999298
random_search_40,scale+thin,11.727272727272728,118.18181818181816,3357.8991517305085,355,rolled,5956.4190164430265,0.773852860760681,True,False,1.0009957792991169,3,688.2106636271037,300.0,20.569031514027618,8.929537989086866,690.0,rolled,0.0,True,thin_c3,1.2078253041143006,40,75,115,0.0042600631713867,0.0050780773162841,0.0093381404876708,random_search_40,-1,-0.0004555377990260734,-0.00446620342280224
random_search_40,scale+thin,11.727272727272728,129.0909090909091,3564.383823711408,460,rolled,3844.7542074154135,0.0786588643565525,True,False,1.000998956310334,1,750.0,300.0,26.616487061690947,16.999868091133003,355.0,rolled,0.0,True,thin_c2,1.703519472868546,40,72,112,0.0042686462402343,0.0046522617340087,0.0089209079742431,random_search_40,-1,0.45078666096668774,0.6407796355344799
random_search_40,scale+thin,11.727272727272728,140.0,3755.070343632353,460,rolled,5148.765898814918,0.371150318807188,True,False,1.0009989812982476,1,750.0,300.0,22.60864627662974,16.7830804631483,500.0,rolled,0.0,True,thin_c3,1.986866826596468,40,85,125,0.004507303237915,0.005420446395874,0.009927749633789,random_search_40,-1,0.2582308986618347,0.3817753524619041
random_search_40,scale+thin,12.545454545454549,20.0,1307.1994834284806,355,rolled,1882.7811301751667,0.440316611231416,True,True,1.0009938286842543,3,750.0,229.47974495575923,10.850104290506115,8.603817167939535,355.0,welded,1.0,True,thin_c3,1.3562630363132644,40,79,119,0.0044174194335937,0.0045998096466064,0.0090172290802001,random_search_40,-1,0.3514845312837327,0.6917909940706224
random_search_40,scale+thin,12.545454545454549,30.909090909090907,1673.5520688887286,355,rolled,1783.3677314643098,0.0656183124606938,True,True,1.0009703868450988,1,521.6779275308926,246.9630107761971,16.153852438529714,8.340374186308468,355.0,rolled,1.0,True,thin_c1,0.8672943115234375,40,69,109,0.0042445659637451,0.0044977664947509,0.008742332458496,random_search_40,-1,0.2551151242119609,0.37528365132870123
random_search_40,scale+thin,12.545454545454549,41.81818181818181,1957.4303873162305,355,rolled,2630.5995472366853,0.3439045210917642,True,True,1.0009675565472078,3,694.9714084028976,261.2961784347604,13.130745004944286,7.87472064834273,500.0,rolled,0.0,True,thin_c3,0.9700164794921876,40,69,109,0.0041875839233398,0.004490852355957,0.0086784362792968,random_search_40,-1,0.09789377385824394,0.14632765385264834
random_search_40,scale+thin,12.545454545454549,52.72727272727273,2222.5772160497027,355,rolled,3536.711731502416,0.591266078839947,True,True,1.0009959886422382,3,750.0,296.94564681351034,14.947661996650046,11.447489270538313,500.0,welded,0.0,True,thin_c3,1.412757442308509,40,79,119,0.0042107105255126,0.0046916007995605,0.0089023113250732,random_search_40,-1,0.29418923242752015,0.4107798851371749
random_search_40,scale+thin,12.545454545454549,63.63636363636363,2552.3230156844406,355,rolled,3000.460195994061,0.1755801195835105,True,True,1.000999495801448,3,741.1513299523317,300.0,18.36113486935788,8.590999503757642,355.0,rolled,1.0,True,thin_c3,1.4318332506262736,40,78,118,0.0041608810424804,0.0056698322296142,0.0098307132720947,random_search_40,-1,0.21552581676643667,0.5364420467852578
random_search_40,scale+thin,12.545454545454549,74.54545454545453,2864.0220557743514,355,rolled,3998.661032041663,0.3961697759902678,True,True,1.000999355112578,2,750.0,300.0,20.954107910304373,12.219225368234373,460.0,welded,0.0,True,thin_c3,1.5707219994586443,40,78,118,0.0042853355407714,0.0046021938323974,0.0088875293731689,random_search_40,-1,0.2959447613593811,0.5339825309915325
random_search_40,scale+thin,12.545454545454549,85.45454545454545,3136.2352005841685,355,rolled,4094.2284137823,0.3054596201903771,True,True,1.0009986912079545,3,750.0,300.0,19.22584424458776,10.315864017617471,500.0,rolled,0.0,True,thin_c3,1.409741675335428,40,75,115,0.0043542385101318,0.0054585933685302,0.0098128318786621,random_search_40,-1,0.116363688675023,0.25474775957737283
random_search_40,scale+thin,12.545454545454549,96.36363636363636,3474.753399293351,355,rolled,6104.225283346986,0.756736257769654,True,True,1.0009980894934454,3,750.0,300.0,18.886219063978867,12.744943181812229,620.0,rolled,0.0,True,thin_c3,1.366886039402174,40,76,116,0.0044529438018798,0.0050184726715087,0.0094714164733886,random_search_40,-1,0.12920594455103118,0.1907200720793194
random_search_40,scale+thin,12.545454545454549,107.27272727272728,3810.945853911128,460,rolled,5971.2016363619805,0.5668555432856145,True,False,1.0009986766863057,3,750.0,300.0,21.842176921495387,9.715871858750154,620.0,rolled,0.0,True,thin_c3,1.3613075919773263,40,77,117,0.0043962001800537,0.0052268505096435,0.0096230506896972,random_search_40,-1,0.02866848260564936,0.0825414698216107
random_search_40,scale+thin,12.545454545454549,118.18181818181816,4051.8868674716473,460,rolled,6663.157308488696,0.6444578850362783,True,False,1.0009979033060143,3,750.0,300.0,23.90516668955623,11.049010849103333,620.0,rolled,0.0,True,thin_c3,1.510730677065642,40,79,119,0.0042822360992431,0.0053102970123291,0.0095925331115722,random_search_40,-1,0.06636643972050571,0.13015808191006406
random_search_40,scale+thin,12.545454545454549,129.0909090909091,4389.083655555064,460,rolled,4990.053738375193,0.136923815990499,True,False,1.0009979879704567,1,750.0,300.0,30.3626171354579,22.528821681304866,355.0,rolled,0.0,True,thin_c2,2.111915522036345,40,76,116,0.0043325424194335,0.0049717426300048,0.0093042850494384,random_search_40,-1,0.5477165406536313,0.7490644865950926
random_search_40,scale+thin,12.545454545454549,140.0,4731.036754406592,460,rolled,7880.615439510308,0.6657269534357622,True,False,1.0009994683944534,2,750.0,300.0,25.61474060587015,14.923664146162432,620.0,rolled,0.0,True,thin_c3,1.6566058614979615,40,81,121,0.0046615600585937,0.0052635669708251,0.0099251270294189,random_search_40,-1,0.122515450154977,0.17931289576741483
random_search_40,scale+thin,13.363636363636363,20.0,1553.9456704912225,355,rolled,1754.8320546627745,0.1292750370790306,True,True,1.0009653942738397,1,563.3233352086168,219.63072993698088,14.250328590969923,9.126703508121286,355.0,rolled,1.0,True,thin_c1,0.9938201904296876,40,72,112,0.004481554031372,0.0047128200531005,0.0091943740844726,random_search_40,-1,0.2942403559553537,0.4386666260337526
random_search_40,scale+thin,13.363636363636363,30.909090909090907,2055.764041961098,355,rolled,2132.297536309727,0.0372287348092828,True,True,1.0009997980313226,3,577.5764322971197,295.35636141709807,12.604000135581057,7.136202472189199,355.0,rolled,1.0,True,thin_c3,1.1893670786981998,40,74,114,0.0041172504425048,0.0049083232879638,0.0090255737304687,random_search_40,-1,0.09950631274333621,0.3114917206406733
random_search_40,scale+thin,13.363636363636363,41.81818181818181,2295.1327804460216,355,rolled,2655.8211475337325,0.1571535948423938,True,True,1.0009985589754888,2,750.0,259.7844496413732,15.084464242303437,12.535469627792606,355.0,rolled,1.0,True,thin_c2,1.224019589631454,40,79,119,0.0043284893035888,0.0049841403961181,0.009312629699707,random_search_40,-1,0.3916293778537141,0.5102891651603627
random_search_40,scale+thin,13.363636363636363,52.72727272727273,2698.233573079863,355,rolled,3381.2252418547387,0.2531254801619282,True,True,1.0009932697422366,3,728.6894678373138,296.9762039321811,14.961277398097684,8.225738734775373,500.0,rolled,0.0,True,thin_c3,1.1048800261124323,40,71,111,0.0041131973266601,0.0046329498291015,0.0087461471557617,random_search_40,-1,0.03796779373264858,0.12700980853002464
random_search_40,scale+thin,13.363636363636363,63.63636363636363,3099.504449257762,355,rolled,3959.0325667099337,0.2773114643077872,True,True,1.0009995898081068,3,750.0,300.0,17.098016819821662,9.606174842348514,500.0,rolled,0.0,True,thin_c3,1.140514221191406,40,72,112,0.0043487548828125,0.0045409202575683,0.0088896751403808,random_search_40,-1,0.0705520384428544,0.20173293366472
