span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
6.0,20.0,True,False,0.5894316358434887,355.0,welded,493.73212333787694,1,in_distribution
6.0,33.333333333333336,True,False,0.7363328319858725,355.0,welded,570.5010296595636,1,in_distribution
6.0,46.66666666666667,True,False,0.7903511107945258,355.0,welded,641.326648236673,1,in_distribution
6.0,60.0,True,False,0.8441806266409537,355.0,welded,699.8657326818835,1,in_distribution
6.0,73.33333333333334,True,True,0.9456298589795665,355.0,welded,714.622232861645,1,in_distribution
6.0,86.66666666666667,True,True,0.9260029584168038,355.0,welded,794.0434915640041,1,in_distribution
6.0,100.0,True,False,0.7202952482180963,355.0,rolled,797.7039659621344,1,in_distribution
6.0,113.33333333333334,True,False,0.6636189344901033,355.0,rolled,918.9227062843792,1,in_distribution
6.0,126.66666666666667,True,False,0.6345092987795501,355.0,rolled,997.2561751271332,1,in_distribution
6.0,140.0,True,False,0.6508573456268498,355.0,rolled,1039.4214194427777,1,in_distribution
7.0,20.0,True,False,0.6543809531805824,355.0,welded,644.459730618465,1,in_distribution
7.0,33.333333333333336,True,False,0.7997539406437052,355.0,welded,755.486072863405,1,in_distribution
7.0,46.66666666666667,True,False,0.8843167577857457,355.0,welded,853.1161836242327,1,in_distribution
7.0,60.0,True,False,0.7118614141263399,355.0,rolled,847.8530862207292,1,in_distribution
7.0,73.33333333333334,True,False,0.7434532937840055,355.0,rolled,940.2484395418137,1,in_distribution
7.0,86.66666666666667,True,False,0.7053935637058647,355.0,rolled,1083.4700712682286,1,in_distribution
7.0,100.0,True,True,0.9256843933187987,355.0,rolled,1139.1655650136597,1,in_distribution
7.0,113.33333333333334,True,False,0.6952988803561099,355.0,rolled,1250.8796843553928,1,in_distribution
7.0,126.66666666666667,True,False,0.7176036468269593,355.0,rolled,1305.740392424557,1,in_distribution
7.0,140.0,True,False,0.7259071784360899,355.0,rolled,1374.5557748692934,1,in_distribution
8.0,20.0,True,False,0.7300430661345877,355.0,welded,815.6755447392762,1,in_distribution
8.0,33.333333333333336,True,False,0.5728794374950412,355.0,rolled,1000.6192699023443,1,in_distribution
8.0,46.66666666666667,True,False,0.7096801911617785,355.0,rolled,1033.3230541807206,1,in_distribution
8.0,60.0,True,False,0.7042240558844945,355.0,rolled,1201.5119489035856,1,in_distribution
8.0,73.33333333333334,True,False,0.6903773902059398,355.0,rolled,1361.2244030306215,1,in_distribution
8.0,86.66666666666667,True,False,0.7111306176727783,355.0,rolled,1428.5193670618307,1,in_distribution
8.0,100.0,True,False,0.74048334214952,355.0,rolled,1510.8731247200953,1,in_distribution
8.0,113.33333333333334,True,False,0.7539698902688183,355.0,rolled,1608.5135351904314,1,in_distribution
8.0,126.66666666666667,True,False,0.7663919526420527,355.0,rolled,1700.532869475338,1,in_distribution
8.0,140.0,True,False,0.7769414213175673,355.0,rolled,1775.9602577008845,1,in_distribution
9.0,20.0,True,False,0.5260674690606428,355.0,rolled,1060.3480706584028,1,in_distribution
9.0,33.333333333333336,True,False,0.6895046046368886,355.0,rolled,1247.0185316211607,2,in_distribution
9.0,46.66666666666667,True,False,0.6625271002437051,355.0,rolled,1421.059106852672,1,in_distribution
9.0,60.0,True,False,0.6779745468267957,355.0,rolled,1558.5739634129047,1,in_distribution
9.0,73.33333333333334,True,False,0.729961065330014,355.0,rolled,1663.4485449492433,1,in_distribution
