label,n_contexts,feasibility_rate,gap_mean_frac,gap_mean_pct,gap_median_pct,gap_std_pct,gap_p90_pct,gap_p95_pct,gap_worst_pct,pct_within_1pct,pct_within_5pct,pct_within_10pct,wall_time_s_total,wall_time_s_per_context,gap_mass_mean_pct,gap_mass_median_pct,gap_co2_mean_pct,gap_co2_median_pct,seed
gated_cost_seed42,142,1.0,0.473419411781452,47.341941178145206,44.31002772830514,17.756100752901595,70.30993308701396,83.22786686870535,93.84578442064351,0.0,0.0,0.0,9.056641817092896,0.06377916772600631,64.14587944128208,63.26734585240041,120.48827897234351,122.46021234289461,42
gated_cost_seed43,142,1.0,0.3961384712071183,39.61384712071183,38.365264624040286,15.213625197458484,59.71484720261304,66.0967973091425,78.11101907736493,0.0,0.0,0.0,10.691064357757568,0.07528918561801104,56.55778092057889,56.79075481018505,110.97548511493427,114.9797063831717,43
gated_cost_seed44,142,1.0,0.2911415195002441,29.114151950024407,28.78078361492812,13.345277535837049,48.09499289726332,53.825005977620755,63.34326588041166,0.0,0.0,0.04225352112676056,7.3659281730651855,0.05187273361313511,46.54703079989293,47.27402511123165,98.45077165907804,101.35277784302126,44
gated_cost_seed45,142,1.0,0.3328933264562648,33.28933264562648,31.613862873781883,13.310974556468585,52.921293396433136,56.26413048908897,64.33518935993602,0.0,0.0,0.014084507042253521,9.853066682815552,0.06938779354095459,49.01822862476519,48.87784205962294,100.493938747158,104.37557094307188,45
gated_cost_seed46,142,1.0,0.4407111712178596,44.07111712178596,42.205744132863146,15.021391420156608,63.9990531663857,76.86480779505195,87.06452525834365,0.0,0.0,0.0,14.06454610824585,0.09904609935384401,61.57108240731885,62.45492218405926,117.5456208360506,122.51310442306362,46
