arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
e4_td3_seed42,none,6.0,20.0,241.3288087904857,355,rolled,419.1915550605892,0.7370141474676507,True,True,0.7159126080465791,1,303.569155168505,132.20993371276143,10.79580613637424,6.37557897762529,460.0,welded,0.0,False,original,,40,1,41,0.0507659912109375,0.0001628398895263672,0.05092883110046387
e4_td3_seed42,none,6.0,30.909090909090907,292.67799548197263,355,rolled,670.1193781464029,1.2896131191648763,True,True,0.9650053242599917,3,351.2829251886967,120.0,8.919188094172487,6.0,690.0,rolled,0.0,False,original,,39,1,40,0.050901174545288086,0.000152587890625,0.051053762435913086
e4_td3_seed42,none,6.0,41.81818181818181,342.2853688824266,355,rolled,543.772347684795,0.5886520345880698,True,True,0.7548851904486792,1,326.19699014053873,164.6755458426093,15.232435688232975,6.0,355.0,welded,1.0,False,original,,24,1,25,0.03247499465942383,0.0001494884490966797,0.03262448310852051
e4_td3_seed42,none,6.0,52.72727272727273,386.25765574493386,355,rolled,781.4213297498146,1.0230571954432095,True,True,0.8693277592559591,2,323.5997153743547,150.28766918108792,16.410228489452084,6.0,550.0,welded,0.0,False,original,,24,1,25,0.029554367065429688,0.00013184547424316406,0.02968621253967285
e4_td3_seed42,none,6.0,63.63636363636363,431.68145507497405,355,rolled,604.0559441209082,0.39930946075966195,True,True,0.9441429297784689,3,517.7233813938055,148.18344883827572,15.605747235240969,6.0,355.0,welded,1.0,False,original,,40,1,41,0.050536155700683594,0.00017976760864257812,0.05071592330932617
e4_td3_seed42,none,6.0,74.54545454545453,466.9500019446189,355,rolled,794.6636568660408,0.7018174398900405,True,True,0.878001613013073,1,331.7791960154143,170.0588315101171,22.13472443140538,8.33432937190482,355.0,welded,1.0,False,original,,40,1,41,0.056497812271118164,0.0001544952392578125,0.05665230751037598
e4_td3_seed42,none,6.0,85.45454545454545,518.2473353887603,355,rolled,813.9088786916344,0.5705027756314178,True,True,0.8594163071539762,1,364.0588164305355,162.3393284382856,16.976848873239955,7.07011752705331,500.0,rolled,0.0,False,original,,40,1,41,0.05539107322692871,0.0001666545867919922,0.0555577278137207
e4_td3_seed42,none,6.0,96.36363636363636,549.7256874002802,355,rolled,924.2370032303028,0.6812694484064084,True,True,0.9646915472348985,2,391.97687662474476,154.65940768492382,15.76644738352646,7.305230341539543,550.0,rolled,0.0,False,original,,40,1,41,0.04943585395812988,0.00016617774963378906,0.04960203170776367
e4_td3_seed42,none,6.0,107.27272727272728,586.6560772595034,355,rolled,1095.0857154621367,0.8666570720237045,True,True,0.8414095990827137,1,386.050283546022,161.60134469821855,19.429427590132043,7.32624633261154,550.0,rolled,0.0,False,original,,40,1,41,0.048478126525878906,0.00013589859008789062,0.0486140251159668
e4_td3_seed42,none,6.0,118.18181818181816,628.4217050081675,355,rolled,825.2484412221982,0.3132080490623292,True,True,0.8778407974550982,2,424.3998244121116,212.10489726756214,14.172634079087086,6.844265532629947,460.0,rolled,0.0,False,original,,37,1,38,0.06114029884338379,0.00018358230590820312,0.06132388114929199
