costing,space,proposals,span_m,load_kNm,reference,achieved,gap
original,reparam,10,11.727272727272728,96.36363636363636,2703.5807115927173,3139.636708808744,0.1612883223150161
original,reparam,10,11.727272727272728,107.27272727272728,2937.489157347384,3603.8768737142022,0.22685623015833722
original,reparam,10,11.727272727272728,118.18181818181816,3160.0494447625265,3428.7103624337146,0.08501794746169788
original,reparam,10,11.727272727272728,129.0909090909091,3358.1079283394,4121.810486594078,0.2274204922985701
original,reparam,10,11.727272727272728,140.0,3576.995517433856,3630.594460956994,0.014984347411648447
original,reparam,10,12.545454545454549,20.0,1212.3908752045115,1261.09627676901,0.04017301891709035
original,reparam,10,12.545454545454549,30.909090909090907,1481.0813508506612,1843.5397966810922,0.24472554841248417
original,reparam,10,12.545454545454549,41.81818181818181,1783.0201996892802,2130.9566774479067,0.19513883119173858
original,reparam,10,12.545454545454549,52.72727272727273,2087.7440020066583,2530.3230028078365,0.21198911378779606
original,reparam,10,12.545454545454549,63.63636363636363,2393.181985113689,2980.307985204081,0.24533278444451456
original,reparam,10,12.545454545454549,74.54545454545453,2689.930765449427,3000.1340848508794,0.1153201871906262
original,reparam,10,12.545454545454549,85.45454545454545,2997.3064139092285,3569.3689986812506,0.19085889321069138
original,reparam,10,12.545454545454549,96.36363636363636,3286.35898355342,3501.938073916104,0.06559815633092714
original,reparam,10,12.545454545454549,107.27272727272728,3571.295426634208,4010.118224625249,0.12287496428280997
original,reparam,10,12.545454545454549,118.18181818181816,3837.483424001443,4202.114044919169,0.09501816180811451
original,reparam,10,12.545454545454549,129.0909090909091,4106.19381133988,4889.903183063916,0.19086029732929388
original,reparam,10,12.545454545454549,140.0,4431.563898254406,5071.964267743898,0.14450888765064307
original,reparam,10,13.363636363636363,20.0,1408.076363691634,1847.0615593718242,0.31176234968484073
original,reparam,10,13.363636363636363,30.909090909090907,1720.040315347003,2060.481116608787,0.1979260591883878
original,reparam,10,13.363636363636363,41.81818181818181,2138.6377928116376,2715.465794056412,0.26971748240099447
original,reparam,10,13.363636363636363,52.72727272727273,2503.477994394611,2996.1590589259818,0.19679863998585323
original,reparam,10,13.363636363636363,63.63636363636363,2942.666807874382,3542.1817529555537,0.20373184741028427
original,reparam,10,13.363636363636363,74.54545454545453,3246.8124640164788,3359.1719396262856,0.03460608731026382
original,reparam,10,13.363636363636363,85.45454545454545,3626.480295778446,4000.15776773065,0.10304136282973841
original,reparam,10,13.363636363636363,96.36363636363636,3985.0843936185074,4027.232142413884,0.010576375462178378
original,reparam,10,13.363636363636363,107.27272727272728,4299.585213933902,5756.718259348096,0.3389008411071799
original,reparam,10,13.363636363636363,118.18181818181816,4639.765192767582,5977.831102147722,0.2883908675951754
original,reparam,10,13.363636363636363,129.0909090909091,5011.593967074791,,
original,reparam,10,13.363636363636363,140.0,5775.260737408862,5942.277112000383,0.028919278658655845
original,reparam,10,14.181818181818182,20.0,1593.8777053579288,2055.982617977666,0.28992494911393774
original,reparam,10,14.181818181818182,30.909090909090907,2008.2518170171472,2868.1535220725636,0.4281842036785142
original,reparam,10,14.181818181818182,41.81818181818181,2553.981911869284,2752.2768141341526,0.07764146697489127
original,reparam,10,14.181818181818182,52.72727272727273,2994.9908045830825,3158.4851173913003,0.05458925368252565
original,reparam,10,14.181818181818182,63.63636363636363,3422.394407931884,3774.319668945611,0.10283012974719985
original,reparam,10,14.181818181818182,74.54545454545453,3877.89015147114,4028.273220530893,0.03877961035144395
original,reparam,10,14.181818181818182,85.45454545454545,4346.819839298043,4462.125123461741,0.02652635453654284
original,reparam,10,14.181818181818182,96.36363636363636,4726.7747503063865,5384.354674695531,0.1391181004228137
original,reparam,10,14.181818181818182,107.27272727272728,5228.199585900407,6267.090072361641,0.19870903346210245
original,reparam,10,14.181818181818182,118.18181818181816,6021.5726386585375,6021.28532188687,-4.7714573734869425e-05
original,reparam,10,14.181818181818182,129.0909090909091,7339.357801242832,,
original,reparam,10,14.181818181818182,140.0,8792.358071189423,10314.850592902154,0.17316088691856124
original,reparam,10,15.0,20.0,1822.7607913317145,2165.460663417619,0.1880114350251778
original,reparam,10,15.0,30.909090909090907,2362.270236410251,3178.5028080256357,0.34552887262201915
original,reparam,10,15.0,41.81818181818181,3001.5397178272915,3199.669136452037,0.06600926099627435
original,reparam,10,15.0,52.72727272727273,3503.587546633667,4079.1622886250584,0.16428153552047475
original,reparam,10,15.0,63.63636363636363,4039.4076811948185,4332.863967499588,0.07264834586291835
original,reparam,10,15.0,74.54545454545453,4613.23523086532,5006.11533393072,0.08516368305626298
original,reparam,10,15.0,85.45454545454545,5101.637723412046,6607.0022844433215,0.29507476670147925
original,reparam,10,15.0,96.36363636363636,5729.262990800587,6465.939237692819,0.12858132853651583
original,reparam,10,15.0,107.27272727272728,7317.284243630855,7399.940966607345,0.011296092952578274
original,reparam,10,15.0,118.18181818181816,9238.359339706907,9237.104618982426,-0.00013581640184612276
original,reparam,20,6.0,20.0,241.32394330328117,241.32396185205485,7.686255010241894e-08
original,reparam,20,6.0,30.909090909090907,293.1784667866335,306.82963809935654,0.0465626669732806
original,reparam,20,6.0,41.81818181818181,342.2463887683556,351.5061045895801,0.027055700586199105
original,reparam,20,6.0,52.72727272727273,381.4244664406149,403.4541613514821,0.05775637603021222
original,reparam,20,6.0,63.63636363636363,420.0142340236296,433.21863932266984,0.031437994785427525
original,reparam,20,6.0,74.54545454545453,446.8639375548273,481.59951812058466,0.07773189475934283
original,reparam,20,6.0,85.45454545454545,477.37692626914094,568.4453871210868,0.19076845955600774
original,reparam,20,6.0,96.36363636363636,512.46686792508,577.1801143149793,0.12627791266178012
original,reparam,20,6.0,107.27272727272728,535.2426456429821,621.4019580106099,0.16097243571488096
original,reparam,20,6.0,118.18181818181816,564.7428560600844,630.1898415890192,0.11588811585067993
original,reparam,20,6.0,129.0909090909091,594.324631241322,706.5145948977375,0.18876882726884903
original,reparam,20,6.0,140.0,627.5758504760335,693.7698450501358,0.10547568795690987
original,reparam,20,6.818181818181818,20.0,318.7579376671374,344.73818051884774,0.08150461457320679
original,reparam,20,6.818181818181818,30.909090909090907,391.217405378461,409.78227224382294,0.047454092302980255
original,reparam,20,6.818181818181818,41.81818181818181,453.9046681994346,512.5434046643048,0.12918733948580097
original,reparam,20,6.818181818181818,52.72727272727273,500.8636251128394,525.7572074414596,0.049701318044431675
original,reparam,20,6.818181818181818,63.63636363636363,548.9888134965665,693.4226456644573,0.2630906652687086
original,reparam,20,6.818181818181818,74.54545454545453,589.9325742722189,723.9845112043384,0.22723264111580077
original,reparam,20,6.818181818181818,85.45454545454545,633.738385926991,721.6936434451726,0.13878795962394874
original,reparam,20,6.818181818181818,96.36363636363636,674.2139324503815,820.8428298299262,0.21748126273011392
original,reparam,20,6.818181818181818,107.27272727272728,721.7545869895499,781.2568806654461,0.0824411714847304
original,reparam,20,6.818181818181818,118.18181818181816,765.2838592685139,886.5808584430076,0.1584993564223789
original,reparam,20,6.818181818181818,129.0909090909091,809.9367375252903,977.597382325569,0.20700461780824408
original,reparam,20,6.818181818181818,140.0,872.8903969562454,938.8269580884305,0.07553819054729538
original,reparam,20,7.636363636363637,20.0,410.4402624982554,454.6807684833327,0.10778792927330172
original,reparam,20,7.636363636363637,30.909090909090907,505.73617341263,526.7454538594134,0.041541976926459334
original,reparam,20,7.636363636363637,41.81818181818181,577.103938384453,626.6903406121429,0.0859228276391637
original,reparam,20,7.636363636363637,52.72727272727273,636.6691386461515,701.0310375474165,0.10109159529567857
original,reparam,20,7.636363636363637,63.63636363636363,695.9762579966414,865.2057854614907,0.24315416728722083
original,reparam,20,7.636363636363637,74.54545454545453,759.9937607556299,894.3580133727872,0.17679652064980722
original,reparam,20,7.636363636363637,85.45454545454545,821.0715784057063,1022.9470567397948,0.24586830630049916
original,reparam,20,7.636363636363637,96.36363636363636,885.4130387972486,976.110793622061,0.1024355310466365
original,reparam,20,7.636363636363637,107.27272727272728,972.5059662387416,1003.6269185978583,0.03200078296638109
original,reparam,20,7.636363636363637,118.18181818181816,1008.7637482124452,1135.6669178530465,0.1258006841200201
original,reparam,20,7.636363636363637,129.0909090909091,1053.171608858608,1170.1091741500497,0.11103372357157903
original,reparam,20,7.636363636363637,140.0,1114.1163843552508,1315.563539856496,0.18081338568396021
original,reparam,20,8.454545454545455,20.0,503.5977986749521,620.5840679958246,0.2323009942233314
original,reparam,20,8.454545454545455,30.909090909090907,630.7869497001437,721.0015984900936,0.14301920614057573
original,reparam,20,8.454545454545455,41.81818181818181,717.4096387563654,805.3290446675268,0.12255119134386061
original,reparam,20,8.454545454545455,52.72727272727273,805.5999538966952,859.9554599794043,0.06747208191831566
original,reparam,20,8.454545454545455,63.63636363636363,885.8271517939731,1007.6192471484842,0.13748968419838814
original,reparam,20,8.454545454545455,74.54545454545453,968.3951313197734,1192.631029547762,0.23155413629805177
original,reparam,20,8.454545454545455,85.45454545454545,1050.1554168290577,1150.78147369576,0.09582015695404644
original,reparam,20,8.454545454545455,96.36363636363636,1161.2113106394324,1427.4649877736679,0.22928960017416666
original,reparam,20,8.454545454545455,107.27272727272728,1247.3930159794309,1406.8276688239685,0.12781429012519552
original,reparam,20,8.454545454545455,118.18181818181816,1285.189935510621,1453.8809861946106,0.13125768108117564
original,reparam,20,8.454545454545455,129.0909090909091,1359.5228722374015,1588.9558725813872,0.16875994146858453
original,reparam,20,8.454545454545455,140.0,1454.9800312964985,1627.230071726022,0.11838653227153606
original,reparam,20,9.272727272727272,20.0,618.4530890237875,728.337276418855,0.17767586474265484
original,reparam,20,9.272727272727272,30.909090909090907,761.4534867686122,929.9642008199023,0.22130138869860683
original,reparam,20,9.272727272727272,41.81818181818181,881.2556840948919,1125.5491811352838,0.2772106908919374
original,reparam,20,9.272727272727272,52.72727272727273,989.9883669803154,1121.851597104449,0.13319674707526685
original,reparam,20,9.272727272727272,63.63636363636363,1106.6209977316942,1333.1682817801745,0.20471984944515564
original,reparam,20,9.272727272727272,74.54545454545453,1247.7748019974165,1303.8988426025562,0.04497930276785311
original,reparam,20,9.272727272727272,85.45454545454545,1317.098439688467,1346.2022192688823,0.0220968901817995
original,reparam,20,9.272727272727272,96.36363636363636,1414.7279425408665,1570.7590431670503,0.1102905342676348
original,reparam,20,9.272727272727272,107.27272727272728,1522.6725742575536,1636.6320913779452,0.07484177429015393
original,reparam,20,9.272727272727272,118.18181818181816,1645.849345217246,1838.730068565731,0.11719221076278119
original,reparam,20,9.272727272727272,129.0909090909091,1740.933618872136,2018.0172009546518,0.15915803973159193
original,reparam,20,9.272727272727272,140.0,1856.5687456377927,2101.7050931942354,0.13203731245202577
original,reparam,20,10.09090909090909,20.0,742.9343178494156,752.5117382020361,0.01289134196996633
original,reparam,20,10.09090909090909,30.909090909090907,915.5475138288588,1153.617023854357,0.26002966140979566
original,reparam,20,10.09090909090909,41.81818181818181,1059.829316571149,1184.6289851684078,0.117754497489295
original,reparam,20,10.09090909090909,52.72727272727273,1213.1595349712586,1351.5693737471747,0.11409038530055748
original,reparam,20,10.09090909090909,63.63636363636363,1357.496004947102,1484.8790528385946,0.09383677552440117
original,reparam,20,10.09090909090909,74.54545454545453,1486.8770563048004,1696.014839383383,0.14065573356706018
original,reparam,20,10.09090909090909,85.45454545454545,1614.031417022214,1788.5272342580286,0.10811178481131933
original,reparam,20,10.09090909090909,96.36363636363636,1771.028921502606,1811.3330924216054,0.02275748884146056
original,reparam,20,10.09090909090909,107.27272727272728,1916.4589042949708,2158.0515458199898,0.12606199954696984
original,reparam,20,10.09090909090909,118.18181818181816,2076.30196798726,2133.362002787977,0.02748156851964567
original,reparam,20,10.09090909090909,129.0909090909091,2210.304923798717,2487.04900576229,0.1252062912152183
original,reparam,20,10.09090909090909,140.0,2328.49511615869,2573.586360985731,0.10525735833681593
original,reparam,20,10.90909090909091,20.0,893.7291943214849,1057.0874806903892,0.18278275724552695
original,reparam,20,10.90909090909091,30.909090909090907,1088.9504710209037,1185.8453562720847,0.088980066430699
original,reparam,20,10.90909090909091,41.81818181818181,1270.814818254924,1553.338215222948,0.2223167316824206
original,reparam,20,10.90909090909091,52.72727272727273,1441.605296538102,1694.0227804240133,0.17509472564513406
original,reparam,20,10.90909090909091,63.63636363636363,1646.7666813117896,1867.9741873355515,0.13432838333087438
original,reparam,20,10.90909090909091,74.54545454545453,1797.093634182035,1879.585001526263,0.045902654027137
original,reparam,20,10.90909090909091,85.45454545454545,2002.4625944633783,2388.7741619307562,0.1929182440338677
original,reparam,20,10.90909090909091,96.36363636363636,2197.559639317925,2275.231817494168,0.03534474186118142
original,reparam,20,10.90909090909091,107.27272727272728,2388.297343467485,2541.424061390896,0.06411543283848053
original,reparam,20,10.90909090909091,118.18181818181816,2601.5036778796957,2674.511826550308,0.02806382681346653
original,reparam,20,10.90909090909091,129.0909090909091,2728.4009592725315,2931.4350578649223,0.07441505175490248
original,reparam,20,10.90909090909091,140.0,2907.631199570768,3149.6316219582586,0.083229407644001
original,reparam,20,11.727272727272728,20.0,1061.0441516058863,1376.3821418426141,0.29719591758690256
original,reparam,20,11.727272727272728,30.909090909090907,1290.0501267580532,1894.8815855257171,0.468843377650471
original,reparam,20,11.727272727272728,41.81818181818181,1482.922585855888,1997.0070714407877,0.34666980629213984
original,reparam,20,11.727272727272728,52.72727272727273,1747.8813489218207,1895.392776709435,0.08439441720606866
original,reparam,20,11.727272727272728,63.63636363636363,1979.0906999138213,2085.2219576335237,0.053626272774827344
original,reparam,20,11.727272727272728,74.54545454545453,2216.73184965606,2496.7467483093064,0.12631879615781783
original,reparam,20,11.727272727272728,85.45454545454545,2462.677694524864,2840.852041958856,0.15356225797422307
original,reparam,20,11.727272727272728,96.36363636363636,2703.5807115927173,3034.799984938979,0.12251133170392237
original,reparam,20,11.727272727272728,107.27272727272728,2937.489157347384,3603.8768737142022,0.22685623015833722
original,reparam,20,11.727272727272728,118.18181818181816,3160.0494447625265,3412.31762930979,0.07983045485739892
original,reparam,20,11.727272727272728,129.0909090909091,3358.1079283394,4121.810486594078,0.2274204922985701
original,reparam,20,11.727272727272728,140.0,3576.995517433856,3630.594460956994,0.014984347411648447
original,reparam,20,12.545454545454549,20.0,1212.3908752045115,1261.09627676901,0.04017301891709035
original,reparam,20,12.545454545454549,30.909090909090907,1481.0813508506612,1668.929338704702,0.12683164752979303
original,reparam,20,12.545454545454549,41.81818181818181,1783.0201996892802,2130.9566774479067,0.19513883119173858
original,reparam,20,12.545454545454549,52.72727272727273,2087.7440020066583,2530.3230028078365,0.21198911378779606
original,reparam,20,12.545454545454549,63.63636363636363,2393.181985113689,2654.7760049272174,0.10930803484261631
original,reparam,20,12.545454545454549,74.54545454545453,2689.930765449427,2814.1514935236705,0.0461798978879997
original,reparam,20,12.545454545454549,85.45454545454545,2997.3064139092285,3442.945905301586,0.14867999124958797
original,reparam,20,12.545454545454549,96.36363636363636,3286.35898355342,3501.938073916104,0.06559815633092714
original,reparam,20,12.545454545454549,107.27272727272728,3571.295426634208,3827.321531501628,0.07168998200429288
original,reparam,20,12.545454545454549,118.18181818181816,3837.483424001443,4202.114044919169,0.09501816180811451
original,reparam,20,12.545454545454549,129.0909090909091,4106.19381133988,4889.903183063916,0.19086029732929388
original,reparam,20,12.545454545454549,140.0,4431.563898254406,5071.964267743898,0.14450888765064307
original,reparam,20,13.363636363636363,20.0,1408.076363691634,1847.0615593718242,0.31176234968484073
original,reparam,20,13.363636363636363,30.909090909090907,1720.040315347003,2026.8505368682559,0.178373854835697
original,reparam,20,13.363636363636363,41.81818181818181,2138.6377928116376,2715.465794056412,0.26971748240099447
original,reparam,20,13.363636363636363,52.72727272727273,2503.477994394611,2810.284667499944,0.12255217493115
original,reparam,20,13.363636363636363,63.63636363636363,2942.666807874382,3421.798063104083,0.16282212241888128
original,reparam,20,13.363636363636363,74.54545454545453,3246.8124640164788,3359.1719396262856,0.03460608731026382
original,reparam,20,13.363636363636363,85.45454545454545,3626.480295778446,3957.0953638592014,0.091166928017125
original,reparam,20,13.363636363636363,96.36363636363636,3985.0843936185074,4027.232142413884,0.010576375462178378
original,reparam,20,13.363636363636363,107.27272727272728,4299.585213933902,5391.502685423398,0.25395879303679325
original,reparam,20,13.363636363636363,118.18181818181816,4639.765192767582,5025.328228597793,0.08309968712020654
original,reparam,20,13.363636363636363,129.0909090909091,5011.593967074791,5615.591541129865,0.12052005370411512
original,reparam,20,13.363636363636363,140.0,5775.260737408862,5942.277112000383,0.028919278658655845
original,reparam,20,14.181818181818182,20.0,1593.8777053579288,1840.1914654730758,0.15453742736167686
original,reparam,20,14.181818181818182,30.909090909090907,2008.2518170171472,2349.389333708334,0.16986789893603982
original,reparam,20,14.181818181818182,41.81818181818181,2553.981911869284,2752.2768141341526,0.07764146697489127
original,reparam,20,14.181818181818182,52.72727272727273,2994.9908045830825,3158.4851173913003,0.05458925368252565
original,reparam,20,14.181818181818182,63.63636363636363,3422.394407931884,3774.319668945611,0.10283012974719985
original,reparam,20,14.181818181818182,74.54545454545453,3877.89015147114,4028.273220530893,0.03877961035144395
original,reparam,20,14.181818181818182,85.45454545454545,4346.819839298043,4462.125123461741,0.02652635453654284
original,reparam,20,14.181818181818182,96.36363636363636,4726.7747503063865,5384.354674695531,0.1391181004228137
original,reparam,20,14.181818181818182,107.27272727272728,5228.199585900407,5583.795526573373,0.06801498964040098
original,reparam,20,14.181818181818182,118.18181818181816,6021.5726386585375,6021.28532188687,-4.7714573734869425e-05
original,reparam,20,14.181818181818182,129.0909090909091,7339.357801242832,7379.050152595878,0.005408150471465589
original,reparam,20,14.181818181818182,140.0,8792.358071189423,10314.850592902154,0.17316088691856124
original,reparam,20,15.0,20.0,1822.7607913317145,2165.460663417619,0.1880114350251778
original,reparam,20,15.0,30.909090909090907,2362.270236410251,3178.5028080256357,0.34552887262201915
original,reparam,20,15.0,41.81818181818181,3001.5397178272915,3199.669136452037,0.06600926099627435
original,reparam,20,15.0,52.72727272727273,3503.587546633667,3960.1357693222926,0.13030878110275523
original,reparam,20,15.0,63.63636363636363,4039.4076811948185,4332.863967499588,0.07264834586291835
original,reparam,20,15.0,74.54545454545453,4613.23523086532,5006.11533393072,0.08516368305626298
original,reparam,20,15.0,85.45454545454545,5101.637723412046,5546.559841595544,0.08721162542406624
original,reparam,20,15.0,96.36363636363636,5729.262990800587,6465.939237692819,0.12858132853651583
original,reparam,20,15.0,107.27272727272728,7317.284243630855,7399.940966607345,0.011296092952578274
original,reparam,20,15.0,118.18181818181816,9238.359339706907,9237.104618982426,-0.00013581640184612276
original,reparam,40,6.0,20.0,241.32394330328117,241.32396185205485,7.686255010241894e-08
original,reparam,40,6.0,30.909090909090907,293.1784667866335,306.82963809935654,0.0465626669732806
original,reparam,40,6.0,41.81818181818181,342.2463887683556,351.5061045895801,0.027055700586199105
original,reparam,40,6.0,52.72727272727273,381.4244664406149,401.4521968328314,0.05250772342716181
original,reparam,40,6.0,63.63636363636363,420.0142340236296,433.21863932266984,0.031437994785427525
original,reparam,40,6.0,74.54545454545453,446.8639375548273,481.59951812058466,0.07773189475934283
original,reparam,40,6.0,85.45454545454545,477.37692626914094,517.48324999095,0.08401395525178246
original,reparam,40,6.0,96.36363636363636,512.46686792508,546.3495796096244,0.06611688248594794
original,reparam,40,6.0,107.27272727272728,535.2426456429821,598.5355846870774,0.11825092705022056
original,reparam,40,6.0,118.18181818181816,564.7428560600844,630.1898415890192,0.11588811585067993
original,reparam,40,6.0,129.0909090909091,594.324631241322,673.6526552218343,0.13347591503119371
original,reparam,40,6.0,140.0,627.5758504760335,679.2864111915941,0.08239730811237678
original,reparam,40,6.818181818181818,20.0,318.7579376671374,344.73818051884774,0.08150461457320679
original,reparam,40,6.818181818181818,30.909090909090907,391.217405378461,409.78227224382294,0.047454092302980255
original,reparam,40,6.818181818181818,41.81818181818181,453.9046681994346,485.9327182856925,0.07056118240270126
original,reparam,40,6.818181818181818,52.72727272727273,500.8636251128394,525.7572074414596,0.049701318044431675
original,reparam,40,6.818181818181818,63.63636363636363,548.9888134965665,574.4671673320984,0.04640960472993538
original,reparam,40,6.818181818181818,74.54545454545453,589.9325742722189,672.1858282189729,0.13942822880771977
original,reparam,40,6.818181818181818,85.45454545454545,633.738385926991,721.6936434451726,0.13878795962394874
original,reparam,40,6.818181818181818,96.36363636363636,674.2139324503815,736.9735002519502,0.09308553973880906
original,reparam,40,6.818181818181818,107.27272727272728,721.7545869895499,747.6098664297668,0.03582281277637556
original,reparam,40,6.818181818181818,118.18181818181816,765.2838592685139,839.1854999328187,0.09656761967375438
original,reparam,40,6.818181818181818,129.0909090909091,809.9367375252903,886.2544500677176,0.09422675748183895
original,reparam,40,6.818181818181818,140.0,872.8903969562454,938.8269580884305,0.07553819054729538
original,reparam,40,7.636363636363637,20.0,410.4402624982554,425.71152045082965,0.037207017312633095
original,reparam,40,7.636363636363637,30.909090909090907,505.73617341263,523.8209535840913,0.03575931705542823
original,reparam,40,7.636363636363637,41.81818181818181,577.103938384453,626.6903406121429,0.0859228276391637
original,reparam,40,7.636363636363637,52.72727272727273,636.6691386461515,701.0310375474165,0.10109159529567857
original,reparam,40,7.636363636363637,63.63636363636363,695.9762579966414,855.6622287659551,0.2294416927798193
original,reparam,40,7.636363636363637,74.54545454545453,759.9937607556299,894.3580133727872,0.17679652064980722
original,reparam,40,7.636363636363637,85.45454545454545,821.0715784057063,927.1993899084891,0.1292552492303456
original,reparam,40,7.636363636363637,96.36363636363636,885.4130387972486,976.110793622061,0.1024355310466365
original,reparam,40,7.636363636363637,107.27272727272728,972.5059662387416,1003.6269185978583,0.03200078296638109
original,reparam,40,7.636363636363637,118.18181818181816,1008.7637482124452,1126.4756575291965,0.11668927390118822
original,reparam,40,7.636363636363637,129.0909090909091,1053.171608858608,1150.13925809675,0.09207203120793617
original,reparam,40,7.636363636363637,140.0,1114.1163843552508,1180.1700376206759,0.059287929154413055
original,reparam,40,8.454545454545455,20.0,503.5977986749521,620.5840679958246,0.2323009942233314
original,reparam,40,8.454545454545455,30.909090909090907,630.7869497001437,720.2797835931451,0.14187489759504923
original,reparam,40,8.454545454545455,41.81818181818181,717.4096387563654,805.3290446675268,0.12255119134386061
original,reparam,40,8.454545454545455,52.72727272727273,805.5999538966952,859.9554599794043,0.06747208191831566
original,reparam,40,8.454545454545455,63.63636363636363,885.8271517939731,914.8527393076491,0.03276664917630212
original,reparam,40,8.454545454545455,74.54545454545453,968.3951313197734,1192.631029547762,0.23155413629805177
original,reparam,40,8.454545454545455,85.45454545454545,1050.1554168290577,1150.78147369576,0.09582015695404644
original,reparam,40,8.454545454545455,96.36363636363636,1161.2113106394324,1341.1381218506501,0.15494751864941714
original,reparam,40,8.454545454545455,107.27272727272728,1247.3930159794309,1406.8276688239685,0.12781429012519552
original,reparam,40,8.454545454545455,118.18181818181816,1285.189935510621,1449.1771864356006,0.12759767750579654
original,reparam,40,8.454545454545455,129.0909090909091,1359.5228722374015,1476.0790589862477,0.08573315618958777
original,reparam,40,8.454545454545455,140.0,1454.9800312964985,1565.277137932323,0.07580661195572658
original,reparam,40,9.272727272727272,20.0,618.4530890237875,728.337276418855,0.17767586474265484
original,reparam,40,9.272727272727272,30.909090909090907,761.4534867686122,929.9642008199023,0.22130138869860683
original,reparam,40,9.272727272727272,41.81818181818181,881.2556840948919,1022.108824760331,0.15983232018537796
original,reparam,40,9.272727272727272,52.72727272727273,989.9883669803154,1116.5479916048387,0.1278395068525484
original,reparam,40,9.272727272727272,63.63636363636363,1106.6209977316942,1271.1688886663426,0.1486939894254058
original,reparam,40,9.272727272727272,74.54545454545453,1247.7748019974165,1303.8988426025562,0.04497930276785311
original,reparam,40,9.272727272727272,85.45454545454545,1317.098439688467,1346.2022192688823,0.0220968901817995
original,reparam,40,9.272727272727272,96.36363636363636,1414.7279425408665,1493.315112404018,0.05554931623249626
original,reparam,40,9.272727272727272,107.27272727272728,1522.6725742575536,1636.6320913779452,0.07484177429015393
original,reparam,40,9.272727272727272,118.18181818181816,1645.849345217246,1783.3184136323252,0.08352469733305612
original,reparam,40,9.272727272727272,129.0909090909091,1740.933618872136,1841.2618859608137,0.057629002048725564
original,reparam,40,9.272727272727272,140.0,1856.5687456377927,1967.2839039469377,0.05963428963741957
original,reparam,40,10.09090909090909,20.0,742.9343178494156,752.5117382020361,0.01289134196996633
original,reparam,40,10.09090909090909,30.909090909090907,915.5475138288588,1010.1855032355858,0.10336764392592457
original,reparam,40,10.09090909090909,41.81818181818181,1059.829316571149,1152.9780341527644,0.08789030094296502
original,reparam,40,10.09090909090909,52.72727272727273,1213.1595349712586,1351.5693737471747,0.11409038530055748
original,reparam,40,10.09090909090909,63.63636363636363,1357.496004947102,1484.8790528385946,0.09383677552440117
original,reparam,40,10.09090909090909,74.54545454545453,1486.8770563048004,1696.014839383383,0.14065573356706018
original,reparam,40,10.09090909090909,85.45454545454545,1614.031417022214,1788.5272342580286,0.10811178481131933
original,reparam,40,10.09090909090909,96.36363636363636,1771.028921502606,1811.3330924216054,0.02275748884146056
original,reparam,40,10.09090909090909,107.27272727272728,1916.4589042949708,2158.0515458199898,0.12606199954696984
original,reparam,40,10.09090909090909,118.18181818181816,2076.30196798726,2133.362002787977,0.02748156851964567
original,reparam,40,10.09090909090909,129.0909090909091,2210.304923798717,2396.2173337314,0.08411165714328961
original,reparam,40,10.09090909090909,140.0,2328.49511615869,2512.4930149838547,0.07902009222536188
original,reparam,40,10.90909090909091,20.0,893.7291943214849,1057.0874806903892,0.18278275724552695
original,reparam,40,10.90909090909091,30.909090909090907,1088.9504710209037,1185.8453562720847,0.088980066430699
original,reparam,40,10.90909090909091,41.81818181818181,1270.814818254924,1325.2188503902996,0.04281035391929322
original,reparam,40,10.90909090909091,52.72727272727273,1441.605296538102,1694.0227804240133,0.17509472564513406
original,reparam,40,10.90909090909091,63.63636363636363,1646.7666813117896,1867.9741873355515,0.13432838333087438
original,reparam,40,10.90909090909091,74.54545454545453,1797.093634182035,1879.585001526263,0.045902654027137
original,reparam,40,10.90909090909091,85.45454545454545,2002.4625944633783,2108.7125954886383,0.053059668289950235
original,reparam,40,10.90909090909091,96.36363636363636,2197.559639317925,2275.231817494168,0.03534474186118142
original,reparam,40,10.90909090909091,107.27272727272728,2388.297343467485,2541.424061390896,0.06411543283848053
original,reparam,40,10.90909090909091,118.18181818181816,2601.5036778796957,2674.511826550308,0.02806382681346653
original,reparam,40,10.90909090909091,129.0909090909091,2728.4009592725315,2931.4350578649223,0.07441505175490248
original,reparam,40,10.90909090909091,140.0,2907.631199570768,2978.8833634988355,0.02450522746439998
original,reparam,40,11.727272727272728,20.0,1061.0441516058863,1335.5985353506044,0.2587586796733963
original,reparam,40,11.727272727272728,30.909090909090907,1290.0501267580532,1417.5869915131884,0.09886194505917412
original,reparam,40,11.727272727272728,41.81818181818181,1482.922585855888,1547.7336302645435,0.043704941193035474
original,reparam,40,11.727272727272728,52.72727272727273,1747.8813489218207,1895.392776709435,0.08439441720606866
original,reparam,40,11.727272727272728,63.63636363636363,1979.0906999138213,2085.2219576335237,0.053626272774827344
original,reparam,40,11.727272727272728,74.54545454545453,2216.73184965606,2496.7467483093064,0.12631879615781783
original,reparam,40,11.727272727272728,85.45454545454545,2462.677694524864,2780.248847457483,0.12895359942499085
original,reparam,40,11.727272727272728,96.36363636363636,2703.5807115927173,2936.9457967747558,0.08631704027972575
original,reparam,40,11.727272727272728,107.27272727272728,2937.489157347384,3085.820231915107,0.05049587134533251
original,reparam,40,11.727272727272728,118.18181818181816,3160.0494447625265,3412.31762930979,0.07983045485739892
original,reparam,40,11.727272727272728,129.0909090909091,3358.1079283394,3474.1973519894264,0.0345698905834253
original,reparam,40,11.727272727272728,140.0,3576.995517433856,3630.594460956994,0.014984347411648447
