span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
7.0,198.88888888888889,True,False,0.7851271661595653,460.0,rolled,1591.928594866268,1,load_extrapolation
7.0,211.11111111111111,True,True,0.9174745193019077,355.0,welded,1897.2342684807697,2,load_extrapolation
7.0,223.33333333333331,True,True,0.9549493684140149,355.0,welded,1922.7498039296543,2,load_extrapolation
7.0,235.55555555555554,True,True,0.9865753724984454,355.0,welded,1972.537052136022,2,load_extrapolation
7.0,247.77777777777777,True,True,0.9970372329309356,355.0,welded,2014.8111880556523,2,load_extrapolation
7.0,260.0,True,True,0.9139622512997203,355.0,rolled,2065.271999835754,1,load_extrapolation
8.0,150.0,True,True,0.9111282948431018,355.0,welded,2087.3363070396363,1,load_extrapolation
8.0,162.22222222222223,True,True,0.9198558338313498,355.0,rolled,1741.1668669381045,1,load_extrapolation
8.0,174.44444444444446,True,True,0.9469162608227246,355.0,welded,2238.3874760787667,2,load_extrapolation
8.0,186.66666666666666,True,True,0.9875356723114944,355.0,welded,2309.810395312722,2,load_extrapolation
8.0,198.88888888888889,True,True,0.9781115300028292,355.0,welded,2415.937514552745,1,load_extrapolation
8.0,211.11111111111111,True,True,0.973615666168394,355.0,welded,2538.5770003161842,1,load_extrapolation
8.0,223.33333333333331,True,True,0.9831668390809956,355.0,welded,2626.6010237728456,1,load_extrapolation
8.0,235.55555555555554,True,False,0.7973985064642074,355.0,rolled,2537.4182645860656,1,load_extrapolation
8.0,247.77777777777777,True,False,0.8754092025687725,355.0,rolled,2780.8171437682536,1,load_extrapolation
8.0,260.0,True,True,0.9003702542461752,355.0,rolled,2815.331978450878,1,load_extrapolation
9.0,150.0,True,False,0.8051667892790364,355.0,rolled,2720.2198851304674,2,load_extrapolation
9.0,162.22222222222223,True,False,0.829323536350692,355.0,rolled,2834.912754916327,2,load_extrapolation
9.0,174.44444444444446,True,False,0.8731225384171186,355.0,rolled,2943.067080394091,1,load_extrapolation
9.0,186.66666666666666,True,False,0.8451090945742951,355.0,rolled,3063.2285412720403,2,load_extrapolation
9.0,198.88888888888889,True,False,0.8454325566424278,355.0,rolled,3206.3761607913625,1,load_extrapolation
9.0,211.11111111111111,True,False,0.8389855265118046,355.0,rolled,3355.5448293515874,1,load_extrapolation
9.0,223.33333333333331,True,False,0.8604416065767856,355.0,rolled,3470.0442928758266,1,load_extrapolation
9.0,235.55555555555554,True,False,0.894698044736946,355.0,rolled,3615.1394887687206,1,load_extrapolation
9.0,247.77777777777777,True,False,0.8127249418435778,355.0,rolled,3566.694861308753,1,load_extrapolation
9.0,260.0,True,True,0.9019235938876676,355.0,rolled,3637.4757946009418,1,load_extrapolation
10.0,150.0,True,False,0.8515991511133045,355.0,rolled,3408.041631923794,2,load_extrapolation
10.0,162.22222222222223,True,False,0.891920036116138,355.0,rolled,3335.7078557660716,1,load_extrapolation
10.0,174.44444444444446,True,False,0.8625636096762535,355.0,rolled,3830.1358114634654,1,load_extrapolation
10.0,186.66666666666666,True,False,0.8649917158352192,355.0,rolled,3811.26490396133,1,load_extrapolation
10.0,198.88888888888889,True,False,0.8376641596228108,355.0,rolled,3902.8837019939765,1,load_extrapolation
10.0,211.11111111111111,True,False,0.8841655858721397,355.0,rolled,3946.1172588219365,1,load_extrapolation
10.0,223.33333333333331,True,True,0.9302161703505539,355.0,rolled,3988.7070167913243,1,load_extrapolation
10.0,235.55555555555554,True,True,0.9687185203122628,355.0,rolled,4087.6179146097493,1,load_extrapolation
10.0,247.77777777777777,True,False,0.8207575260036191,460.0,rolled,4710.205990581366,1,load_extrapolation
