label,n_contexts,feasibility_rate,gap_mean_frac,gap_mean_pct,gap_median_pct,gap_std_pct,gap_p90_pct,gap_p95_pct,gap_worst_pct,pct_within_1pct,pct_within_5pct,pct_within_10pct,wall_time_s_total,wall_time_s_per_context,gap_mass_mean_pct,gap_mass_median_pct,gap_co2_mean_pct,gap_co2_median_pct,seed
lagrangian_cost_seed42,142,1.0,0.49497224714559207,49.49722471455921,48.230164902228154,19.478654251818593,76.42721940739274,83.76289312627591,98.38506196141066,0.0,0.0,0.0,9.883884906768799,0.06960482328710421,65.37599100996145,68.08576076082188,121.48956034590593,124.95146787101528,42
lagrangian_cost_seed43,142,1.0,0.7174221359849544,71.74221359849544,69.23646287417978,23.450494514313192,102.49569343653431,109.3900597285672,136.76515975750885,0.0,0.0,0.0,13.99584698677063,0.09856230272373682,91.95143969248642,92.4431607778016,158.52767656172716,159.5039560755863,43
lagrangian_cost_seed44,142,1.0,0.5671065556636312,56.71065556636312,55.24350044553054,18.718753747383612,82.13262233015101,91.44463227093763,120.5763728543607,0.0,0.0,0.0,14.682938575744629,0.10340097588552556,69.61349904696759,69.12446528274515,124.68493721550725,130.8161263230108,44
lagrangian_cost_seed45,142,1.0,0.7511101124835693,75.11101124835693,70.62147210381596,31.83465772798565,116.73890306875798,138.58323193793876,165.05166329666056,0.0,0.0,0.0,17.343992948532104,0.12214079541219793,91.03477168456105,88.86393397204,154.54297487047458,157.40936735145854,45
lagrangian_cost_seed46,142,1.0,0.6530536354283254,65.30536354283254,60.754028181067575,29.05710943598441,104.1979770036978,109.74340716924664,155.1106656211815,0.0,0.0,0.0,12.935716390609741,0.0910965943000686,77.5398445849012,69.34001004768903,134.5126279407845,129.87523084724216,46
