arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
e4_ppo_seed43,none,6.0,20.0,241.3288087904857,355,rolled,438.49503780895776,0.8170024540652573,True,True,0.415640634195103,1,304.05615032644295,146.50142811771443,14.397466204826266,7.200008735967286,355.0,rolled,1.0,False,original,,40,1,41,0.04584932327270508,0.00010609626770019531,0.04595541954040527
e4_ppo_seed43,none,6.0,30.909090909090907,292.67799548197263,355,rolled,530.2781010291708,0.811814038687555,True,True,0.4726385765319515,1,331.8088261374607,161.62133321451867,15.486398113294726,8.284721678203667,355.0,rolled,1.0,False,original,,40,1,41,0.03725790977478027,0.00017404556274414062,0.037431955337524414
e4_ppo_seed43,none,6.0,41.81818181818181,342.2853688824266,355,rolled,600.1530348999553,0.7533704021865597,True,True,0.5174066309424481,1,355.7487566308843,170.88924490339545,16.527164701421395,8.793518637075616,355.0,rolled,1.0,False,original,,40,1,41,0.037180423736572266,0.00022339820861816406,0.03740382194519043
e4_ppo_seed43,none,6.0,52.72727272727273,386.25765574493386,355,rolled,660.1400400855183,0.7090665525124072,True,True,0.5520723054372352,1,376.49902998352854,177.98609584700165,17.509305686911993,9.082944456297332,355.0,rolled,1.0,False,original,,40,1,41,0.037827491760253906,0.00011157989501953125,0.03793907165527344
e4_ppo_seed43,none,6.0,63.63636363636363,431.68145507497405,355,rolled,716.8943785605637,0.6607022843639511,True,True,0.5760600084129961,1,395.7402745830063,184.3510490857441,18.44404752440684,9.298059600102366,355.0,rolled,1.0,False,original,,40,1,41,0.03740668296813965,0.00013518333435058594,0.037541866302490234
e4_ppo_seed43,none,6.0,74.54545454545453,466.9500019446189,355,rolled,781.4871964717889,0.6735993001761988,True,True,0.5856895001520256,1,417.1124861934965,189.6124493859489,19.331804646259002,9.82758340138298,355.0,rolled,1.0,False,original,,40,1,41,0.04244065284729004,0.00015044212341308594,0.042591094970703125
e4_ppo_seed43,none,6.0,85.45454545454545,518.2473353887603,355,rolled,852.1425029235771,0.6442776348948271,True,True,0.5768047143131682,1,496.75025417289197,179.93779075353402,18.33246314199264,11.849997010934947,355.0,rolled,1.0,False,original,,40,1,41,0.05068850517272949,0.00010776519775390625,0.0507962703704834
e4_ppo_seed43,none,6.0,96.36363636363636,549.7256874002802,355,rolled,916.8476650295637,0.667827583909073,True,True,0.7426348793480424,2,436.55054725316825,208.18005506768398,21.603831166962053,6.242906961092995,355.0,welded,1.0,False,original,,40,1,41,0.03771686553955078,0.00010275840759277344,0.037819623947143555
e4_ppo_seed43,none,6.0,107.27272727272728,586.6560772595034,355,rolled,979.1316957965275,0.6690046072145523,True,True,0.587453080925246,1,475.9026510261633,204.77081958893407,21.621003957839662,11.534119018393874,355.0,rolled,1.0,False,original,,40,1,41,0.037412405014038086,0.00010704994201660156,0.03751945495605469
e4_ppo_seed43,none,6.0,118.18181818181816,628.4217050081675,355,rolled,1041.4091805373184,0.6571820677705323,True,True,0.5772523978431565,1,499.6391498428715,208.9526451966573,22.470822206522975,11.733070137308236,355.0,rolled,1.0,False,original,,40,1,41,0.03807425498962402,0.00010514259338378906,0.03817939758300781
