arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
ga,none,6.0,20.0,241.3288087904857,355,rolled,241.3312656741236,1.01806479310045e-05,True,True,1.0009999608230566,2,250.0228671092266,125.50274121783502,8.001159340956008,6.000000431336195,355.0,rolled,1.0,False,original,,4800,1,4801,0.9263033866882324,0.00013208389282226562,0.9264354705810547
ga,none,6.0,30.909090909090907,292.67799548197263,355,rolled,296.08360540962565,0.011636029972273008,True,True,1.0009993006380602,2,284.93118150993394,143.56627661291645,8.98965168520446,6.013976957263298,355.0,rolled,1.0,False,original,,4800,1,4801,0.9453423023223877,0.00012946128845214844,0.9454717636108398
ga,none,6.0,41.81818181818181,342.2853688824266,355,rolled,341.6882118953292,-0.0017446173321610935,True,True,1.0009997888954056,2,314.09976681973876,160.90938666230295,9.51151869488606,6.000250848172387,355.0,rolled,1.0,False,original,,4800,1,4801,1.0150110721588135,0.00016951560974121094,1.0151805877685547
ga,none,6.0,52.72727272727273,386.25765574493386,355,rolled,389.5282688567676,0.008467438931472015,True,True,1.0009979723195692,2,385.33139528716765,162.3037122368996,10.223583568902136,6.00007769852114,355.0,rolled,1.0,False,original,,4800,1,4801,1.6059086322784424,0.0001983642578125,1.6061069965362549
ga,none,6.0,63.63636363636363,431.68145507497405,355,rolled,434.4346226754014,0.006377775945805141,True,True,1.000999972011593,2,411.17541652172065,168.57002548910216,10.891757752055101,6.345584690795913,355.0,rolled,1.0,False,original,,4800,1,4801,1.5015745162963867,0.0001690387725830078,1.5017435550689697
ga,none,6.0,74.54545454545453,466.9500019446189,355,rolled,486.7537477709707,0.042410848578817474,True,True,1.0009999903234554,2,450.5832931337462,165.55016948570062,11.552998846521758,7.152578818773373,355.0,rolled,1.0,False,original,,4800,1,4801,1.4866554737091064,0.0001499652862548828,1.4868054389953613
ga,none,6.0,85.45454545454545,518.2473353887603,355,rolled,527.8392626159435,0.018508396613342665,True,True,1.0009981761061768,2,463.201322854032,166.65259739407398,13.055709197469575,7.120242652305356,355.0,rolled,1.0,False,original,,4800,1,4801,0.9466383457183838,0.0002002716064453125,0.9468386173248291
ga,none,6.0,96.36363636363636,549.7256874002802,355,rolled,558.7745148906232,0.01646062335768956,True,True,1.0009958118354292,2,445.93376553646067,191.23847747534882,13.160973452244582,6.833414946027567,355.0,rolled,1.0,False,original,,4800,1,4801,0.9794149398803711,0.0001285076141357422,0.9795434474945068
ga,none,6.0,107.27272727272728,586.6560772595034,355,rolled,591.1742420142319,0.007701556209618842,True,True,0.9985821842736285,2,491.5734923540123,198.13320317757464,11.89667982777765,7.7921925975162445,355.0,rolled,1.0,False,original,,4800,1,4801,0.9496011734008789,0.00013637542724609375,0.949737548828125
ga,none,6.0,118.18181818181816,628.4217050081675,355,rolled,634.378321616042,0.009478693304835903,True,True,1.000999988457829,2,503.3318576934394,188.03423664413737,14.069272160005644,7.742511195634836,355.0,rolled,1.0,False,original,,4800,1,4801,0.9214620590209961,0.00013494491577148438,0.9215970039367676
ga,none,6.0,129.0909090909091,657.4964976148059,355,rolled,687.5940606409515,0.04577600509710741,True,True,1.0008258762629652,2,445.9439120885306,192.76676066588817,14.094042309687934,7.761377593001324,460.0,rolled,0.0,False,original,,4800,1,4801,0.956467866897583,0.00013494491577148438,0.9566028118133545
ga,none,6.0,140.0,697.879425726456,355,rolled,696.8064293676015,-0.0015375096604081796,True,True,1.0009943419611542,2,550.6135771975623,199.58050512938703,13.45562290967143,8.55826149039462,355.0,rolled,1.0,False,original,,4800,1,4801,0.9345188140869141,0.00013113021850585938,0.9346499443054199
ga,none,6.818181818181818,20.0,317.0885192434045,355,rolled,325.7272969580327,0.027244057070375558,True,True,1.000999497954246,1,265.2219290731298,137.49138326943034,9.360303952344692,6.000812433049415,355.0,rolled,1.0,False,original,,4800,1,4801,0.9557008743286133,0.00012803077697753906,0.9558289051055908
ga,none,6.818181818181818,30.909090909090907,392.6423822212096,355,rolled,392.3339440068956,-0.0007855448832831564,True,True,1.0009409482896514,2,312.4185711559594,160.1626116850225,9.749414698868966,6.004904769100404,355.0,rolled,1.0,False,original,,4800,1,4801,0.9262990951538086,0.00012230873107910156,0.9264214038848877
ga,none,6.818181818181818,41.81818181818181,455.0251859822217,355,rolled,463.9089349497882,0.019523642297711346,True,True,1.0005443524952036,2,388.12689978711927,170.13030970949708,10.474714380761611,6.014630002791643,355.0,rolled,1.0,False,original,,4800,1,4801,0.9657671451568604,0.0001418590545654297,0.9659090042114258
ga,none,6.818181818181818,52.72727272727273,519.9507333014534,355,rolled,557.6960272401593,0.07259398154713671,True,True,1.0002900449458432,2,480.9388554665574,158.44692403127578,11.057964736287142,7.4874019428592185,355.0,rolled,1.0,False,original,,4800,1,4801,0.9478213787078857,0.000125885009765625,0.9479472637176514
ga,none,6.818181818181818,63.63636363636363,570.1996303697795,355,rolled,588.270175672354,0.03169161174456669,True,True,1.0009626972429553,2,450.4223447787708,189.03855440130164,11.470121275501144,6.9791142393311345,355.0,rolled,1.0,False,original,,4800,1,4801,1.3278322219848633,0.0001728534698486328,1.328005075454712
