span_m,load_kNm,optimal_economy,optimal_grade,optimal_type,agent_economy,agent_grade,agent_type,agent_util,feasible,wall_time_s,gap
12.545454545454549,129.0909090909091,4106.19381133988,460,rolled,4194.3707525421505,460.0,rolled,1.0009997599115246,True,1.621204137802124,0.021474130363441774
12.545454545454549,140.0,4431.563898254406,460,rolled,4469.341973643879,460.0,rolled,1.0009999972832266,True,1.6040596961975098,0.008524772801844036
13.363636363636363,20.0,1408.076363691634,355,rolled,1450.8716150807354,355.0,rolled,1.00093823235259,True,0.9599952697753906,0.030392706313812873
13.363636363636363,30.909090909090907,1720.040315347003,355,rolled,1757.4568313404584,355.0,rolled,1.0000371032849666,True,1.0352826118469238,0.02175327848981671
13.363636363636363,41.81818181818181,2138.6377928116376,460,rolled,2121.5949119891616,355.0,rolled,1.0009319144308022,True,1.0359282493591309,-0.007969035654265698
13.363636363636363,52.72727272727273,2503.477994394611,355,rolled,2521.5409738793833,355.0,rolled,1.0009999914640277,True,1.0811066627502441,0.007215154087719588
13.363636363636363,63.63636363636363,2942.666807874382,355,rolled,2925.4529680239502,355.0,rolled,1.0009815577550725,True,1.202195167541504,-0.005849741399321381
13.363636363636363,74.54545454545453,3246.8124640164788,355,rolled,3355.1033317588267,460.0,rolled,1.000999941071633,True,1.1253995895385742,0.03335297894242601
13.363636363636363,85.45454545454545,3626.480295778446,355,rolled,3668.8151729336537,355.0,rolled,1.0009817720284142,True,1.043567180633545,0.011673819710116566
13.363636363636363,96.36363636363636,3985.0843936185074,460,rolled,3991.512532984785,355.0,rolled,1.0009311663812757,True,1.088087797164917,0.0016130497453382378
13.363636363636363,107.27272727272728,4299.585213933902,460,rolled,4315.474122886813,355.0,rolled,1.0002582889433198,True,0.9818313121795654,0.0036954515755192132
13.363636363636363,118.18181818181816,4639.765192767582,460,rolled,4753.711527547968,460.0,rolled,1.0009999071312718,True,1.5399847030639648,0.024558642527428787
13.363636363636363,129.0909090909091,5011.593967074791,460,rolled,5012.064012100004,460.0,rolled,1.0009990518739729,True,1.6469590663909912,9.379152187929527e-05
13.363636363636363,140.0,5775.260737408862,500,rolled,5783.619900508049,500.0,rolled,1.0009990136255005,True,1.2753856182098389,0.0014474087801856163
14.181818181818182,20.0,1593.8777053579288,355,rolled,1641.6695781765861,355.0,rolled,1.0009264221262224,True,1.2321557998657227,0.029984654818874554
14.181818181818182,30.909090909090907,2008.2518170171472,355,rolled,2096.396050742718,355.0,rolled,0.972597510103699,True,1.196350336074829,0.04389102650308638
14.181818181818182,41.81818181818181,2553.981911869284,460,rolled,2565.9538103443256,355.0,rolled,0.9939741831235215,True,0.9976372718811035,0.004687542389945609
14.181818181818182,52.72727272727273,2994.9908045830825,355,rolled,2977.355449063616,355.0,rolled,1.0009955975652065,True,1.2192351818084717,-0.005888283694387288
14.181818181818182,63.63636363636363,3422.394407931884,355,rolled,3442.1120125222164,355.0,rolled,1.0009982829387634,True,1.281602382659912,0.005761347828477671
14.181818181818182,74.54545454545453,3877.89015147114,355,rolled,3968.2852426331333,460.0,rolled,0.9849617090481912,True,1.154390573501587,0.023310379518538017
14.181818181818182,85.45454545454545,4346.819839298043,355,rolled,4332.155563298319,355.0,rolled,1.0009986283872003,True,1.0225372314453125,-0.00337356424739518
14.181818181818182,96.36363636363636,4726.7747503063865,460,rolled,4795.240559118364,460.0,rolled,0.9998804859799413,True,1.1338531970977783,0.014484677698580788
