arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
ga,none,6.0,20.0,241.3288087904857,355,rolled,241.3312656741236,1.01806479310045e-05,True,True,1.0009999608230566,2,250.0228671092266,125.50274121783502,8.001159340956008,6.000000431336195,355.0,rolled,1.0,False,original,,4800,1,4801,0.4974806308746338,8.225440979003906e-05,0.49756288528442383
ga,none,6.0,30.909090909090907,292.67799548197263,355,rolled,296.08360540962565,0.011636029972273008,True,True,1.0009993006380602,2,284.93118150993394,143.56627661291645,8.98965168520446,6.013976957263298,355.0,rolled,1.0,False,original,,4800,1,4801,0.4777200222015381,7.319450378417969e-05,0.47779321670532227
ga,none,6.0,41.81818181818181,342.2853688824266,355,rolled,341.6882118953292,-0.0017446173321610935,True,True,1.0009997888954056,2,314.09976681973876,160.90938666230295,9.51151869488606,6.000250848172387,355.0,rolled,1.0,False,original,,4800,1,4801,0.4759860038757324,7.748603820800781e-05,0.47606348991394043
ga,none,6.0,52.72727272727273,386.25765574493386,355,rolled,389.5282688567676,0.008467438931472015,True,True,1.0009979723195692,2,385.33139528716765,162.3037122368996,10.223583568902136,6.00007769852114,355.0,rolled,1.0,False,original,,4800,1,4801,0.48333048820495605,7.510185241699219e-05,0.48340559005737305
ga,none,6.0,63.63636363636363,431.68145507497405,355,rolled,434.4346226754014,0.006377775945805141,True,True,1.000999972011593,2,411.17541652172065,168.57002548910216,10.891757752055101,6.345584690795913,355.0,rolled,1.0,False,original,,4800,1,4801,0.4955620765686035,7.510185241699219e-05,0.4956371784210205
ga,none,6.0,74.54545454545453,466.9500019446189,355,rolled,486.7537477709707,0.042410848578817474,True,True,1.0009999903234554,2,450.5832931337462,165.55016948570062,11.552998846521758,7.152578818773373,355.0,rolled,1.0,False,original,,4800,1,4801,0.48534607887268066,7.605552673339844e-05,0.48542213439941406
ga,none,6.0,85.45454545454545,518.2473353887603,355,rolled,527.8392626159435,0.018508396613342665,True,True,1.0009981761061768,2,463.201322854032,166.65259739407398,13.055709197469575,7.120242652305356,355.0,rolled,1.0,False,original,,4800,1,4801,0.4948108196258545,7.343292236328125e-05,0.4948842525482178
ga,none,6.0,96.36363636363636,549.7256874002802,355,rolled,558.7745148906232,0.01646062335768956,True,True,1.0009958118354292,2,445.93376553646067,191.23847747534882,13.160973452244582,6.833414946027567,355.0,rolled,1.0,False,original,,4800,1,4801,0.49460887908935547,7.390975952148438e-05,0.49468278884887695
ga,none,6.0,107.27272727272728,586.6560772595034,355,rolled,591.1742420142319,0.007701556209618842,True,True,0.9985821842736285,2,491.5734923540123,198.13320317757464,11.89667982777765,7.7921925975162445,355.0,rolled,1.0,False,original,,4800,1,4801,0.5031847953796387,8.487701416015625e-05,0.5032696723937988
ga,none,6.0,118.18181818181816,628.4217050081675,355,rolled,634.378321616042,0.009478693304835903,True,True,1.000999988457829,2,503.3318576934394,188.03423664413737,14.069272160005644,7.742511195634836,355.0,rolled,1.0,False,original,,4800,1,4801,0.4922175407409668,8.58306884765625e-05,0.49230337142944336
ga,none,6.0,129.0909090909091,657.4964976148059,355,rolled,687.5940606409515,0.04577600509710741,True,True,1.0008258762629652,2,445.9439120885306,192.76676066588817,14.094042309687934,7.761377593001324,460.0,rolled,0.0,False,original,,4800,1,4801,0.49315690994262695,7.295608520507812e-05,0.49322986602783203
ga,none,6.0,140.0,697.879425726456,355,rolled,696.8064293676015,-0.0015375096604081796,True,True,1.0009943419611542,2,550.6135771975623,199.58050512938703,13.45562290967143,8.55826149039462,355.0,rolled,1.0,False,original,,4800,1,4801,0.4957728385925293,7.390975952148438e-05,0.4958467483520508
ga,none,6.818181818181818,20.0,317.0885192434045,355,rolled,325.7272969580327,0.027244057070375558,True,True,1.000999497954246,1,265.2219290731298,137.49138326943034,9.360303952344692,6.000812433049415,355.0,rolled,1.0,False,original,,4800,1,4801,0.49521517753601074,7.62939453125e-05,0.49529147148132324
ga,none,6.818181818181818,30.909090909090907,392.6423822212096,355,rolled,392.3339440068956,-0.0007855448832831564,True,True,1.0009409482896514,2,312.4185711559594,160.1626116850225,9.749414698868966,6.004904769100404,355.0,rolled,1.0,False,original,,4800,1,4801,0.4923839569091797,7.43865966796875e-05,0.4924583435058594
ga,none,6.818181818181818,41.81818181818181,455.0251859822217,355,rolled,463.9089349497882,0.019523642297711346,True,True,1.0005443524952036,2,388.12689978711927,170.13030970949708,10.474714380761611,6.014630002791643,355.0,rolled,1.0,False,original,,4800,1,4801,0.4890458583831787,8.296966552734375e-05,0.48912882804870605
ga,none,6.818181818181818,52.72727272727273,519.9507333014534,355,rolled,557.6960272401593,0.07259398154713671,True,True,1.0002900449458432,2,480.9388554665574,158.44692403127578,11.057964736287142,7.4874019428592185,355.0,rolled,1.0,False,original,,4800,1,4801,0.48363780975341797,7.43865966796875e-05,0.48371219635009766
ga,none,6.818181818181818,63.63636363636363,570.1996303697795,355,rolled,588.270175672354,0.03169161174456669,True,True,1.0009626972429553,2,450.4223447787708,189.03855440130164,11.470121275501144,6.9791142393311345,355.0,rolled,1.0,False,original,,4800,1,4801,0.4916210174560547,8.392333984375e-05,0.49170494079589844
ga,none,6.818181818181818,74.54545454545453,645.0378754655677,355,rolled,654.8455402389096,0.015204788968807535,True,True,1.0009999486320735,2,478.1421666372296,186.90339885245626,12.84499248497761,7.397268070420879,355.0,rolled,1.0,False,original,,4800,1,4801,0.4897022247314453,7.605552673339844e-05,0.4897782802581787
ga,none,6.818181818181818,85.45454545454545,698.212152166206,355,rolled,699.2950688561662,0.001550985164896357,True,True,1.000999776338437,2,493.3111326900379,203.6794606331727,12.58855507501984,7.633487648705578,355.0,rolled,1.0,False,original,,4800,1,4801,0.5311527252197266,7.843971252441406e-05,0.531231164932251
ga,none,6.818181818181818,96.36363636363636,733.8166260116295,355,rolled,773.1515230167802,0.05360316952607077,True,True,1.0009859119469653,2,523.4707704073858,187.51941668551314,15.082903406731937,8.035396192151817,355.0,rolled,1.0,False,original,,4800,1,4801,0.546910285949707,0.00015211105346679688,0.5470623970031738
ga,none,6.818181818181818,107.27272727272728,798.4291807439346,355,rolled,808.0907219101039,0.01210068644681444,True,True,1.0009997086821243,2,459.33617236119085,233.2188761919575,14.202661823398769,7.96108578947373,355.0,rolled,1.0,False,original,,4800,1,4801,0.4925045967102051,7.915496826171875e-05,0.4925837516784668
ga,none,6.818181818181818,118.18181818181816,852.2289524013323,460,rolled,860.5970145374303,0.00981903056980073,True,True,1.0009995435007815,1,468.03666859206095,234.39498977549272,15.575195974100131,7.798807915237774,355.0,rolled,0.0,False,original,,4800,1,4801,0.5358664989471436,0.00010347366333007812,0.5359699726104736
ga,none,6.818181818181818,129.0909090909091,896.311601431932,355,rolled,896.9955617004806,0.0007630831369982647,True,True,1.0009995661691136,2,548.8738435442782,229.21880678781847,14.75984905093619,8.462697280452089,355.0,rolled,1.0,False,original,,4800,1,4801,0.5029897689819336,7.390975952148438e-05,0.5030636787414551
ga,none,6.818181818181818,140.0,931.1411275891702,355,rolled,937.7499589321826,0.007097561419205512,True,True,1.0009998089738124,2,596.0580803285683,229.1833366424901,13.95529670805928,9.279428803156426,355.0,rolled,1.0,False,original,,4800,1,4801,0.4858512878417969,7.772445678710938e-05,0.485929012298584
ga,none,7.636363636363637,20.0,409.6201332461394,355,rolled,410.27602400628695,0.0016012170958242913,True,True,1.00096091141051,2,299.3642619047605,154.67308952115928,9.28882459946077,6.000107469453217,355.0,rolled,1.0,False,original,,4800,1,4801,0.48818230628967285,7.319450378417969e-05,0.48825550079345703
ga,none,7.636363636363637,30.909090909090907,501.774525145321,355,rolled,505.92909973229024,0.008279763875549555,True,True,1.0009997954844823,2,342.6027525343006,172.30766494373955,10.718915941801226,6.000112965872582,355.0,rolled,1.0,False,original,,4800,1,4801,0.49213290214538574,7.176399230957031e-05,0.4922046661376953
ga,none,7.636363636363637,41.81818181818181,593.9298338756057,355,rolled,584.6182992443095,-0.0156778361688537,True,True,1.0009976044591997,2,377.2752300631498,190.95027476416234,11.439499994060208,6.000128670366918,355.0,rolled,1.0,False,original,,4800,1,4801,0.49423742294311523,7.152557373046875e-05,0.4943089485168457
ga,none,7.636363636363637,52.72727272727273,675.9362632758116,355,rolled,709.9006936735677,0.05024797786873162,True,True,1.0009966395872523,2,470.1460810147257,184.37681069472163,12.625816675849254,7.26298123792791,355.0,rolled,1.0,False,original,,4800,1,4801,0.4939119815826416,8.106231689453125e-05,0.49399304389953613
ga,none,7.636363636363637,63.63636363636363,779.5020738899598,355,rolled,750.0646825102415,-0.037764352868000055,True,True,1.00095674135501,2,423.6565986751028,216.86507911087884,13.165716443519985,6.6014790413683215,355.0,rolled,1.0,False,original,,4800,1,4801,0.4963037967681885,0.00010585784912109375,0.49640965461730957
ga,none,7.636363636363637,74.54545454545453,846.6406079690952,355,rolled,876.5823765562449,0.035365382082219524,True,True,1.0009074773592634,2,549.7752471364569,193.5610204366874,13.582747282496518,8.57379107403278,355.0,rolled,1.0,False,original,,4800,1,4801,0.515784740447998,7.43865966796875e-05,0.5158591270446777
