arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
e4_ddpg_seed42,none,6.0,20.0,241.3288087904857,355,rolled,983.6157075490598,3.075832108395334,True,True,0.10569563064528956,1,589.9734206208624,181.7592402532788,17.85123130131118,13.385534149716623,355.0,rolled,1.0,False,original,,40,1,41,0.05173063278198242,0.000194549560546875,0.0519251823425293
e4_ddpg_seed42,none,6.0,30.909090909090907,292.67799548197263,355,rolled,1203.6637734947365,3.1125871848089637,True,True,0.15107767477956807,1,489.9815275752139,170.14973696386267,27.88717101283677,17.341920483479587,355.0,rolled,1.0,False,original,,40,1,41,0.09794235229492188,0.00016164779663085938,0.09810400009155273
e4_ddpg_seed42,none,6.0,41.81818181818181,342.2853688824266,355,rolled,856.4683360220383,1.5022055100351985,True,True,0.30172654142984756,1,452.15702544259284,186.82004089538316,18.035157774371818,12.910591788972411,355.0,rolled,1.0,False,original,,40,1,41,0.04979825019836426,0.00019311904907226562,0.04999136924743652
e4_ddpg_seed42,none,6.0,52.72727272727273,386.25765574493386,355,rolled,752.6186911424063,0.948488735300045,True,True,0.5081238804236832,1,349.73059930074464,175.84913560841701,18.866266298180815,12.842712811713831,355.0,rolled,1.0,False,original,,40,1,41,0.045638322830200195,0.00016021728515625,0.045798540115356445
e4_ddpg_seed42,none,6.0,63.63636363636363,431.68145507497405,355,rolled,1144.7968722608798,1.6519482335928757,True,True,0.23612623800138824,1,712.5352650456518,181.9814598055234,21.443219164677924,12.518581094850397,355.0,rolled,1.0,False,original,,40,1,41,0.049776315689086914,0.00016617774963378906,0.0499424934387207
e4_ddpg_seed42,none,6.0,74.54545454545453,466.9500019446189,355,rolled,1474.3789760932016,2.1574664738261755,True,True,0.21702566449160438,1,625.098192912739,222.80177208681704,25.44966348446346,16.557795053343455,355.0,rolled,1.0,False,original,,40,1,41,0.05063199996948242,0.0001647472381591797,0.0507967472076416
e4_ddpg_seed42,none,6.0,85.45454545454545,518.2473353887603,355,rolled,1135.372877627177,1.1907934688665278,True,True,0.3657548501585657,1,619.4641393063768,182.53467580397168,21.319535899617534,14.339224308955693,355.0,rolled,1.0,False,original,,40,1,41,0.05065631866455078,0.00015664100646972656,0.05081295967102051
e4_ddpg_seed42,none,6.0,96.36363636363636,549.7256874002802,355,rolled,1627.512609782453,1.9605904309823294,True,True,0.2769436101966302,1,586.9892970440134,242.5376569016791,23.095347900660794,21.83858368823484,355.0,rolled,1.0,False,original,,40,1,41,0.04704570770263672,0.0001659393310546875,0.047211647033691406
e4_ddpg_seed42,none,6.0,107.27272727272728,586.6560772595034,355,rolled,1414.0982089248628,1.410438183016292,True,True,0.4101186386875161,1,524.2219003539856,191.1817623359449,27.896362120653393,19.915491902291585,355.0,rolled,1.0,False,original,,40,1,41,0.04732203483581543,0.00015664100646972656,0.047478675842285156
e4_ddpg_seed42,none,6.0,118.18181818181816,628.4217050081675,355,rolled,1184.48543612228,0.8848576150101076,True,True,0.4179229082330196,1,677.3164663968201,215.89997418392338,18.583567894079675,13.628707601671602,355.0,rolled,1.0,False,original,,40,1,41,0.04570150375366211,0.000179290771484375,0.045880794525146484
e4_ddpg_seed42,none,6.0,129.0909090909091,657.4964976148059,355,rolled,1445.0816736658776,1.197854557261046,True,True,0.48957986541153287,1,721.5155217794571,177.16812485363937,19.56169453480189,15.030794630525152,355.0,rolled,1.0,False,original,,40,1,41,0.04877352714538574,0.00016546249389648438,0.04893898963928223
