update,timesteps,violation_g1_util,violation_g2_class,violation_g3_geom,lambda_g1_util,lambda_g2_class,lambda_g3_geom
85,696320,0.033785117031808726,3.589868492435234e-05,0.00042724609375,81.82824932706598,0.7171913945114989,0.6988284618664463
86,704512,0.03537905128465044,3.482031103401749e-05,0.0001220703125,82.00514458348923,0.717365496066669,0.6990726024914463
87,712704,0.037284241751538695,0.00014071000490058233,0.0006103515625,82.19156579224692,0.718069046091172,0.7002933056164463
88,720896,0.03478485512920365,3.6353241239855114e-05,0.00018310546875,82.36549006789294,0.7182508122973712,0.7006595165539463
89,729088,0.039757072311224835,6.582938722708468e-05,0.00030517578125,82.56427542944905,0.7185799592335066,0.7012698681164463
90,737280,0.0366407038195804,7.263722775723114e-05,0.000244140625,82.74747894854696,0.7189431453722928,0.7017581493664463
91,745472,0.03623191214368326,0.00010698326830261971,0.000244140625,82.92863850926537,0.7194780617138059,0.7022464306164463
92,753664,0.03422910487726537,1.4903463878688855e-05,0.000244140625,83.0997840336517,0.7195525790331994,0.7027347118664463
93,761856,0.03936041882486632,3.627701844673069e-05,0.000244140625,83.29658612777604,0.719733964125433,0.7032229931164463
94,770048,0.0375588048470389,4.9963916710845806e-05,0.0003662109375,83.48438015201123,0.7199837837089872,0.7039554149914463
95,778240,0.0375874348569952,4.928978488149573e-05,0.0003662109375,83.67231732629621,0.7202302326333947,0.7046878368664463
96,786432,0.03771323921947086,2.4600763205259626e-05,0.0001220703125,83.86088352239356,0.720353236449421,0.7049319774914463
97,794624,0.030485228798173537,5.799219713532896e-05,0.00018310546875,84.01330966638443,0.7206431974350976,0.7052981884289463
98,802816,0.03330523937213343,9.412189973453713e-05,0.00048828125,84.1798358632451,0.7211138069337704,0.7062747509289463
99,811008,0.03836915398818774,4.0347243698622844e-05,0.000244140625,84.37168163318604,0.7213155431522634,0.7067630321789463
100,819200,0.03374029114587338,0.00010929273407978338,0.0003662109375,84.5403830889154,0.7218620068226623,0.7074954540539463
101,827392,0.03786998126044559,4.031235293343557e-05,0.00054931640625,84.72973299521763,0.7220635685873295,0.7085940868664463
102,835584,0.03530700809607812,1.6638596308295953e-05,0.0001220703125,84.90626803569802,0.7221467615688709,0.7088382274914463
103,843776,0.03967507332393839,6.597818052658604e-06,0.00013378102337248656,85.1046434023177,0.7221797506591342,0.7091057895381913
104,851968,0.04179572897393039,0.00013472761813676344,0.000732421875,85.31362204718735,0.722853388749818,0.7105706332881913
105,860160,0.0355269160882479,0.0001332142031268302,0.00048828125,85.49125662762859,0.7235194597654522,0.7115471957881913
106,868352,0.03192540358756335,4.0487464569190755e-05,0.000244140625,85.65088364556641,0.7237218970882981,0.7120354770381913
107,876544,0.037910991177883324,0.0001224637075262721,0.000555869263273955,85.84043860145583,0.7243342156259295,0.7131472155647391
108,884736,0.037786468997692675,0.00012029114886545622,0.0003662109375,86.02937094644429,0.7249356713702567,0.7138796374397391
109,892928,0.03868580266640205,3.8381332500495626e-05,0.0001220703125,86.2227999597763,0.7251275780327592,0.7141237780647391
110,901120,0.03457144864723975,2.717357507954474e-05,0.00018310546875,86.39565720301249,0.725263445908157,0.7144899890022391
111,909312,0.03752028151492777,1.684403014621524e-05,0.00018793790803617384,86.58325861058712,0.725347666058888,0.7148658648183115
112,917504,0.041624524529404974,4.3355966234138836e-05,0.000244140625,86.79138123323415,0.7255644458900588,0.7153541460683115
113,925696,0.03476072172326252,6.010005474489343e-05,0.00048828125,86.96518484185046,0.7258649461637832,0.7163307085683115
114,933888,0.03548199009203107,2.752616869349783e-05,0.00018310546875,87.14259479231062,0.7260025770072507,0.7166969195058115
115,942080,0.03962348564051721,3.707773508257402e-05,0.0003662109375,87.3407122205132,0.7261879656826635,0.7174293413808115
116,950272,0.03541482877194682,4.247858874343533e-05,0.0002473744775239613,87.51778636437294,0.7264003586263807,0.7179240903358595
117,958464,0.02925515967940944,4.5657969305573225e-05,0.00018681685352184535,87.66406216276998,0.7266286484729086,0.7182977240429032
118,966656,0.04130780120915494,0.00025031765775239076,0.0006171108376825021,87.87060116881575,0.7278802367616706,0.7195319457182682
119,974848,0.033119021085314136,4.838914294111115e-05,0.00013588345786164817,88.03619627424233,0.7281221824763762,0.7198037126339915
120,983040,0.036530937516421016,0.00012053019404484051,0.000244140625,88.21885096182443,0.7287248334466003,0.7202919938839915
121,991232,0.03773764830995839,2.292947489361953e-05,0.000244140625,88.40753920337423,0.7288394808210684,0.7207802751339915
122,999424,0.04087489070047243,6.0232313543440874e-05,0.00030517578125,88.6119136568766,0.7291406423887856,0.7213906266964915
123,1007616,0.033083212845142165,4.110023689834057e-05,0.00030517578125,88.7773297211023,0.7293461435732773,0.7220009782589915
