context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,mode,n_gen,n_repair,n_total,feasible,best_economy,gap
10,17.714285714285715,20.0,3088.9917829239694,ppo_ood_span,policy,40,0,none,40,1,41,1,4074.080856900333,0.31890310599787375
11,17.714285714285715,37.14285714285714,4941.944563380349,ppo_ood_span,policy,40,0,none,27,1,28,1,5735.796013307951,0.16063544213142666
12,17.714285714285715,54.285714285714285,6713.5931419363405,ppo_ood_span,policy,40,0,none,10,1,11,1,6937.9197268935495,0.033413789041810915
13,17.714285714285715,71.42857142857143,14833.40139842013,ppo_ood_span,policy,40,0,none,6,1,7,1,18115.567969306703,0.22126864113824563
14,18.57142857142857,20.0,3503.887898866028,ppo_ood_span,policy,40,0,none,32,1,33,1,4349.916470159425,0.24145423475653982
15,18.57142857142857,37.14285714285714,5769.316751136709,ppo_ood_span,policy,40,0,none,13,1,14,1,6540.162048338019,0.13361119356974682
16,18.57142857142857,54.285714285714285,8018.356569936577,ppo_ood_span,policy,40,0,none,40,1,41,1,11947.134835290704,0.4899730052021374
17,19.428571428571427,20.0,4106.725084470224,ppo_ood_span,policy,40,0,none,20,1,21,1,4574.024387665378,0.11378879608042625
18,19.428571428571427,37.14285714285714,6707.685574377439,ppo_ood_span,policy,40,0,none,12,1,13,1,7469.196948609846,0.11352818580842405
19,19.428571428571427,54.285714285714285,16356.728333954406,ppo_ood_span,policy,40,0,none,9,1,10,0,,
20,20.285714285714285,20.0,4751.567875374571,ppo_ood_span,policy,40,0,none,17,1,18,1,5659.308762103729,0.19104028618292657
21,20.285714285714285,37.14285714285714,7669.906780167899,ppo_ood_span,policy,40,0,none,19,1,20,0,,
