context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,16.0,20.0,2421.4508823550423,de,reparam,10,0,10,7,none,1,3716.367502314452,0.534768898017046,0,10,0.03688074800083996
0,16.0,20.0,2421.4508823550423,de,reparam,10,0,10,7,scale,1,3712.08909399144,0.533002020004286,18,28,0.020136539000304765
0,16.0,20.0,2421.4508823550423,de,reparam,10,0,10,7,scale+thin,1,2699.8227935109408,0.1149607919716138,78,88,0.09463827000035963
0,16.0,20.0,2421.4508823550423,de,reparam,10,1,10,7,none,1,4562.884600482372,0.8843597587429173,0,10,0.017054244000973995
0,16.0,20.0,2421.4508823550423,de,reparam,10,1,10,7,scale,1,4557.070464858611,0.8819586629097835,18,28,0.016936022000663797
0,16.0,20.0,2421.4508823550423,de,reparam,10,1,10,7,scale+thin,1,3779.7601246370305,0.5609485008264676,54,64,0.05040620699946885
0,16.0,20.0,2421.4508823550423,de,reparam,10,2,10,7,none,1,7087.172070537809,1.9268287546865306,0,10,0.015249430000039865
0,16.0,20.0,2421.4508823550423,de,reparam,10,2,10,7,scale,1,7075.377076112386,1.9219577104248557,18,28,0.009728786999403383
0,16.0,20.0,2421.4508823550423,de,reparam,10,2,10,7,scale+thin,1,5470.459424993017,1.2591659673363211,55,65,0.020312298000135343
0,16.0,20.0,2421.4508823550423,de,reparam,10,3,10,8,none,1,3558.627346533201,0.469626071073624,0,10,0.014941477000320447
0,16.0,20.0,2421.4508823550423,de,reparam,10,3,10,8,scale,1,3525.878481487173,0.45610159065377864,18,28,0.010780438000438153
0,16.0,20.0,2421.4508823550423,de,reparam,10,3,10,8,scale+thin,1,3067.657098738611,0.26686736497214625,76,86,0.05308519000027445
0,16.0,20.0,2421.4508823550423,de,reparam,10,4,10,7,none,1,2951.6886306548417,0.21897522355857313,0,10,0.012877499000751413
0,16.0,20.0,2421.4508823550423,de,reparam,10,4,10,7,scale,1,2951.2157380579624,0.21877993048022693,18,28,0.008676773000843241
0,16.0,20.0,2421.4508823550423,de,reparam,10,4,10,7,scale+thin,1,2621.7581632113956,0.08272200865851942,54,64,0.023836334999941755
0,16.0,20.0,2421.4508823550423,de,reparam,25,0,25,19,none,1,3243.6650362240293,0.3395543390371487,0,25,0.04060767400005716
0,16.0,20.0,2421.4508823550423,de,reparam,25,0,25,19,scale,1,3239.657228534459,0.3378992124687039,18,43,0.012709393000477576
0,16.0,20.0,2421.4508823550423,de,reparam,25,0,25,19,scale+thin,1,2839.8939140148327,0.1728067394259194,54,79,0.05918170699987968
0,16.0,20.0,2421.4508823550423,de,reparam,25,1,25,18,none,1,3278.157083467662,0.3537987110766454,0,25,0.037245583998810616
0,16.0,20.0,2421.4508823550423,de,reparam,25,1,25,18,scale,1,3274.1066580938905,0.35212598444680276,18,43,0.008302032998471987
0,16.0,20.0,2421.4508823550423,de,reparam,25,1,25,18,scale+thin,1,2860.122701843945,0.1811607341224537,54,79,0.028458693999709794
0,16.0,20.0,2421.4508823550423,de,reparam,25,2,25,18,none,1,3078.948016506551,0.2715302379010238,0,25,0.023011000001133652
0,16.0,20.0,2421.4508823550423,de,reparam,25,2,25,18,scale,1,3073.101657655343,0.26911583466294453,18,43,0.006243186000574497
0,16.0,20.0,2421.4508823550423,de,reparam,25,2,25,18,scale+thin,1,2672.8468315714936,0.10382037936361099,72,97,0.03245653100020718
0,16.0,20.0,2421.4508823550423,de,reparam,25,3,25,18,none,1,3277.3495826002936,0.3534652329651329,0,25,0.024599656999271247
0,16.0,20.0,2421.4508823550423,de,reparam,25,3,25,18,scale,1,3273.300154958455,0.3517929183741797,18,43,0.00942005900105869
0,16.0,20.0,2421.4508823550423,de,reparam,25,3,25,18,scale+thin,1,2908.2355047178157,0.20103014515385875,77,102,0.030142559999148943
0,16.0,20.0,2421.4508823550423,de,reparam,25,4,25,19,none,1,3756.9410240561783,0.5515247703072432,0,25,0.018142815999453887
0,16.0,20.0,2421.4508823550423,de,reparam,25,4,25,19,scale,1,3756.167157907923,0.5512051825122173,18,43,0.00615390699931595
0,16.0,20.0,2421.4508823550423,de,reparam,25,4,25,19,scale+thin,1,3074.7103451431076,0.26978018325637954,76,101,0.030191179001121782
0,16.0,20.0,2421.4508823550423,de,reparam,40,0,40,30,none,1,2645.031898241249,0.09233349208750319,0,40,0.03489072599950305
0,16.0,20.0,2421.4508823550423,de,reparam,40,0,40,30,scale,1,2641.5822451207246,0.09090886970690404,18,58,0.006114611000157311
0,16.0,20.0,2421.4508823550423,de,reparam,40,0,40,30,scale+thin,1,2479.3596720849137,0.023914914050848113,73,113,0.02588290799940296
0,16.0,20.0,2421.4508823550423,de,reparam,40,1,40,29,none,1,3035.356827023759,0.2535281426281284,0,40,0.03540915199846495
0,16.0,20.0,2421.4508823550423,de,reparam,40,1,40,29,scale,1,3033.342421022866,0.25269624221025433,18,58,0.006086389999836683
0,16.0,20.0,2421.4508823550423,de,reparam,40,1,40,29,scale+thin,1,2948.397732744597,0.21761616319760302,37,77,0.012228118001075927
0,16.0,20.0,2421.4508823550423,de,reparam,40,2,40,29,none,1,3325.9108953365176,0.3735198676017828,0,40,0.03289464099907491
0,16.0,20.0,2421.4508823550423,de,reparam,40,2,40,29,scale,1,3321.8014663072286,0.3718227739050928,18,58,0.018642254999576835
0,16.0,20.0,2421.4508823550423,de,reparam,40,2,40,29,scale+thin,1,2767.8606146733223,0.1430587483076966,77,117,0.034950466000736924
0,16.0,20.0,2421.4508823550423,de,reparam,40,3,40,31,none,1,3176.3057250965953,0.31173659075314397,0,40,0.031107770999369677
0,16.0,20.0,2421.4508823550423,de,reparam,40,3,40,31,scale,1,3172.381145225585,0.3101158352385025,18,58,0.006522835001305793
0,16.0,20.0,2421.4508823550423,de,reparam,40,3,40,31,scale+thin,1,2857.2318081659264,0.17996686572764786,73,113,0.039748686000166344
0,16.0,20.0,2421.4508823550423,de,reparam,40,4,40,29,none,1,3023.2984411470657,0.24854832413808103,0,40,0.030005751999851782
0,16.0,20.0,2421.4508823550423,de,reparam,40,4,40,29,scale,1,3019.5629140180386,0.24700564278276316,18,58,0.0062857580014679115
0,16.0,20.0,2421.4508823550423,de,reparam,40,4,40,29,scale+thin,1,2655.8917864305176,0.09681836034083169,74,114,0.03344311799992283
0,16.0,20.0,2421.4508823550423,de,reparam,100,0,100,77,none,1,2829.031441692774,0.16832080398894123,0,100,0.10943302399937238
0,16.0,20.0,2421.4508823550423,de,reparam,100,0,100,77,scale,1,2825.600658731988,0.1669039745228611,18,118,0.01605497899981856
0,16.0,20.0,2421.4508823550423,de,reparam,100,0,100,77,scale+thin,1,2674.1778648558757,0.104370063560834,73,173,0.05392775700056518
0,16.0,20.0,2421.4508823550423,de,reparam,100,1,100,79,none,1,3015.850385923941,0.24547245946645035,0,100,0.07248223900023731
0,16.0,20.0,2421.4508823550423,de,reparam,100,1,100,79,scale,1,3012.331019057119,0.2440190470134178,18,118,0.008275484999103355
0,16.0,20.0,2421.4508823550423,de,reparam,100,1,100,79,scale+thin,1,2918.144919784588,0.20512249125056536,74,174,0.04159374899973045
0,16.0,20.0,2421.4508823550423,de,reparam,100,2,100,75,none,1,2809.2558756695294,0.16015397881509696,0,100,0.0741195089995017
0,16.0,20.0,2421.4508823550423,de,reparam,100,2,100,75,scale,1,2803.9216128414537,0.15795105871172166,18,118,0.010672071999579202
0,16.0,20.0,2421.4508823550423,de,reparam,100,2,100,75,scale+thin,1,2616.714100050649,0.08063893392117816,36,136,0.012887590000900673
0,16.0,20.0,2421.4508823550423,de,reparam,100,3,100,76,none,1,2589.3106862731966,0.06932199415703111,0,100,0.0636975010002061
0,16.0,20.0,2421.4508823550423,de,reparam,100,3,100,76,scale,1,2586.1113857402397,0.06800076127294918,18,118,0.005400539999754983
0,16.0,20.0,2421.4508823550423,de,reparam,100,3,100,76,scale+thin,1,2586.1113857402397,0.06800076127294918,73,173,0.020078057999853627
0,16.0,20.0,2421.4508823550423,de,reparam,100,4,100,78,none,1,3007.1526035447823,0.24188048804033602,0,100,0.06782150300023204
0,16.0,20.0,2421.4508823550423,de,reparam,100,4,100,78,scale,1,3003.1618892860956,0.2402324206408415,18,118,0.0062504490015271585
0,16.0,20.0,2421.4508823550423,de,reparam,100,4,100,78,scale+thin,1,2897.3341268147433,0.19652814266332297,76,176,0.034545697999419644
0,16.0,20.0,2421.4508823550423,de,reparam,400,0,400,305,none,1,2609.616595472323,0.07770783809344728,0,400,0.23477476500011107
0,16.0,20.0,2421.4508823550423,de,reparam,400,0,400,305,scale,1,2606.9891642624757,0.07662277325525735,18,418,0.0066306630014878465
0,16.0,20.0,2421.4508823550423,de,reparam,400,0,400,305,scale+thin,1,2597.7674396258367,0.07281442648934244,36,436,0.02173664700057998
0,16.0,20.0,2421.4508823550423,de,reparam,400,1,400,299,none,1,2632.303715245165,0.0870770637664362,0,400,0.3320107610015839
0,16.0,20.0,2421.4508823550423,de,reparam,400,1,400,299,scale,1,2631.7012632126284,0.08682826580942327,18,418,0.00944181600061711
