span_m,load_kNm,grade,section_type,h,b,tf,tw,util,mass,cost,co2,governing,demand_proxy
6.0,20.0,690.0,welded,250.00002869709527,125.00002007833396,8.000000929669271,6.000040869633466,0.995871422413386,160.32888410286992,523.2874434174478,352.08773797140697,GA_mass,120.0
6.818181818181818,20.0,690.0,rolled,276.0906265480928,136.69558288523206,8.006359444840136,6.000234437293676,1.0009846987086153,210.71181476069685,507.2886940363777,388.4261593298686,GA_mass,136.36363636363637
7.636363636363637,20.0,500.0,rolled,306.1054215792118,155.68977921404127,8.012528817656108,6.00030802602613,1.000999924959309,266.5945017647689,467.073567091875,592.2130262202577,GA_mass,152.72727272727275
8.454545454545455,20.0,500.0,rolled,333.4149357493211,169.95218035389803,8.452920278458196,6.03900528931654,1.0008258416552562,333.4213871359154,584.1542702621238,740.6622693837223,GA_mass,169.0909090909091
9.272727272727272,20.0,460.0,rolled,366.7604652323929,184.97816758406867,8.960874730301065,6.0000390263653305,1.0009852160920332,413.3495244830558,662.3926129840968,971.7847320596644,GA_mass,185.45454545454544
6.0,30.909090909090907,690.0,welded,277.39425571657074,143.56183109546777,8.459773243411943,6.000107184946388,1.000933506022312,188.01741844200885,614.422468746816,413.21824975798006,GA_mass,185.45454545454544
10.09090909090909,20.0,500.0,rolled,378.30071197690495,189.9779258679104,10.349316539997746,6.0002936789286485,1.0009972772146931,505.5335786379898,885.6948297737582,1122.9922915864304,GA_mass,201.8181818181818
6.818181818181818,30.909090909090907,500.0,rolled,315.51589079880137,161.7747336912569,8.110046332952502,6.000000173991177,1.000999999111447,248.38638942113187,435.172954265823,551.7655254601024,GA_mass,210.74380165289256
10.90909090909091,20.0,500.0,rolled,405.0735388349622,205.40142904555995,10.473221839047849,6.263623777578151,1.0009776334124991,603.2122626961639,1056.827884243679,1339.9757203532583,GA_mass,218.1818181818182
11.727272727272728,20.0,460.0,rolled,438.56632561819424,220.0698694995416,10.905201697004095,6.013305793045897,1.0009999383658694,706.2026028214253,1131.689671021334,1660.282319233171,GA_mass,234.54545454545456
7.636363636363637,30.909090909090907,690.0,rolled,361.96250712130376,162.6284757439598,9.475545713779775,6.010071655426789,1.0009999448448348,323.74656600571734,779.4198576587645,596.7944197749393,GA_mass,236.03305785123965
6.0,41.81818181818181,690.0,rolled,317.410772842566,144.95375907942997,8.706846577815396,6.000624992596824,1.00099998320719,213.8607419322357,514.8697362018573,394.2308916778832,GA_mass,250.90909090909088
12.545454545454549,20.0,500.0,rolled,455.7213058712953,229.46675120076424,11.527772962461498,6.001750708717914,0.999953457025602,815.5865246297524,1428.907591151326,1811.743905812532,GA_mass,250.90909090909096
8.454545454545455,30.909090909090907,500.0,rolled,369.9731222692186,186.2249372279261,10.009228843249462,6.003380958525052,1.0009999817252049,406.192490003301,711.6492424857832,902.3159972933328,GA_mass,261.3223140495868
13.363636363636363,20.0,500.0,rolled,468.8696651979266,237.9530600747925,12.89411867937375,6.000001749311464,1.0004138193226957,968.7539599769937,1697.2569378796927,2151.990046692894,GA_mass,267.27272727272725
14.181818181818182,20.0,550.0,rolled,495.598869474191,248.1997756236646,13.203280092690866,6.0,1.0009989014210785,1095.206423586146,2095.129888320297,2314.609255606961,GA_mass,283.6363636363636
6.818181818181818,41.81818181818181,690.0,rolled,368.42730932805824,158.52878482114343,9.28581750927599,6.000062114760784,1.0008744164203085,283.4274203719692,682.3515145455159,522.470106713688,GA_mass,285.12396694214874
9.272727272727272,30.909090909090907,500.0,rolled,404.5823114405615,203.00596398452245,10.188610404053176,6.043981958200177,1.0006126837362708,493.6510062079635,864.8765628763521,1096.59634519037,GA_mass,286.6115702479338
