arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
gated_cost_merged_seed42,none,6.0,150.0,718.2839060185494,355,rolled,944.8114829051648,0.31537331546555,True,True,0.7358647675935027,1,559.62333341101,219.34600991290773,17.756840608972084,10.627516189438484,355.0,rolled,1.0,False,original,,40,1,41,0.05658555030822754,0.0001652240753173828,0.05675077438354492
gated_cost_merged_seed42,none,6.0,165.71428571428572,766.0869680124856,355,rolled,1113.0880079766584,0.4529525425349847,True,True,0.7823647618716871,2,567.1316158465614,207.87577128204538,20.73579742217106,8.786141678327233,355.0,rolled,1.0,False,original,,40,1,41,0.053732872009277344,0.00014328956604003906,0.05387616157531738
gated_cost_merged_seed42,none,6.0,181.42857142857144,809.0128740060688,355,rolled,1194.2768879111823,0.4762149358604933,True,True,0.7377455192103375,2,600.1861285437602,222.2655152938762,20.955384514218657,8.758820773122425,355.0,rolled,1.0,False,original,,40,1,41,0.05319046974182129,0.00015687942504882812,0.05334734916687012
gated_cost_merged_seed42,none,6.0,197.14285714285717,854.6554477993761,355,rolled,1357.1880010050263,0.5879943250810657,True,True,0.6689678613181033,2,618.4901769146392,229.62170243262028,23.937978999171058,9.024514013952812,355.0,rolled,1.0,False,original,,40,1,41,0.05169105529785156,0.00015115737915039062,0.05184221267700195
gated_cost_merged_seed42,none,6.0,212.8571428571429,895.7569021904145,355,rolled,1265.1612768284303,0.4123935564824597,True,True,0.6497665052195919,1,673.6234455990397,243.1844337634254,20.014161681809906,12.871460137667817,355.0,rolled,1.0,False,original,,40,1,41,0.051971435546875,0.0001392364501953125,0.05211067199707031
gated_cost_merged_seed42,none,6.0,228.57142857142856,927.0052988628717,355,rolled,1234.6534866743095,0.33187317072385697,True,True,0.7392609723976649,1,637.8015357889637,227.6771059060028,22.953927971519317,11.836597516654871,355.0,rolled,1.0,False,original,,40,1,41,0.05260205268859863,0.0001385211944580078,0.05274057388305664
gated_cost_merged_seed42,none,6.0,244.28571428571428,968.4098952439792,355,rolled,1196.8108330038165,0.2358515117220011,True,True,0.7955068363347781,1,639.7446761686001,238.50223863984112,21.619970099917065,11.081642151052554,355.0,rolled,1.0,False,original,,40,1,41,0.05205965042114258,0.0001399517059326172,0.052199602127075195
gated_cost_merged_seed42,none,6.0,260.0,1013.7382545756694,355,rolled,1323.8143178089533,0.3058738898662511,True,True,0.7242051783334043,1,680.5565391740888,242.7465282618838,22.96564969618233,11.927130960087121,355.0,rolled,1.0,False,original,,40,1,41,0.05362534523010254,0.00018262863159179688,0.053807973861694336
gated_cost_merged_seed42,none,7.285714285714286,150.0,1153.3708205133214,355,rolled,1662.1284425195608,0.4411049880556288,True,True,0.7785601938895108,2,635.7755804376496,231.36478751799024,22.83315877088749,9.685584352770414,355.0,rolled,1.0,False,original,,40,1,41,0.05215787887573242,0.00015115737915039062,0.05230903625488281
gated_cost_merged_seed42,none,7.285714285714286,165.71428571428572,1218.9044722408655,355,rolled,1405.568653199142,0.15314094353522906,True,True,0.9162911800509163,1,634.4377741740685,240.62763894271023,18.583567894079675,12.430139335723386,355.0,rolled,1.0,False,original,,40,1,41,0.054042816162109375,0.00015091896057128906,0.054193735122680664
