label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total,region
0,208,knn,2,3,6.0,197.14285714285717,854.6554477993761,scale,1,-0.008265551293297535,6,18,24,load_extrapolation
0,208,knn,2,3,6.0,197.14285714285717,854.6554477993761,scale+thin,1,-0.008265551293297535,6,55,61,load_extrapolation
0,208,knn,3,3,6.0,197.14285714285717,854.6554477993761,none,1,-0.007061408861587459,9,0,9,load_extrapolation
0,208,knn,3,3,6.0,197.14285714285717,854.6554477993761,scale,1,-0.008265551293297535,9,18,27,load_extrapolation
0,208,knn,3,3,6.0,197.14285714285717,854.6554477993761,scale+thin,1,-0.008265551293297535,9,55,64,load_extrapolation
0,208,knn,1,4,6.0,212.8571428571429,895.7569021904145,none,1,-0.005327264841288426,2,0,2,load_extrapolation
0,208,knn,1,4,6.0,212.8571428571429,895.7569021904145,scale,1,-0.007466141484366973,2,18,20,load_extrapolation
0,208,knn,1,4,6.0,212.8571428571429,895.7569021904145,scale+thin,1,-0.007466141484366973,2,55,57,load_extrapolation
0,208,knn,2,4,6.0,212.8571428571429,895.7569021904145,none,1,-0.005327264841288426,5,0,5,load_extrapolation
0,208,knn,2,4,6.0,212.8571428571429,895.7569021904145,scale,1,-0.007466141484366973,5,18,23,load_extrapolation
0,208,knn,2,4,6.0,212.8571428571429,895.7569021904145,scale+thin,1,-0.007466141484366973,5,55,60,load_extrapolation
0,208,knn,3,4,6.0,212.8571428571429,895.7569021904145,none,1,-0.005327264841288426,8,0,8,load_extrapolation
0,208,knn,3,4,6.0,212.8571428571429,895.7569021904145,scale,1,-0.007466141484366973,8,18,26,load_extrapolation
0,208,knn,3,4,6.0,212.8571428571429,895.7569021904145,scale+thin,1,-0.007466141484366973,8,55,63,load_extrapolation
0,208,knn,1,5,6.0,228.57142857142856,927.0052988628717,none,1,0.0032378160366062225,3,0,3,load_extrapolation
0,208,knn,1,5,6.0,228.57142857142856,927.0052988628717,scale,1,0.002572020088349447,3,18,21,load_extrapolation
0,208,knn,1,5,6.0,228.57142857142856,927.0052988628717,scale+thin,1,0.002572020088349447,3,55,58,load_extrapolation
0,208,knn,2,5,6.0,228.57142857142856,927.0052988628717,none,1,0.0032378160366062225,7,0,7,load_extrapolation
0,208,knn,2,5,6.0,228.57142857142856,927.0052988628717,scale,1,0.002572020088349447,7,18,25,load_extrapolation
0,208,knn,2,5,6.0,228.57142857142856,927.0052988628717,scale+thin,1,0.002572020088349447,7,55,62,load_extrapolation
0,208,knn,3,5,6.0,228.57142857142856,927.0052988628717,none,1,0.0032378160366062225,10,0,10,load_extrapolation
0,208,knn,3,5,6.0,228.57142857142856,927.0052988628717,scale,1,0.002572020088349447,10,18,28,load_extrapolation
0,208,knn,3,5,6.0,228.57142857142856,927.0052988628717,scale+thin,1,0.002572020088349447,10,55,65,load_extrapolation
0,208,knn,1,6,6.0,244.28571428571428,968.4098952439792,none,1,0.0014818531740494745,3,0,3,load_extrapolation
0,208,knn,1,6,6.0,244.28571428571428,968.4098952439792,scale,1,0.0005422675348423223,3,18,21,load_extrapolation
0,208,knn,1,6,6.0,244.28571428571428,968.4098952439792,scale+thin,1,0.0005422675348423223,3,55,58,load_extrapolation
0,208,knn,2,6,6.0,244.28571428571428,968.4098952439792,none,1,0.0014818531740494745,7,0,7,load_extrapolation
0,208,knn,2,6,6.0,244.28571428571428,968.4098952439792,scale,1,0.0005422675348423223,7,18,25,load_extrapolation
0,208,knn,2,6,6.0,244.28571428571428,968.4098952439792,scale+thin,1,0.0005422675348423223,7,55,62,load_extrapolation
0,208,knn,3,6,6.0,244.28571428571428,968.4098952439792,none,1,0.0014818531740494745,10,0,10,load_extrapolation
0,208,knn,3,6,6.0,244.28571428571428,968.4098952439792,scale,1,0.0005422675348423223,10,18,28,load_extrapolation
0,208,knn,3,6,6.0,244.28571428571428,968.4098952439792,scale+thin,1,0.0005422675348423223,10,55,65,load_extrapolation
0,208,knn,1,7,6.0,260.0,1013.7382545756694,none,1,-0.004053350924900445,3,0,3,load_extrapolation
0,208,knn,1,7,6.0,260.0,1013.7382545756694,scale,1,-0.005898923321848049,3,18,21,load_extrapolation
0,208,knn,1,7,6.0,260.0,1013.7382545756694,scale+thin,1,-0.005898923321848049,3,55,58,load_extrapolation
0,208,knn,2,7,6.0,260.0,1013.7382545756694,none,1,-0.004053350924900445,6,0,6,load_extrapolation
0,208,knn,2,7,6.0,260.0,1013.7382545756694,scale,1,-0.005898923321848049,6,18,24,load_extrapolation
0,208,knn,2,7,6.0,260.0,1013.7382545756694,scale+thin,1,-0.005898923321848049,6,55,61,load_extrapolation
0,208,knn,3,7,6.0,260.0,1013.7382545756694,none,1,-0.004053350924900445,9,0,9,load_extrapolation
