context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,mode,n_gen,n_repair,n_total,feasible,best_economy,gap
0,6.0,20.0,241.3288087904857,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,526.9848119237614,1.1836796632981912
1,6.0,30.909090909090907,292.67799548197263,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,597.0846856881375,1.0400737155004696
2,6.0,41.81818181818181,342.2853688824266,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,612.6624179287994,0.789917050586074
3,6.0,52.72727272727273,386.25765574493386,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,719.9023293910689,0.8637878594345791
4,6.0,63.63636363636363,431.68145507497405,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,774.8134600249924,0.7948731661183441
5,6.0,74.54545454545453,466.9500019446189,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,825.4727399838735,0.7677968445147922
6,6.0,85.45454545454545,518.2473353887603,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,855.846762711909,0.6514253026885326
7,6.0,96.36363636363636,549.7256874002802,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,946.0584371397364,0.720964580741646
8,6.0,107.27272727272728,586.6560772595034,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1017.4013469929816,0.7342381446820689
9,6.0,118.18181818181816,628.4217050081675,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1015.5078503425678,0.6159655884727431
10,6.0,129.0909090909091,657.4964976148059,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1043.031773783626,0.586368562520748
11,6.0,140.0,697.879425726456,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1165.715173941664,0.6703675892554297
12,6.818181818181818,20.0,317.0885192434045,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,678.6961091810975,1.1403995035850372
13,6.818181818181818,30.909090909090907,392.6423822212096,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,769.6495835299062,0.960179589314675
14,6.818181818181818,41.81818181818181,455.0251859822217,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,852.4640179716241,0.8734435900102697
15,6.818181818181818,52.72727272727273,519.9507333014534,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,928.7979460934572,0.7863191387307173
16,6.818181818181818,63.63636363636363,570.1996303697795,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,993.8532210680607,0.7429916964757382
17,6.818181818181818,74.54545454545453,645.0378754655677,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,947.1429182284407,0.46835240883308327
18,6.818181818181818,85.45454545454545,698.212152166206,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1119.8552124536398,0.6038896042976114
19,6.818181818181818,96.36363636363636,733.8166260116295,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1235.6421688863916,0.6838568725299079
20,6.818181818181818,107.27272727272728,798.4291807439346,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1288.5208594749515,0.6138198484609181
21,6.818181818181818,118.18181818181816,852.2289524013323,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1325.679633379752,0.5555439998187974
22,6.818181818181818,129.0909090909091,896.311601431932,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1484.6168822345458,0.6563624523689611
23,6.818181818181818,140.0,931.1411275891702,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1338.3561915476437,0.43732904915584525
24,7.636363636363637,20.0,409.6201332461394,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,851.577460868804,1.0789443480725929
25,7.636363636363637,30.909090909090907,501.774525145321,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,965.6287862644676,0.9244276819051505
26,7.636363636363637,41.81818181818181,593.9298338756057,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,986.726923727694,0.6613526841865243
27,7.636363636363637,52.72727272727273,675.9362632758116,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1053.307828202271,0.5582945988096442
28,7.636363636363637,63.63636363636363,779.5020738899598,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1249.925325405386,0.6034919819621092
29,7.636363636363637,74.54545454545453,846.6406079690952,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1318.0669584378006,0.55681991394147
30,7.636363636363637,85.45454545454545,921.2774310054268,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1386.5857793521695,0.5050686499927965
31,7.636363636363637,96.36363636363636,990.3158107657674,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1508.8864447523804,0.5236416790979286
32,7.636363636363637,107.27272727272728,1055.0870687226268,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1580.319117092016,0.4978091988230673
33,7.636363636363637,118.18181818181816,1088.4839809208006,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1656.8709547123913,0.522182212834005
34,7.636363636363637,129.0909090909091,1173.7978050697595,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1677.7842060822868,0.42936389796927177
35,7.636363636363637,140.0,1251.7374258469372,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1814.929012345303,0.4499278961139195
36,8.454545454545455,20.0,516.1523336674153,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1045.045375921196,1.024684008489972
37,8.454545454545455,30.909090909090907,633.218032838701,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1184.1167067426074,0.8699983976044414
38,8.454545454545455,41.81818181818181,757.3789000305048,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1152.3541209640453,0.5215028051582002
39,8.454545454545455,52.72727272727273,897.7427828478864,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1297.567175145516,0.44536631197332177
40,8.454545454545455,63.63636363636363,969.5859503873623,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1525.9319460556485,0.5737975013417
41,8.454545454545455,74.54545454545453,1093.1775012217977,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1613.4691315305558,0.4759443271813135
42,8.454545454545455,85.45454545454545,1181.2789978646645,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1629.6792713177551,0.37958879677336177
43,8.454545454545455,96.36363636363636,1257.923897819336,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1802.3818299264944,0.43282263183885705
44,8.454545454545455,107.27272727272728,1345.9822136266182,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1919.3148154717728,0.42595852756506014
45,8.454545454545455,118.18181818181816,1418.3994702060834,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,2051.7989691611715,0.4465593172162281
46,8.454545454545455,129.0909090909091,1503.943042662674,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,2112.129206139363,0.4043944127032353
47,8.454545454545455,140.0,1589.050557323039,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,2079.7642764612965,0.3088093810966772
48,9.272727272727272,20.0,633.3700898588271,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1257.7528532019105,0.9858103079705787
49,9.272727272727272,30.909090909090907,801.8071464602682,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1423.6127860444888,0.7755052350547149
50,9.272727272727272,41.81818181818181,962.5021253931346,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1571.6734644542194,0.6329038897574053
51,9.272727272727272,52.72727272727273,1070.6846994207378,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1704.2685522981767,0.591755773870889
52,9.272727272727272,63.63636363636363,1216.7126656588257,ppo_e5_linear_1M,policy,40,42,none,40,1,41,1,1659.4584610187542,0.36388689610639546
