context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,6.0,20.0,241.3288087904857,de,reparam,40,1,40,34,scale+thin,1,276.6875680784374,0.14651694285968597,36,76,0.009391391999997722
0,6.0,20.0,241.3288087904857,de,reparam,40,2,40,34,none,1,263.7634104091243,0.09296279930721241,0,40,0.019316675000027317
0,6.0,20.0,241.3288087904857,de,reparam,40,2,40,34,scale,1,262.3594843065054,0.08714531688704397,18,58,0.006952188000013848
0,6.0,20.0,241.3288087904857,de,reparam,40,2,40,34,scale+thin,1,258.0320105514722,0.06921345961429615,72,112,0.02096919199993863
0,6.0,20.0,241.3288087904857,de,reparam,40,3,40,35,none,1,374.60250526739475,0.5522494274299974,0,40,0.01946031500006029
0,6.0,20.0,241.3288087904857,de,reparam,40,3,40,35,scale,1,373.29510765625844,0.5468319324459179,18,58,0.002894204999961403
0,6.0,20.0,241.3288087904857,de,reparam,40,3,40,35,scale+thin,1,328.0026836214268,0.3591526236148155,72,112,0.02444771699992998
0,6.0,20.0,241.3288087904857,de,reparam,40,4,40,35,none,1,265.07710050349084,0.09840636860567553,0,40,0.017020980000097552
0,6.0,20.0,241.3288087904857,de,reparam,40,4,40,35,scale,1,262.3604880838661,0.08714947626348013,18,58,0.004642599000021619
0,6.0,20.0,241.3288087904857,de,reparam,40,4,40,35,scale+thin,1,258.0320105514722,0.06921345961429615,72,112,0.022933634999958485
0,6.0,20.0,241.3288087904857,de,reparam,100,0,100,87,none,1,254.98161585407283,0.05657346560492926,0,100,0.042174577999958274
0,6.0,20.0,241.3288087904857,de,reparam,100,0,100,87,scale,1,254.657714189036,0.05523130647084096,18,118,0.004675562000102218
0,6.0,20.0,241.3288087904857,de,reparam,100,0,100,87,scale+thin,1,254.23880564111602,0.05349546502688107,72,172,0.022900417000073503
0,6.0,20.0,241.3288087904857,de,reparam,100,1,100,87,none,1,255.63143100723516,0.05926612031291523,0,100,0.04653639900004691
0,6.0,20.0,241.3288087904857,de,reparam,100,1,100,87,scale,1,253.89088769378048,0.052053789045139576,18,118,0.004627755999990768
0,6.0,20.0,241.3288087904857,de,reparam,100,1,100,87,scale+thin,1,253.89088769378048,0.052053789045139576,18,118,0.004729115000031925
0,6.0,20.0,241.3288087904857,de,reparam,100,2,100,86,none,1,288.5709734737048,0.19575849613641982,0,100,0.021473574999959055
0,6.0,20.0,241.3288087904857,de,reparam,100,2,100,86,scale,1,287.9765171548948,0.1932952331642559,18,118,0.002657092000049488
0,6.0,20.0,241.3288087904857,de,reparam,100,2,100,86,scale+thin,1,270.3067666140787,0.12007666208119705,72,172,0.010798625000006723
0,6.0,20.0,241.3288087904857,de,reparam,100,3,100,87,none,1,245.35452914720253,0.016681474445149336,0,100,0.020900882999967507
0,6.0,20.0,241.3288087904857,de,reparam,100,3,100,87,scale,1,245.25323799554147,0.01626175185931844,18,118,0.002596942000081981
0,6.0,20.0,241.3288087904857,de,reparam,100,3,100,87,scale+thin,1,241.5327746172469,0.0008451781110736523,71,171,0.010597546999974838
0,6.0,20.0,241.3288087904857,de,reparam,100,4,100,86,none,1,254.1750011551093,0.053231076840793756,0,100,0.020822855999995227
0,6.0,20.0,241.3288087904857,de,reparam,100,4,100,86,scale,1,253.89135080217457,0.052055708038551085,18,118,0.0026908070000217776
