mode,span_m,load_kNm,util,grade,stype,h,b,tf,tw,c_agent,c_rescaled,util_rescaled,scale,c_samegrade,c_opt,opt_grade,opt_type,infeasible,gap_total,gap_after_rescale,gap_shape_plus_grade,comp_slack,comp_shape,comp_grade
False,6.0,129.0909090909091,0.8503935649576512,355.0,rolled,571.7740750440364,171.47038820001384,17.859738656122012,8.619919170417582,759.934398295698,691.7330992413534,1.000999999997854,0.9540721680716164,594.324631241322,594.324631241322,355,rolled,False,0.27865203349973755,0.1638977469208731,0.0,0.11475428657886444,0.1638977469208731,0.0
False,6.0,140.0,0.9629522856079371,355.0,rolled,575.2705478244644,192.46448853181786,16.756309467246737,7.971234673309395,761.55310242534,743.9059395153754,1.0009999999983494,0.9883457913592789,627.5758504760335,627.5758504760335,355,rolled,False,0.2134837595291168,0.18536418976463542,0.0,0.028119569764481378,0.18536418976463542,0.0
False,6.818181818181818,20.0,0.7645571234993155,355.0,rolled,253.78005321523253,175.22462109117527,10.985208922815398,6.0,421.15882579304144,344.51674718024674,1.000999999998954,0.8681305665865693,318.7579376671374,318.7579376671374,355,rolled,False,0.3212496883225415,0.08080993904537026,0.0,0.24043974927717127,0.08080993904537026,0.0
False,6.818181818181818,30.909090909090907,0.7410209587041634,355.0,rolled,350.3760599387799,164.69624117458096,12.63104957245077,6.0,491.12731214972507,424.05634903056585,1.0009999999995116,0.9158841351868432,391.217405378461,391.217405378461,355,rolled,False,0.25538205968778893,0.0839403952907889,0.0,0.17144166439700004,0.0839403952907889,0.0
False,6.818181818181818,41.81818181818181,0.8327893704774828,355.0,rolled,493.51383131741545,158.45616407725248,10.12551212064877,7.210452865338402,532.1197529792713,483.5860596262344,1.0009999999983474,0.9533057138333789,453.9046681994346,453.9046681994346,355,rolled,False,0.17231610569264055,0.06539124513643135,0.0,0.1069248605562092,0.06539124513643135,0.0
False,6.818181818181818,52.72727272727273,0.8302836022726032,355.0,rolled,385.66108339022014,192.47797464191854,14.227026313733452,6.191787226559442,617.8837755499528,556.3907735355771,1.0009999999991719,0.9455670797525273,500.8636251128394,500.8636251128394,355,rolled,False,0.23363675174205367,0.11086280903355283,0.0,0.12277394270850084,0.11086280903355283,0.0
False,6.818181818181818,63.63636363636363,0.8931891408461822,355.0,rolled,436.07362845605854,187.37028161281467,14.437148154726797,6.0,631.1320576108346,595.401575681677,1.0009999999982895,0.9660078389722914,548.9888134965665,548.9888134965665,355,rolled,False,0.14962644428233296,0.08454227307384055,0.0,0.06508417120849241,0.08454227307384055,0.0
False,6.818181818181818,74.54545454545453,0.9846566142855229,355.0,rolled,472.83666994736967,193.368467159582,14.880827085222583,6.188435631377816,682.8485933313771,676.183263149198,1.0009999999986159,0.9951074987195172,589.9325742722189,589.9325742722189,355,rolled,False,0.15750277762469,0.14620431662615663,0.0,0.011298460998533377,0.14620431662615663,0.0
False,6.818181818181818,85.45454545454545,0.9071817683650427,355.0,rolled,500.397749221868,191.905737936426,15.527841533542382,7.172827554366009,749.5001393512524,707.8500889336284,1.000999999997838,0.9718176592396957,633.738385926991,633.738385926991,355,rolled,False,0.18266489137301156,0.11694368631029306,0.0,0.0657212050627185,0.11694368631029306,0.0
False,6.818181818181818,96.36363636363636,0.9581342683811384,355.0,rolled,524.7795153856814,201.65971952644315,14.458571304798827,7.348659838273097,761.4803212631948,742.2202838871866,1.000999999998489,0.9872725615670785,674.2139324503815,674.2139324503815,355,rolled,False,0.1294342709526186,0.10086761510495768,0.0,0.028566655847660938,0.10086761510495768,0.0
False,6.818181818181818,107.27272727272728,0.9637272431203123,355.0,rolled,548.6989566052363,200.17061460195032,17.79720644488969,7.392031672845329,877.4054316013753,857.6810528315401,1.0009999999990975,0.9886959354438657,721.7545869895499,721.7545869895499,355,rolled,False,0.21565619036942674,0.18832781708938162,0.0,0.027328373280045115,0.18832781708938162,0.0
False,6.818181818181818,118.18181818181816,0.8953744816696269,355.0,rolled,565.7685718297089,208.58486361402996,16.73008273545026,8.385550040556879,919.6081632511242,861.108567180854,1.0009999999996282,0.9676705993727412,765.2838592685139,765.2838592685139,355,rolled,False,0.20165629016417408,0.12521459423426617,0.0,0.0764416959299079,0.12521459423426617,0.0
False,6.818181818181818,129.0909090909091,0.8751022762146877,355.0,rolled,635.4927738806932,194.05918356154623,17.59021218343793,9.171734147124148,991.1330095206141,917.7163139148432,1.0009999999985244,0.9622507445222255,809.9367375252903,809.9367375252903,355,rolled,False,0.22371657390052158,0.13307159855332218,0.0,0.0906449753471994,0.13307159855332218,0.0
False,6.818181818181818,140.0,0.9699317363028346,355.0,rolled,610.5532344173672,216.17924381128387,15.46744155432573,8.951930974810077,954.4220330582823,936.8209214298656,1.0009999999995585,0.9907362695077607,872.8903969562454,872.8903969562454,355,rolled,False,0.09340420788948589,0.07324003643131483,0.0,0.020164171458171065,0.07324003643131483,0.0
False,7.636363636363637,20.0,0.7741269760452276,355.0,rolled,276.1333349042813,181.45669100320805,12.61175864654383,6.0,547.4684077445761,488.0525458301874,1.0009999999977262,0.93633132948662,410.4402624982554,410.4402624982554,355,rolled,False,0.33385648964422243,0.1890951995292176,0.0,0.14476129011500483,0.1890951995292176,0.0
False,7.636363636363637,30.909090909090907,0.748770132792866,355.0,rolled,331.9609740642187,188.4044901121654,13.629279359728281,6.0,626.8028485717527,543.1066972695937,1.0009999999982149,0.9204625046335424,505.73617341263,505.73617341263,355,rolled,False,0.2393870194061527,0.07389331794242282,0.0,0.16549370146372988,0.07389331794242282,0.0
False,7.636363636363637,41.81818181818181,0.8482912200059136,355.0,rolled,395.9643273687949,192.10389115025797,14.198549928941713,6.0,689.5157578968938,634.0639063529974,1.0009999999982948,0.9520724974740915,577.103938384453,577.103938384453,355,rolled,False,0.19478608970704103,0.09869966947028352,0.0,0.09608642023675751,0.09869966947028352,0.0
False,7.636363636363637,52.72727272727273,0.9855872049389586,355.0,rolled,431.81228574558156,188.00605939016833,14.435315287949972,6.0,706.1588561708945,700.7079501060907,1.0009999999998165,0.9954289192429313,636.6691386461515,636.6691386461515,355,rolled,False,0.10914572940116085,0.10058413008068023,0.0,0.008561599320480617,0.10058413008068023,0.0
False,7.636363636363637,63.63636363636363,0.854422432833993,355.0,rolled,470.61355729528833,196.26496826427626,17.425390264891693,6.539214847890753,872.1365231415784,796.1105565957464,1.000999999998885,0.9554202774137593,695.9762579966414,695.9762579966414,355,rolled,False,0.253112463422261,0.14387602658651066,0.0,0.10923643683575035,0.14387602658651066,0.0
False,7.636363636363637,74.54545454545453,0.8536113410336869,355.0,rolled,491.2213808742858,204.64995507092263,18.366851457277672,7.078126312124475,966.1894150879225,880.6713015602317,1.0009999999983916,0.9547194810582368,759.9937607556299,759.9937607556299,355,rolled,False,0.2713122988368759,0.1587875414722053,0.0,0.1125247573646706,0.1587875414722053,0.0
False,7.636363636363637,85.45454545454545,0.9300151122298073,355.0,rolled,520.1475251082734,205.45658220278054,17.847455472155847,7.316660700347278,979.137797181082,938.2545497112757,1.0009999999994217,0.9789002324688225,821.0715784057063,821.0715784057063,355,rolled,False,0.19251210604841118,0.14271955623297328,0.0,0.0497925498154379,0.14271955623297328,0.0
False,7.636363636363637,96.36363636363636,0.889364216135713,355.0,rolled,594.0422429370184,211.12627449650438,16.622899415538782,8.779098521798801,1074.908132527107,1004.6472476342864,1.0009999999989667,0.9667654583082368,885.4130387972486,885.4130387972486,355,rolled,False,0.21401886512454094,0.13466506998700445,0.0,0.07935379513753649,0.13466506998700445,0.0
False,7.636363636363637,107.27272727272728,0.9994681772930996,355.0,rolled,572.192814289498,215.89233111729,19.624451358748082,7.762570338366681,1135.051798599995,1134.0137611950595,1.0009999999980395,0.9995426310748371,972.5059662387416,972.5059662387416,355,rolled,False,0.16714121867027165,0.166073834570871,0.0,0.001067384099400659,0.166073834570871,0.0
False,7.636363636363637,118.18181818181816,0.9379944576688853,355.0,rolled,602.2284754003467,209.76900922890576,19.85326445515997,8.790266539351158,1194.7600553269756,1150.6428103914625,1.0009999999999695,0.9813635356424133,1008.7637482124452,1008.7637482124452,355,rolled,False,0.1843804433338534,0.14064647191221002,0.0,0.04373397142164337,0.14064647191221002,0.0
False,7.636363636363637,129.0909090909091,0.9243722098490512,355.0,rolled,610.7576795450269,208.9993046532895,22.415798195489753,8.319619119965054,1267.139606371295,1209.6181721585792,1.0009999999984143,0.9770390425107507,1053.171608858608,1053.171608858608,355,rolled,False,0.2031653680301717,0.1485480257766565,0.0,0.05461734225351522,0.1485480257766565,0.0
False,7.636363636363637,140.0,0.9619615815753564,355.0,rolled,649.808899893729,206.12358756948694,21.30628798224837,9.769506725103051,1324.511099583134,1294.598956263563,1.0009999999993195,0.9886437500885221,1114.1163843552508,1114.1163843552508,355,rolled,False,0.18884446740242522,0.16199615627478536,0.0,0.026848311127639857,0.16199615627478536,0.0
False,8.454545454545455,20.0,0.7588953800889822,355.0,rolled,307.95228093777087,185.85481677489884,13.65278597693754,6.0,673.5220040412465,595.183635377294,1.0009999999978705,0.9315601454301032,503.5977986749521,503.5977986749521,355,rolled,False,0.33742046890076316,0.18186306005172992,0.0,0.15555740884903324,0.18186306005172992,0.0
False,8.454545454545455,30.909090909090907,0.7198386954791316,355.0,rolled,359.4521175546304,196.02948804304708,15.982816971680801,6.0,820.2467036446384,699.1164656424445,1.0009999999997738,0.9128735251513719,630.7869497001437,630.7869497001437,355,rolled,False,0.30035458728903297,0.10832423843705463,0.0,0.19203034885197834,0.10832423843705463,0.0
False,8.454545454545455,41.81818181818181,0.8113451886237061,355.0,rolled,419.8813221207235,199.82872389184064,17.309844756070568,6.0,919.7443088592662,825.8785178583269,1.0009999999998833,0.940131402136285,717.4096387563654,717.4096387563654,355,rolled,False,0.2820350594308285,0.15119517949325711,0.0,0.1308398799375714,0.15119517949325711,0.0
False,8.454545454545455,52.72727272727273,0.9828134856580684,355.0,rolled,466.4849947927011,200.236785071462,17.51983463989129,6.118229038794155,962.2292573990759,952.049858033926,1.0009999999996217,0.9946964486158323,805.5999538966952,805.5999538966952,355,rolled,False,0.19442566095586677,0.1817898616166138,0.0,0.012635799339252962,0.1817898616166138,0.0
False,8.454545454545455,63.63636363636363,0.9375272390520532,355.0,rolled,496.9212469169742,212.10076909389053,17.184855248546963,6.821782973182235,1040.8900412692842,1002.6340791516444,1.0009999999978787,0.9814514122935181,885.8271517939731,885.8271517939731,355,rolled,False,0.17504869788793265,0.13186198585256093,0.0,0.04318671203537172,0.13186198585256093,0.0
False,8.454545454545455,74.54545454545453,0.9326538604886544,355.0,rolled,580.3329779941851,196.62535264790915,18.57925780388662,8.259267263758744,1175.1470652090334,1130.2931299999377,1.0009999999984844,0.9807299400939883,968.3951313197734,968.3951313197734,355,rolled,False,0.21349955942827692,0.16718175612832975,0.0,0.04631780329994717,0.16718175612832975,0.0
False,8.454545454545455,85.45454545454545,0.9433273091995354,355.0,rolled,574.8110002092872,218.79942073013245,18.42087620370881,7.922184387364409,1227.994059336305,1187.0821961183663,1.000999999999888,0.98320088959581,1050.1554168290577,1050.1554168290577,355,rolled,False,0.1693450699366299,0.13038715707695792,0.0,0.038957912859671984,0.13038715707695792,0.0
False,8.454545454545455,96.36363636363636,0.9540964386371421,355.0,rolled,603.890827211692,228.1448509238647,17.8949916724098,8.915960899297176,1318.4400152899013,1282.6720384702185,1.0009999999999053,0.9863422259119033,1161.2113106394324,1161.2113106394324,355,rolled,False,0.13540059695413187,0.10459829896412431,0.0,0.030802297990007554,0.10459829896412431,0.0
False,8.454545454545455,107.27272727272728,0.954291137395635,355.0,rolled,630.6242137177976,211.63840929191488,21.13992607692635,9.965362306885291,1475.9536812982747,1436.724426884605,1.0009999999988477,0.9866210418770607,1248.6831392754018,1247.3930159794309,460,rolled,False,0.18323067581020736,0.15178168266118952,0.0010342556671747438,0.031448993149017834,0.15074742699401478,0.0010342556671747438
False,8.454545454545455,118.18181818181816,0.9737993808333804,355.0,rolled,624.9142924255235,234.17115599259762,20.61147027864354,8.59250158094568,1461.7520135463467,1438.4712371615803,1.0009999999982957,0.9920047252146104,1285.189935510621,1285.189935510621,355,rolled,False,0.13738208894825776,0.11926743076311053,0.0,0.018114658185147237,0.11926743076311053,0.0
False,8.454545454545455,129.0909090909091,0.9974986342312573,355.0,rolled,698.4397122188116,229.68212270973515,18.66574634434883,10.449906301387013,1542.8987862652789,1539.8338673441606,1.0009999999981307,0.9990062722996301,1363.0307896626705,1359.5228722374015,460,rolled,False,0.13488255164555696,0.13262814387963662,0.0025802562773333815,0.002254407765920341,0.13004788760230324,0.0025802562773333815
False,8.454545454545455,140.0,0.9933651214168503,355.0,rolled,694.3918157527119,232.34928367231007,20.373463961637107,10.903188503944133,1653.655562274485,1646.4171257037046,1.0009999999994417,0.9978089829582131,1454.9800312964985,1454.9800312964985,355,rolled,False,0.13654863070591516,0.13157369193350443,0.0,0.004974938772410731,0.13157369193350443,0.0
False,9.272727272727272,20.0,0.8727284574020848,355.0,rolled,371.84554417273966,163.80427016620143,14.975996141452562,6.0,760.4375108822675,713.7777320134958,1.0009999999987707,0.963463652672726,618.4530890237875,618.4530890237875,355,rolled,False,0.22957993803959953,0.15413399121374893,0.0,0.0754459468258506,0.15413399121374893,0.0
False,9.272727272727272,30.909090909090907,0.7774288792245508,355.0,rolled,415.72117334209554,199.21863468746318,17.093395209426948,6.0,994.5733302564649,877.0108834943189,1.0009999999989276,0.9303158384173911,761.4534867686122,761.4534867686122,355,rolled,False,0.3061511274669524,0.15175896983031611,0.0,0.15439215763663627,0.15175896983031611,0.0
False,9.272727272727272,41.81818181818181,0.8253266269081153,355.0,rolled,463.26938802276237,207.5417488680846,18.256476772876084,6.418959989618946,1127.6344002180529,1012.1492698724865,1.0009999999996986,0.9474103502069737,881.2556840948919,881.2556840948919,355,rolled,False,0.2795768816812889,0.14853077051302188,0.0,0.13104611116826703,0.14853077051302188,0.0
False,9.272727272727272,52.72727272727273,0.9280827294701942,355.0,rolled,539.7357837066332,215.41252834690326,15.861794675721061,7.510875933289472,1163.9183851488106,1116.5929687069636,1.000999999998952,0.9794588173052035,989.9883669803154,989.9883669803154,355,rolled,False,0.17568895147628893,0.12788493880268548,0.0,0.04780401267360346,0.12788493880268548,0.0
False,9.272727272727272,63.63636363636363,0.9689978292324055,355.0,rolled,547.7051334244659,221.71002077120255,19.546621874076592,7.241102485739868,1349.8300662093156,1324.7152463245006,1.000999999998228,0.9906533640283669,1106.6209977316942,1106.6209977316942,355,rolled,False,0.21977630008479987,0.19708124917189096,0.0,0.02269505091290891,0.19708124917189096,0.0
False,9.272727272727272,74.54545454545453,0.9505446689700177,355.0,rolled,540.0888689545045,219.7916756027553,22.03909050288439,7.508252571780462,1465.892768464196,1423.1725162146358,1.0009999999983692,0.9853208502031523,1247.7748019974165,1247.7748019974165,355,rolled,False,0.17480555475044057,0.14056840540171645,0.0,0.03423714934872413,0.14056840540171645,0.0
False,9.272727272727272,85.45454545454545,0.9434043060638949,355.0,rolled,566.6599544602229,231.90760796572928,22.34694851543067,7.894952816004388,1583.2282479666862,1529.9886184793086,1.0009999999977766,0.9830425926777933,1317.098439688467,1317.098439688467,355,rolled,False,0.20205764448492314,0.16163573835923506,0.0,0.04042190612568808,0.16163573835923506,0.0
False,9.272727272727272,96.36363636363636,0.9942834766034208,355.0,rolled,648.224997708215,216.3567107962487,21.869036114263636,9.864555279146774,1685.9953550586656,1679.7177086168026,1.0009999999986698,0.9981365604344319,1414.7279425408665,1414.7279425408665,355,rolled,False,0.19174528498433419,0.18730793257678346,0.0,0.004437352407550721,0.18730793257678346,0.0
False,9.272727272727272,107.27272727272728,0.990550762705967,355.0,rolled,666.2026476947901,240.12275614294035,20.089016541292505,10.12592331191343,1747.2792436275686,1736.9188972668564,1.0009999999994497,0.9970308839296194,1522.6725742575536,1522.6725742575536,355,rolled,False,0.14750818604553362,0.14070413208418642,0.0,0.006804053961347201,0.14070413208418642,0.0
False,9.272727272727272,118.18181818181816,1.000850307952313,355.0,rolled,664.2310971463245,231.284622894588,23.914379483570862,9.845752899162388,1872.342240765405,1872.182670616038,1.0009999999977648,0.9999573866502942,1645.849345217246,1645.849345217246,355,rolled,False,0.13761459771900486,0.13751764464743088,0.0,9.69530715739797e-05,0.13751764464743088,0.0
False,9.272727272727272,129.0909090909091,0.9530030639420108,355.0,rolled,703.3422025984385,228.21256113612384,26.074455300720626,10.895857054278837,2076.2160264744643,2019.2166018453447,1.0009999999981807,0.9861777154954324,1740.933618872136,1740.933618872136,355,rolled,False,0.192587703498736,0.15984698092825278,0.0,0.032740722570483216,0.15984698092825278,0.0
False,9.272727272727272,140.0,0.9019668344409342,355.0,rolled,709.7927112999473,232.4397200011142,29.899575188466308,9.76738808741662,2213.0640731764393,2083.868355743271,1.0009999999983201,0.9703717529583629,1902.270024824972,1856.5687456377927,460,rolled,False,0.19201838250065917,0.12242994537075069,0.02461599081346133,0.06958843712990848,0.09781395455728936,0.02461599081346133
False,10.09090909090909,20.0,0.8640725949240751,355.0,rolled,450.9515262045172,164.3399973712468,15.276619925033309,8.5666122493514,1025.5549056432678,952.7606814304856,1.000999999998557,0.9638566653748057,742.9343178494156,742.9343178494156,355,rolled,False,0.3804112705574818,0.2824292249528302,0.0,0.09798204560465162,0.2824292249528302,0.0
False,10.09090909090909,30.909090909090907,0.7582078827854367,355.0,rolled,435.7401288907222,211.6807905842037,19.026753394892477,6.0,1241.8825710676117,1079.6714167663583,1.000999999997824,0.9237332507794236,915.5475138288588,915.5475138288588,355,rolled,False,0.3564370524845901,0.17926311901730418,0.0,0.17717393346728594,0.17926311901730418,0.0
False,10.09090909090909,41.81818181818181,0.9295462272980124,355.0,rolled,476.95312341443463,222.25611319215938,17.54887162216895,6.659393817921292,1277.7856814860693,1226.2439501484314,1.000999999999112,0.9796240311311519,1059.829316571149,1059.829316571149,355,rolled,False,0.20565232675396383,0.15702022106321922,0.0,0.04863210569074461,0.15702022106321922,0.0
False,10.09090909090909,52.72727272727273,0.8609518575856843,355.0,rolled,543.7352358160374,213.48234834544752,22.079605184934298,7.553450592150821,1570.085821354375,1444.5752139054612,1.0009999999996257,0.959198262947757,1213.1595349712586,1213.1595349712586,355,rolled,False,0.29421215931964984,0.1907545316698065,0.0,0.10345762764984334,0.1907545316698065,0.0
False,10.09090909090909,63.63636363636363,0.9562100718222268,355.0,rolled,627.6623260180974,214.93968596415223,19.829748764425002,8.786777568614557,1628.4035619400643,1588.9714108151811,1.0009999999989485,0.9878181915802999,1357.496004947102,1357.496004947102,355,rolled,False,0.19956416520247422,0.17051645457851583,0.0,0.02904771062395839,0.17051645457851583,0.0
False,10.09090909090909,74.54545454545453,0.9895478874242826,355.0,rolled,590.1045823330442,219.66267461797318,23.774640423465637,8.169128170019176,1769.4603083056204,1758.1271958271984,1.00099999999954,0.9967924351089097,1486.8770563048004,1486.8770563048004,355,rolled,False,0.19005152497483446,0.18242943380706356,0.0,0.007622091167770906,0.18242943380706356,0.0
False,10.09090909090909,85.45454545454545,0.9686857423121013,355.0,rolled,694.5579200370858,240.43672304102415,19.27027767112271,9.989200428189546,1881.5781502714015,1848.0766080068674,1.0009999999995356,0.9910575043800234,1614.031417022214,1614.031417022214,355,rolled,False,0.16576302693214862,0.1450065894110364,0.0,0.020756437521112225,0.1450065894110364,0.0
False,10.09090909090909,96.36363636363636,0.998052699425198,355.0,rolled,631.1130925803411,246.07976491524735,22.818118264800724,11.508873572622248,2137.1405562136906,2133.578067516943,1.0009999999981112,0.9991661815269253,1788.8199315380907,1771.028921502606,460,rolled,False,0.20672256125578237,0.20471102510665773,0.010045578488006912,0.0020115361491246375,0.19466544661865082,0.010045578488006912
False,10.09090909090909,107.27272727272728,0.9849378672226397,355.0,rolled,678.2407642934949,246.1502453677104,23.6924751177556,11.895393469985514,2279.8393531478537,2259.182177073129,1.000999999999509,0.9954592892923755,1916.4589042949708,1916.4589042949708,355,rolled,False,0.18961035273885174,0.17883152725585827,0.0,0.01077882548299347,0.17883152725585827,0.0
False,10.09090909090909,118.18181818181816,0.9767980977151871,355.0,rolled,662.9440328045933,262.37992930053645,25.668111186500663,10.363965971585602,2355.9820972976913,2322.7482706114915,1.0009999999993535,0.9929218772486819,2076.30196798726,2076.30196798726,355,rolled,False,0.13470108569109018,0.11869482687199562,0.0,0.016006258819094565,0.11869482687199562,0.0
False,10.09090909090909,129.0909090909091,0.9693429992867042,355.0,rolled,713.2583087574392,243.54998078269614,28.579669456766307,11.790999548279501,2575.8938729723277,2529.2360796294556,1.0009999999993477,0.9909019912927759,2210.304923798717,2210.304923798717,355,rolled,False,0.16540204260383007,0.14429283145359473,0.0,0.02110921115023534,0.14429283145359473,0.0
False,10.09090909090909,140.0,0.904672767392856,355.0,rolled,750.0,243.9071720781109,32.30753787975412,10.629457118874242,2740.997228763304,2586.467071560994,1.000999999998033,0.9714024145855547,2388.205677583476,2328.49511615869,460,rolled,False,0.1771539522423895,0.11078913312383465,0.025643412782110575,0.06636481911855485,0.08514572034172407,0.025643412782110575
False,10.90909090909091,20.0,0.8730004766282486,355.0,rolled,540.6575996226541,181.31952632269275,13.376784338991506,8.497302667016488,1185.2449829607272,1109.7442884323038,1.0009999999987889,0.9676257039580378,893.7291943214849,893.7291943214849,355,rolled,False,0.326179104913944,0.2417008367672453,0.0,0.08447826814669868,0.2417008367672453,0.0
False,10.90909090909091,30.909090909090907,0.811768298857713,355.0,rolled,413.6416291541874,225.81553003945137,19.95621554388951,6.0,1447.2302065232936,1315.0006398583082,1.0009999999988575,0.9480625516528562,1088.9504710209037,1088.9504710209037,355,rolled,False,0.32901380277332404,0.20758535383659815,0.0,0.12142844893672589,0.20758535383659815,0.0
False,10.90909090909091,41.81818181818181,0.8520266030719547,355.0,rolled,504.8267123297008,242.21669742549733,19.304708451441304,7.43282241080216,1648.0683459662964,1506.4395675447688,1.000999999998178,0.9560668236172207,1270.814818254924,1270.814818254924,355,rolled,False,0.296859559939201,0.18541234010270946,0.0,0.11144721983649153,0.18541234010270946,0.0
False,10.90909090909091,52.72727272727273,0.9198562853744636,355.0,rolled,541.1049609824278,240.61696018097473,21.315978043321106,7.3294575861686075,1788.7834881165595,1706.0574720761513,1.000999999998994,0.9766027433627644,1441.605296538102,1441.605296538102,355,rolled,False,0.240827494468963,0.18344284401084665,0.0,0.05738465045811636,0.18344284401084665,0.0
False,10.90909090909091,63.63636363636363,0.8821486741514362,355.0,rolled,591.642949869651,229.47626009075373,26.16736785412415,8.110131043287213,2106.6318285828647,1962.9058392536776,1.0009999999987382,0.9652846780754774,1652.8026644341987,1646.7666813117896,460,rolled,False,0.2792533711604812,0.19197568273002474,0.003665354170027779,0.08727768843045647,0.18831032855999696,0.003665354170027779
False,10.90909090909091,74.54545454545453,0.9944197536189605,355.0,rolled,676.5994360376114,234.70439783226618,21.929985332274814,10.012366128023803,2138.251350339854,2130.6612101528426,1.000999999997993,0.9982235746424521,1847.0428217431545,1797.093634182035,460,rolled,False,0.1898385869655035,0.1856150228491762,0.027794426851806442,0.004223564116327294,0.15782059599736975,0.027794426851806442
False,10.90909090909091,85.45454545454545,0.9788109944390133,355.0,rolled,622.4014384394045,245.5821512269183,26.795939336603194,9.507366510721273,2387.6692753423376,2357.4987420356983,1.0009999999993102,0.9936619260643966,2002.4625944633783,2002.4625944633783,355,rolled,False,0.192366480125032,0.17729976507624245,0.0,0.015066715048789536,0.17729976507624245,0.0
False,10.90909090909091,96.36363636363636,0.999944102610694,355.0,rolled,704.2749383256744,258.97711159429184,22.847158991505342,11.52360051335569,2497.4679255942387,2496.0038636296163,1.0009999999997918,0.999706847768175,2197.559639317925,2197.559639317925,355,rolled,False,0.13647333201359624,0.1358071102927254,0.0,0.0006662217208708299,0.1358071102927254,0.0
False,10.90909090909091,107.27272727272728,0.9880905959251861,355.0,rolled,716.2024909993258,263.2402029384865,24.892733820524747,11.79044674073649,2695.4714168274327,2675.8818078102818,1.0009999999986137,0.9963595734714545,2388.297343467485,2388.297343467485,355,rolled,False,0.12861634427561364,0.12041401173493038,0.0,0.008202332540683255,0.12041401173493038,0.0
