arm,repair_mode,n,feasibility,gap_mean,gap_median,gap_sd,gap_p90,gap_p95,gap_worst,within_1pct,within_5pct,within_10pct,util_mean,class_mean,grade_match,repaired_frac,ec3_evals_per_design,sec_per_design
shaped_cost_seed44,scale+thin,142,1.0,0.180674383543393,0.13866017769234013,0.17934753468908435,0.38144385875088066,0.4130210609117018,0.9409828979130466,0.056338028169014086,0.33098591549295775,0.4507042253521127,1.0009957397088471,1.7112676056338028,0.8169014084507042,1.0,77.16901408450704,0.023514524312086508
shaped_cost_seed44,scale+thin_rolled,142,1.0,0.24890870222267986,0.18068442381726546,0.21281161631900078,0.4349173904744541,0.4821978520876415,1.1126014566129514,0.035211267605633804,0.1267605633802817,0.3873239436619718,0.99869977757605,2.3098591549295775,0.8169014084507042,1.0,38.34507042253521,0.022183080794106066
shaped_cost_seed45,none,142,1.0,0.6252448732654972,0.5736539381309382,0.25818897740110575,0.8387385404749608,1.2179115464584187,1.7146705156747883,0.0,0.0,0.0,0.7171330420847194,1.0140845070422535,0.8028169014084507,0.0,1.0,0.02129408507279947
shaped_cost_seed45,scale,142,1.0,0.35161140419111714,0.27817787569243624,0.25230213000650187,0.4931281819989671,0.9014822958091006,1.4922747689903642,0.0,0.0,0.007042253521126761,1.0009747213131506,1.0140845070422535,0.8028169014084507,1.0,18.0,0.021861788252709617
shaped_cost_seed45,scale+thin,142,1.0,0.13141158071272324,0.06408242670187451,0.20957794001351202,0.2754615151186337,0.5695442486129669,1.0094522195386264,0.056338028169014086,0.4295774647887324,0.6267605633802817,1.0009251503617271,1.2535211267605635,0.8028169014084507,1.0,74.64084507042253,0.023871530949229926
shaped_cost_seed45,scale+thin_rolled,142,1.0,0.18941963024755631,0.11037643754195617,0.24001206895180083,0.394785766941138,0.7045603092092558,1.1954044229026737,0.007042253521126761,0.04929577464788732,0.4295774647887324,0.9986452003201727,2.3732394366197185,0.8028169014084507,1.0,37.30281690140845,0.02253034920759604
shaped_cost_seed46,none,142,1.0,0.8351586659837387,0.8546228558173887,0.33586008225002584,1.247595432940242,1.3863294464944438,1.7146705156747883,0.0,0.0,0.0,0.747710419037155,1.0,0.823943661971831,0.0,1.0,0.021244970845504547
shaped_cost_seed46,scale,142,1.0,0.5498322223568414,0.4997158693963981,0.30735348129989126,1.026423525713683,1.1222336547240663,1.4922747689903642,0.0,0.0,0.007042253521126761,1.0009768826358407,1.0,0.823943661971831,1.0,18.0,0.021807744469441157
shaped_cost_seed46,scale+thin,142,1.0,0.17924697186384794,0.099114452177901,0.218229945259477,0.39844233651241034,0.7243276631212203,1.0094522195386264,0.014084507042253521,0.24647887323943662,0.5070422535211268,1.0009130706871403,1.471830985915493,0.823943661971831,1.0,77.05633802816901,0.023871002062945297
shaped_cost_seed46,scale+thin_rolled,142,1.0,0.2627132754516161,0.16202876328816468,0.254972209125726,0.5287982023911981,0.8790466848558867,1.1954044229026737,0.007042253521126761,0.035211267605633804,0.15492957746478872,0.9986284993644534,2.3309859154929575,0.823943661971831,1.0,38.070422535211264,0.022505572144414336
lagrangian_cost_seed42,none,142,1.0,0.6583421235153943,0.5772181535446483,0.3291055450215526,1.1360465723026723,1.387320884857691,1.7146705156747883,0.0,0.0,0.0,0.7483707906003997,1.0633802816901408,0.8098591549295775,0.0,1.0,0.021205861803511496
