mode,span_m,load_kNm,util,grade,stype,h,b,tf,tw,c_agent,c_rescaled,util_rescaled,scale,c_samegrade,c_opt,opt_grade,opt_type,infeasible,gap_total,gap_after_rescale,gap_shape_plus_grade,comp_slack,comp_shape,comp_grade
False,8.454545454545455,30.909090909090907,0.8240377548892692,355.0,rolled,385.08637566099594,178.14418966814094,16.196778707832646,6.0,785.9420798021198,714.0147548360877,1.000999999999971,0.9459153673650691,630.7869497001437,630.7869497001437,355,rolled,False,0.24597073572262707,0.13194281393346485,0.0,0.11402792178916221,0.13194281393346485,0.0
False,8.454545454545455,41.81818181818181,0.8384354805467185,355.0,rolled,439.4782235821519,198.38836765486712,15.90406314570517,6.284865424014331,884.1622076527594,801.0130623114687,1.0009999999977914,0.951335894813292,717.4096387563654,717.4096387563654,355,rolled,False,0.23243703441936003,0.11653512726708048,0.0,0.11590190715227955,0.11653512726708048,0.0
False,8.454545454545455,52.72727272727273,0.9945700794596126,355.0,rolled,482.43855658664154,192.00958857413198,17.629655037478088,6.408512709040823,960.2329781921629,956.6979360130316,1.000999999998288,0.9981575816622354,805.5999538966952,805.5999538966952,355,rolled,False,0.19194765782632706,0.1875595714541367,0.0,0.004388086372190347,0.1875595714541367,0.0
False,8.454545454545455,63.63636363636363,0.8518067991069008,355.0,rolled,522.9270951403051,223.27938101198978,16.34175029158672,7.433839466036046,1090.3846847320965,994.1946715095136,1.0009999999987071,0.9548735073300124,885.8271517939731,885.8271517939731,355,rolled,False,0.23092262697508703,0.1223348364250012,0.0,0.10858779055008583,0.1223348364250012,0.0
False,8.454545454545455,74.54545454545453,0.9464543274627065,355.0,rolled,563.0907232661218,219.23457958230654,18.123574252339935,7.721481810849857,1197.2809465319776,1158.758725002055,1.000999999998905,0.9837810959041238,968.3951313197734,968.3951313197734,355,rolled,False,0.23635580953434587,0.19657636384731214,0.0,0.03977944568703373,0.19657636384731214,0.0
False,8.454545454545455,85.45454545454545,0.8431105787865449,355.0,rolled,607.8578364680936,235.85117105100633,16.950057579523232,8.748571412544159,1297.1371104406007,1175.4368784209548,1.0009999999985169,0.9519337264583552,1050.1554168290577,1050.1554168290577,355,rolled,False,0.2351858493072423,0.11929801968758524,0.0,0.11588782961965705,0.11929801968758524,0.0
False,8.454545454545455,96.36363636363636,0.8948473072255468,355.0,rolled,646.2921599207574,222.20600144983473,18.05989029029313,9.465699954566954,1375.3686468845042,1291.2811114920553,1.000999999999081,0.9689488223682019,1161.2113106394324,1161.2113106394324,355,rolled,False,0.18442580974098832,0.11201217182512502,0.0,0.0724136379158633,0.11201217182512502,0.0
False,8.454545454545455,107.27272727272728,0.8144399732843224,355.0,rolled,727.7931015646335,247.95197634635812,15.289437314053435,11.27291646550488,1538.7965893398077,1369.394546611054,1.0009999999979846,0.9433518152778562,1248.6831392754018,1247.3930159794309,460,rolled,False,0.2336100728699142,0.09780520579220142,0.0010342556671747438,0.13580486707771278,0.09677095012502668,0.0010342556671747438
False,8.454545454545455,118.18181818181816,0.8911801692937497,355.0,rolled,684.8279704509548,230.23972837823203,20.20638296276342,9.566753327591858,1541.5724322455292,1442.5299255983687,1.0009999999986052,0.96734289926635,1285.189935510621,1285.189935510621,355,rolled,False,0.1994899661527807,0.12242547637539247,0.0,0.07706448977738822,0.12242547637539247,0.0
False,8.454545454545455,129.0909090909091,0.8241807133172286,355.0,rolled,750.0,263.2227854729851,16.45549013457136,11.684998187906842,1698.276745032418,1517.7819439878597,1.0009999999981423,0.945367046501997,1363.0307896626705,1359.5228722374015,460,rolled,False,0.24917114651960248,0.11640780378340176,0.0025802562773333815,0.13276334273620072,0.11382754750606838,0.0025802562773333815
