arm,repair_mode,n,feasibility,gap_mean,gap_median,gap_sd,gap_p90,gap_p95,gap_worst,within_1pct,within_5pct,within_10pct,util_mean,class_mean,grade_match,repaired_frac,ec3_gen_per_design,ec3_repair_per_design,ec3_evals_per_design,sec_per_design,sec_per_design_sd
random_search_40,none,142,0.8380281690140845,0.7855565878592017,0.7033217313942572,0.35999053758022165,1.3146477540877972,1.502705301764872,2.0651743253112103,0.0,0.0,0.0,0.9103307417342922,1.6549295774647887,0.38028169014084506,0.0,40.0,1.0,41.0,0.002414785640340456,4.878946745400861e-05
random_search_40,scale,142,0.9788732394366197,0.6176803240100465,0.5175073059975369,0.3621629137895372,1.068615587048277,1.2832505822604028,2.1457635716547188,0.0,0.0,0.0,1.02065878570621,1.619718309859155,0.38028169014084506,0.9788732394366197,40.0,18.098591549295776,58.098591549295776,0.0029784222723732534,7.637704090426113e-05
random_search_40,scale+thin,142,0.9788732394366197,0.3322480605740896,0.26870696684451534,0.27720621600585726,0.7101118982565586,0.827853345693918,1.5533118837155315,0.014388489208633094,0.07194244604316546,0.15827338129496402,1.0206721069138511,2.3450704225352115,0.38028169014084506,0.9788732394366197,40.0,73.21830985915493,113.21830985915493,0.004854875551143163,0.00035693902698539983
random_search_40,scale+thin_rolled,142,0.9788732394366197,0.43926796147406283,0.3772113478281659,0.3328567560771602,0.8567952853338673,1.0760435392221877,1.8350596395030958,0.014388489208633094,0.04316546762589928,0.12949640287769784,1.019291791671544,2.612676056338028,0.38028169014084506,0.9788732394366197,40.0,36.683098591549296,76.6830985915493,0.0036096505715813437,0.00015276475511588966
random_search_58,none,142,0.852112676056338,0.7228754945142449,0.5983719005947492,0.37828550015078244,1.343473822494605,1.5019911475719119,2.145883124441402,0.0,0.0,0.0,0.8967455433232352,1.6549295774647887,0.44366197183098594,0.0,58.0,1.0,59.0,0.003451332240037515,0.0003248857985611049
random_search_58,scale,142,0.9788732394366197,0.5713654043474304,0.46627976451035746,0.36371924081155477,1.0820265793698058,1.2627581062453481,2.1457635716547188,0.007194244604316547,0.007194244604316547,0.007194244604316547,1.0167113462406971,1.6338028169014085,0.44366197183098594,0.9788732394366197,58.0,18.02112676056338,76.02112676056338,0.004025835386464294,0.0003798725996867304
random_search_58,scale+thin,142,0.9788732394366197,0.3235420192102067,0.25026158312731117,0.27062806528485434,0.7179507715025246,0.902809345732314,1.4658039855637752,0.02158273381294964,0.07913669064748201,0.15827338129496402,1.0167252019691755,2.3380281690140845,0.44366197183098594,0.9788732394366197,58.0,73.19718309859155,131.19718309859155,0.005946469978547432,0.000624327342767817
random_search_58,scale+thin_rolled,142,0.9788732394366197,0.41376926244060885,0.3487526640980474,0.3242302351257253,0.8760272419832015,1.0731968104784002,1.6661667038895611,0.02158273381294964,0.050359712230215826,0.1223021582733813,1.014826187936172,2.5985915492957745,0.44366197183098594,0.9788732394366197,58.0,36.767605633802816,94.76760563380282,0.004678979725904868,0.0004370614007823298
random_search_114,none,142,0.8873239436619719,0.5997374229095686,0.5187958190233131,0.29060270784597664,0.934569510102143,1.3344656761174776,1.6880651052886668,0.0,0.0,0.0,0.8886580970294328,1.7746478873239437,0.4859154929577465,0.0,114.0,1.0,115.0,0.006449398860125475,0.0001461100902571116
random_search_114,scale,142,0.971830985915493,0.45419728998423964,0.37675513335315974,0.269068062138071,0.7579864075255184,1.0771036499320996,1.5930311097088452,0.0,0.007246376811594203,0.014492753623188406,1.018967934561643,1.7394366197183098,0.4859154929577465,0.971830985915493,114.0,17.8943661971831,131.8943661971831,0.0070070229785543095,0.0001620748766481712
random_search_114,scale+thin,142,0.971830985915493,0.2622809582859815,0.18621937907953312,0.22652521057830902,0.5842903463890425,0.7212188506226289,1.107987778064785,0.007246376811594203,0.057971014492753624,0.1956521739130435,1.018713139105623,2.147887323943662,0.4859154929577465,0.971830985915493,114.0,71.52112676056338,185.5211267605634,0.008849881064723914,0.0004840760375980227
random_search_114,scale+thin_rolled,142,0.971830985915493,0.32448722659332446,0.255010176368038,0.25730160108266326,0.6900109408439397,0.8325358746954403,1.3142564184011434,0.014492753623188406,0.036231884057971016,0.12318840579710146,1.01615592636305,2.5704225352112675,0.4859154929577465,0.971830985915493,114.0,36.23943661971831,150.2394366197183,0.007633620584514779,0.00024158798494498782
random_search_4800,none,142,0.9788732394366197,0.2376584951731921,0.19986717142484434,0.20593081664174298,0.31355158404081807,0.4205734888022674,1.3969784944142858,0.0,0.007194244604316547,0.1079136690647482,0.9338069150638165,1.556338028169014,0.7253521126760564,0.0,4800.0,1.0,4801.0,0.26368474456625923,0.006460416630098464
random_search_4800,scale,142,0.9929577464788732,0.1875044311625626,0.14777833219264858,0.19921762936442816,0.27866722033283303,0.3285958207959668,1.3464247599579247,0.0,0.0425531914893617,0.23404255319148937,1.002837377567817,1.556338028169014,0.7253521126760564,0.9929577464788732,4800.0,17.950704225352112,4817.950704225352,0.2642174254001026,0.0064602875284520455
random_search_4800,scale+thin,142,0.9929577464788732,0.1159578068716481,0.07005261130913078,0.1654152952616724,0.22607710833149838,0.2693083536103198,1.0275593041394282,0.07801418439716312,0.3617021276595745,0.6099290780141844,1.0028378493463783,1.7183098591549295,0.7253521126760564,0.9929577464788732,4800.0,71.03521126760563,4871.0352112676055,0.2660591719855725,0.0064924689621271795
random_search_4800,scale+thin_rolled,142,0.9929577464788732,0.14098173044944037,0.09651131184794944,0.18677215322044682,0.2569364528573939,0.3128189167160505,1.2135592228909344,0.0425531914893617,0.14184397163120568,0.5460992907801419,1.0014746811993618,2.1338028169014085,0.7253521126760564,0.9929577464788732,4800.0,35.943661971830984,4835.943661971831,0.26482519129632226,0.006471313966752542
rule_based,none,142,0.9436619718309859,0.3541339104397735,0.30796535508041634,0.1715238274595974,0.6075375890301631,0.7492757953419656,0.9593497356311179,0.0,0.0,0.0,0.9225265930497304,2.380281690140845,0.8169014084507042,0.0,0.0,1.0,1.0,0.0005545347509249835,0.00018594269622504265
rule_based,scale,142,0.9436619718309859,0.26932559236638204,0.2738265452968447,0.07712457574365805,0.35344919653763507,0.4018823908089456,0.47703062407679386,0.0,0.0,0.007462686567164179,1.00869812944204,2.380281690140845,0.8169014084507042,0.9436619718309859,0.0,17.492957746478872,17.492957746478872,0.001115437964318504,0.00020402652583463937
rule_based,scale+thin,142,0.9436619718309859,0.19169454444740772,0.2015959238318274,0.09642896836033271,0.3123244199755291,0.3413293760353791,0.3812817265568513,0.007462686567164179,0.05970149253731343,0.23134328358208955,1.0065625610004088,2.3028169014084505,0.8169014084507042,0.9436619718309859,0.0,73.34507042253522,73.34507042253522,0.0030575084014677666,0.0005846198320030248
rule_based,scale+thin_rolled,142,0.9436619718309859,0.22762703159444284,0.23479794249869368,0.08190520414239098,0.3257046209608046,0.35529337691475865,0.4425661223778951,0.007462686567164179,0.007462686567164179,0.07462686567164178,1.0052765617443773,2.4507042253521125,0.8169014084507042,0.9436619718309859,0.0,37.13380281690141,37.13380281690141,0.0017949107667090188,0.00034542869610831823
