k,label_frac,n_labels,span_m,load_kNm,feasible,reference,achieved,gap,util,section_class,h,b,tf,tw,fy,section_type,grade_match,n_ec3
1,1.0,142,6.818181818181818,63.63636363636363,1,548.9888134965665,548.3553794342287,-0.0011538196166575032,1.0009995847532729,3.0,590.5286335588075,193.55621819562103,8.74455718565329,6.0,355.0,rolled,1,24
1,1.0,142,6.818181818181818,74.54545454545453,1,589.9325742722189,592.3400445013142,0.004080924387105389,1.000997680768352,3.0,594.3420627163816,209.51810819240185,9.347146237655448,6.0,355.0,rolled,1,24
1,1.0,142,6.818181818181818,85.45454545454545,1,633.738385926991,633.7662768768229,4.4010194823584925e-05,1.0009925767629864,3.0,602.6310441857357,226.83071258026976,9.668884264314356,6.0,355.0,rolled,1,24
1,1.0,142,6.818181818181818,96.36363636363636,1,674.2139324503815,683.1391154219916,0.01323790942612546,1.0009961108040109,3.0,599.6242872760506,238.68096484611547,10.535404136576053,6.0,355.0,rolled,1,24
1,1.0,142,6.818181818181818,107.27272727272728,1,721.7545869895499,721.2512044275331,-0.0006974428304175051,1.0009985491471107,3.0,617.1299688295043,251.0549927271639,10.756734526576906,6.0,355.0,rolled,1,24
1,1.0,142,6.818181818181818,118.18181818181816,1,765.2838592685139,767.6212514240677,0.0030542812673299835,1.0009983198180017,3.0,625.6185259233473,254.4139715880642,11.670135070671476,6.0,355.0,rolled,1,24
1,1.0,142,6.818181818181818,129.0909090909091,1,809.9367375252903,830.620164331162,0.025537089315232908,1.0009905265032628,3.0,672.1253667765435,222.05550889900616,13.998937782051847,6.394066125572241,355.0,rolled,1,24
1,1.0,142,6.818181818181818,140.0,1,872.8903969562454,851.7202891333259,-0.024252882030480927,1.0009914705695495,3.0,659.3862781488056,268.14596256867196,12.300030467267113,6.304208964194014,355.0,rolled,1,24
1,1.0,142,7.636363636363637,20.0,1,410.4402624982554,410.0396610017473,-0.0009760287503709497,1.0009954441651954,3.0,328.2471269350966,167.63146681133838,8.0,6.0,355.0,rolled,1,24
1,1.0,142,7.636363636363637,30.909090909090907,1,505.73617341263,510.7227194882746,0.009859975097284757,1.0009931894272548,3.0,498.8277035839616,173.5762490587938,8.0,6.0,355.0,rolled,1,24
