arm,repair_mode,n,feasibility,gap_mean,gap_median,gap_sd,gap_p90,gap_p95,gap_worst,within_1pct,within_5pct,within_10pct,util_mean,class_mean,grade_match,repaired_frac,ec3_evals_per_design,sec_per_design
shaped_cost_seed45,scale,142,1.0,0.39509839567583804,0.3776577527213403,0.13467870143410715,0.5461672408283654,0.6527921280667349,0.9483398942834753,0.0,0.0,0.0,1.0009752569343051,1.0140845070422535,0.7535211267605634,1.0,18.0,0.021526576767505055
shaped_cost_seed45,scale+thin,142,1.0,0.08822701978357102,0.057670280994412806,0.1030194483944615,0.194166220556292,0.33263311810341123,0.4999749294025238,0.09859154929577464,0.4225352112676056,0.7816901408450704,1.00083468533282,2.2816901408450705,0.7535211267605634,1.0,74.61971830985915,0.02336388070818404
shaped_cost_seed46,none,142,1.0,0.8954786476263907,0.9202919668748432,0.31466687580434327,1.2762132499513887,1.343612282254786,1.5783749135157483,0.0,0.0,0.0,0.7294874619348981,1.0352112676056338,0.704225352112676,0.0,1.0,0.02090994572975266
shaped_cost_seed46,scale,142,1.0,0.5741085514004577,0.5564402517973797,0.24141415979401237,0.8485067608242468,1.0354323719150236,1.3233992361008644,0.0,0.0,0.0,1.000976635330941,1.0352112676056338,0.704225352112676,1.0,18.0,0.021429389295443683
shaped_cost_seed46,scale+thin,142,1.0,0.14663652958180454,0.10396707769887545,0.13693002847541855,0.37496594566718855,0.4140880215785368,0.9355521046145475,0.007042253521126761,0.1619718309859155,0.4507042253521127,1.0007718939245513,2.2253521126760565,0.704225352112676,1.0,76.36619718309859,0.023320849512664363
lagrangian_cost_seed42,none,142,1.0,0.4949722452918191,0.48230167970809507,0.19478654421884367,0.7642721943412331,0.8376289433186673,0.9838506045072509,0.0,0.0,0.0,0.7628409153813502,1.056338028169014,0.7464788732394366,0.0,1.0,0.02033057515050324
lagrangian_cost_seed42,scale,142,1.0,0.26722728934196216,0.2517704039778844,0.12951483769730265,0.34993314013818655,0.5772624080314668,0.7937222005176526,0.0,0.0,0.02112676056338028,1.000978279229516,1.0422535211267605,0.7464788732394366,1.0,18.0,0.0208452218015429
lagrangian_cost_seed42,scale+thin,142,1.0,0.0928269739318592,0.0681312036207169,0.10628520427194647,0.14944097034814532,0.40883291670382566,0.5212185803487205,0.035211267605633804,0.3591549295774648,0.7887323943661971,1.0008725209554552,2.176056338028169,0.7464788732394366,1.0,77.04225352112677,0.02275423096938872
lagrangian_cost_seed43,none,142,1.0,0.7174219208405573,0.6923646739166119,0.23450435481227497,1.0249568916167897,1.0938991842382073,1.367625521736563,0.0,0.0,0.0,0.6145095367084846,1.0774647887323943,0.7535211267605634,0.0,1.0,0.020362086699042523
lagrangian_cost_seed43,scale,142,1.0,0.28150863836191814,0.2473384136101814,0.13154049038936794,0.40130019598014915,0.49411853611139117,0.7937222005176526,0.0,0.0,0.0,1.0009745017643652,1.0774647887323943,0.7535211267605634,1.0,18.0,0.02088545409726425
lagrangian_cost_seed43,scale+thin,142,1.0,0.07424678940393091,0.048639873171597334,0.10103795732660821,0.14106253560117699,0.33003365653009964,0.5171520591313337,0.1267605633802817,0.5140845070422535,0.852112676056338,1.0009055195146537,2.2535211267605635,0.7535211267605634,1.0,73.77464788732394,0.022705813528786246
lagrangian_cost_seed44,none,142,1.0,0.5671065409023631,0.5524350280629466,0.18718753927143977,0.8213261988632629,0.9144463227093763,1.205763713210332,0.0,0.0,0.0,0.68210454128652,1.147887323943662,0.7394366197183099,0.0,1.0,0.02053227894742724
lagrangian_cost_seed44,scale,142,1.0,0.2555664660819619,0.2126100934625732,0.16357076088486308,0.5370516983845819,0.659335806539302,0.9346957513957643,0.0,0.0,0.007042253521126761,1.0009769539885862,1.119718309859155,0.7394366197183099,1.0,18.0,0.021044420524382254
lagrangian_cost_seed44,scale+thin,142,1.0,0.09572707125922046,0.05476262427660825,0.13703642723439968,0.3518768552519992,0.4811433251297231,0.5573824437896497,0.11267605633802817,0.45774647887323944,0.852112676056338,1.0009297351161277,2.3380281690140845,0.7394366197183099,1.0,74.4225352112676,0.02289174140339166
lagrangian_cost_seed45,none,142,1.0,0.7511101028622374,0.7062146813109893,0.318346569871799,1.1673890299441598,1.3858322471607427,1.6505164878661291,0.0,0.0,0.0,0.6481535202664727,1.0492957746478873,0.7112676056338029,0.0,1.0,0.020627904945695903
lagrangian_cost_seed45,scale,142,1.0,0.3389090508401767,0.31534578451090267,0.17277376779612277,0.5486624161774993,0.5998998014467775,1.1229623841740526,0.0,0.0,0.007042253521126761,1.0009765575774212,1.0492957746478873,0.7112676056338029,1.0,18.0,0.021154353316401094
lagrangian_cost_seed45,scale+thin,142,1.0,0.10621322636669396,0.06867843803059613,0.13935096328306373,0.2650352237894143,0.44860076004674104,0.9355521046145475,0.04929577464788732,0.33098591549295775,0.8028169014084507,1.0009299869364485,2.211267605633803,0.7112676056338029,1.0,74.19718309859155,0.02302323428677841
lagrangian_cost_seed46,none,142,1.0,0.65305363784465,0.6075402866040759,0.29057109706922135,1.0419797406851377,1.0974340730007395,1.5511067114778667,0.0,0.0,0.0,0.660242092233818,1.0845070422535212,0.704225352112676,0.0,1.0,0.020395747372801875
lagrangian_cost_seed46,scale,142,1.0,0.27086464931232546,0.2102075181038383,0.1939195586055102,0.5937969725642974,0.7541713692524704,1.0476852025058825,0.0,0.0,0.014084507042253521,1.000975367962262,1.0845070422535212,0.704225352112676,1.0,18.0,0.02091506837119519
lagrangian_cost_seed46,scale+thin,142,1.0,0.0916938610060029,0.03976554015553636,0.144897184448499,0.40630544931395646,0.46604890323158404,0.5573824437896497,0.16901408450704225,0.6338028169014085,0.8380281690140845,1.0009029307906538,2.5422535211267605,0.704225352112676,1.0,72.32394366197182,0.022715649134676223
gated_cost_seed42,none,142,1.0,0.4749308354449959,0.4431010560494745,0.1821906846233679,0.7030989993505911,0.8322713488776428,1.1287208931704826,0.0,0.0,0.0,0.6812121319245188,2.056338028169014,0.7464788732394366,0.0,1.0,0.02043436950361225
gated_cost_seed42,scale,142,1.0,0.17268142070110926,0.14116683217738973,0.12397563680587088,0.22796636215110122,0.44257770988131323,0.7937222005176526,0.0,0.0,0.20422535211267606,1.0009786033003019,1.971830985915493,0.7464788732394366,1.0,18.0,0.020947370730655297
gated_cost_seed42,scale+thin,142,1.0,0.06099759453204953,0.03183352836456267,0.10011210780566644,0.1164605965900143,0.33003365653009964,0.4921539569529365,0.19014084507042253,0.6830985915492958,0.8873239436619719,1.000512416964441,2.408450704225352,0.7464788732394366,1.0,73.03521126760563,0.022779130599868132
gated_cost_seed43,none,142,1.0,0.3961564442753986,0.38365269651158396,0.1521661347434212,0.5971475254200116,0.660967739411122,0.7811102243086324,0.0,0.0,0.0,0.7597060523462148,1.3591549295774648,0.7535211267605634,0.0,1.0,0.020271887241954535
gated_cost_seed43,scale,142,1.0,0.1880366701950587,0.18369922521144494,0.08321924202928199,0.2890266965429064,0.30716312773204985,0.4758878799410533,0.0,0.007042253521126761,0.18309859154929578,1.0009781748054667,1.352112676056338,0.7535211267605634,1.0,18.0,0.020791975545211578
gated_cost_seed43,scale+thin,142,1.0,0.06858638348375097,0.0564885503485299,0.08026912404707855,0.09442317851251496,0.23344323331438424,0.4596762325182227,0.09859154929577464,0.43661971830985913,0.9084507042253521,1.0008283972500671,2.267605633802817,0.7535211267605634,1.0,74.90845070422536,0.022660589553940465
gated_cost_seed44,none,142,1.0,0.29114140857606113,0.2878078020245846,0.13345273354357917,0.4809498616008714,0.5382498949753373,0.6334326182764699,0.0,0.0,0.04225352112676056,0.8176078822605051,1.7605633802816902,0.7535211267605634,0.0,1.0,0.01732368032697221
gated_cost_seed44,scale,142,1.0,0.1446633826379393,0.13544695300769266,0.07226900576680771,0.21466371453557712,0.23224303864781648,0.5556458715593277,0.0,0.007042253521126761,0.2676056338028169,1.0009783041166418,1.6830985915492958,0.7535211267605634,1.0,18.0,0.017852066268383617
gated_cost_seed44,scale+thin,142,1.0,0.0585922185434937,0.04976707633139277,0.06589095327478152,0.1033234364622942,0.13337563708044234,0.49215395695189074,0.14084507042253522,0.5,0.8873239436619719,1.0009928180127343,2.26056338028169,0.7535211267605634,1.0,73.77464788732394,0.019683350979442328
gated_cost_seed45,none,142,1.0,0.33337539670133987,0.3161391847381748,0.13422835674715186,0.5292131861200091,0.5626413726503562,0.6753274789548437,0.0,0.0,0.014084507042253521,0.7747011279098037,1.676056338028169,0.7464788732394366,0.0,1.0,0.01954717535368154
gated_cost_seed45,scale,142,1.0,0.14656028452389327,0.13694859014229066,0.08508496147591837,0.22279538572146382,0.2769949993300669,0.5013976903305752,0.0,0.02112676056338028,0.3028169014084507,1.0009767464233994,1.6267605633802817,0.7464788732394366,1.0,18.0,0.020074155968679508
gated_cost_seed45,scale+thin,142,1.0,0.06264748242303815,0.04057966471451242,0.09072278529634399,0.0782591099288945,0.2694503481618118,0.47614776442508777,0.08450704225352113,0.6619718309859155,0.9225352112676056,1.0008570815402311,2.4014084507042255,0.7464788732394366,1.0,73.45070422535211,0.021885626752611617
gated_cost_seed46,none,142,1.0,0.43976492520971483,0.4220743194952974,0.14956309936101742,0.6399905386700878,0.7686481098150951,0.8706452525834365,0.0,0.0,0.0,0.6936812396897346,1.6408450704225352,0.7464788732394366,0.0,1.0,0.020315591718109562
gated_cost_seed46,scale,142,1.0,0.158159364358854,0.13567842414243603,0.10771828697420441,0.1993301445272626,0.39196335734204946,0.7937222005176526,0.0,0.0,0.19014084507042253,1.0009779792077127,1.5352112676056338,0.7464788732394366,1.0,18.0,0.020844026350639238
gated_cost_seed46,scale+thin,142,1.0,0.0645073875284448,0.04120829790568333,0.08818970857893613,0.12764034223372095,0.2614317022456932,0.49215395695308006,0.176056338028169,0.5915492957746479,0.852112676056338,1.0006428230589444,2.3098591549295775,0.7464788732394366,1.0,72.7605633802817,0.02265101083567445
