arm,repair_mode,span_m,load_kNm,optimal,optimal_grade,optimal_type,achieved,gap,feasible,feasible_before,utilization,section_class,h,b,tf,tw,fy,section_type,grade_match,repaired,variant,scale,n_ec3_gen,n_ec3_repair,n_ec3,t_gen,t_repair,sec_per_design
gated_cost_merged_seed43,none,6.0,20.0,241.3288087904857,355,rolled,299.6078549628437,0.24149228790564362,True,True,0.6716944735515655,1,339.7890881656673,133.34652085491228,8.629065515608978,6.0,355.0,rolled,1.0,False,original,,40,1,41,0.02664923667907715,0.00011491775512695312,0.0267641544342041
gated_cost_merged_seed43,none,6.0,30.909090909090907,292.67799548197263,355,rolled,349.5851150374806,0.19443593448764457,True,True,0.7512846009453875,1,366.5871336959878,147.0404917579286,9.527289362171313,6.1616914629936215,355.0,rolled,1.0,False,original,,40,1,41,0.01971268653869629,7.700920104980469e-05,0.019789695739746094
gated_cost_merged_seed43,none,6.0,41.81818181818181,342.2853688824266,355,rolled,412.3022479363429,0.20455703170288517,True,True,0.8030007797640909,1,401.85305482611,148.6408657384686,10.565462929443845,7.063138232037039,355.0,rolled,1.0,False,original,,40,1,41,0.019813060760498047,8.130073547363281e-05,0.01989436149597168
gated_cost_merged_seed43,none,6.0,52.72727272727273,386.25765574493386,355,rolled,461.346065307143,0.1943997962121791,True,True,0.8220118011881816,1,439.81021207828957,156.4972015137176,10.724416869471217,7.569571105808076,355.0,rolled,1.0,False,original,,40,1,41,0.01960158348083496,7.891654968261719e-05,0.019680500030517578
gated_cost_merged_seed43,none,6.0,63.63636363636363,431.68145507497405,355,rolled,499.8501826608394,0.15791442227701405,True,True,0.8536323128558543,2,455.4082622568123,152.44311523857266,13.09072307923882,7.1681707589418835,355.0,rolled,1.0,False,original,,40,1,41,0.019700288772583008,7.987022399902344e-05,0.01978015899658203
gated_cost_merged_seed43,none,6.0,74.54545454545453,466.9500019446189,355,rolled,541.4071102910927,0.15945413435356312,True,True,0.8551911756456871,2,488.9423250186356,165.88162297598484,12.067505266808851,7.857058898341784,355.0,rolled,1.0,False,original,,40,1,41,0.022157907485961914,0.00010061264038085938,0.022258520126342773
gated_cost_merged_seed43,none,6.0,85.45454545454545,518.2473353887603,355,rolled,599.2328128786497,0.15626800556367273,True,True,0.8543888336169291,2,511.9337382815202,159.02543842459733,14.286819172115536,8.129138954919156,355.0,rolled,1.0,False,original,,40,1,41,0.02045750617980957,7.843971252441406e-05,0.020535945892333984
gated_cost_merged_seed43,none,6.0,96.36363636363636,549.7256874002802,355,rolled,642.9882844133823,0.16965297265651216,True,True,0.8636161559955491,2,533.4826394493232,159.13518638169444,15.24295958301328,8.430597543448984,355.0,rolled,1.0,False,original,,40,1,41,0.019704103469848633,7.2479248046875e-05,0.019776582717895508
gated_cost_merged_seed43,none,6.0,107.27272727272728,586.6560772595034,355,rolled,667.6267139799068,0.1380206220630125,True,True,0.898656682918162,2,551.6401511140904,160.31902051258973,15.491451975460988,8.591424462688487,355.0,rolled,1.0,False,original,,40,1,41,0.020053386688232422,7.224082946777344e-05,0.020125627517700195
gated_cost_merged_seed43,none,6.0,118.18181818181816,628.4217050081675,355,rolled,735.5769260717581,0.1705148313777576,True,True,0.8485494063135118,2,580.0427367485429,166.646541554558,15.992050657580899,9.252882160995764,355.0,rolled,1.0,False,original,,40,1,41,0.020054101943969727,7.271766662597656e-05,0.020126819610595703
