arm,repair_mode,n,feasibility,gap_mean,gap_median,gap_sd,gap_p90,gap_p95,gap_worst,within_1pct,within_5pct,within_10pct,util_mean,class_mean,grade_match,repaired_frac,ec3_evals_per_design,sec_per_design
gated_cost_merged_seed42,none,142,1.0,0.36368199770028126,0.3444762806916567,0.16881943523813933,0.5471305494759602,0.684999500827814,1.0948331396220372,0.0,0.007042253521126761,0.02112676056338028,0.8087822262786337,1.1408450704225352,0.823943661971831,0.0,1.0,0.45348425986061636
gated_cost_merged_seed42,scale,142,1.0,0.20398090063308458,0.17793466565063637,0.12609646137678165,0.35352156117804373,0.39907816487305037,0.7052889883300136,0.0,0.07042253521126761,0.19014084507042253,1.0009769784236933,1.1338028169014085,0.823943661971831,1.0,18.0,0.4540460143290775
gated_cost_merged_seed42,scale+thin,142,1.0,0.06980940412882529,0.04569616679122003,0.07364753020132399,0.14457438093152686,0.20142008603227532,0.47997838276243515,0.035211267605633804,0.528169014084507,0.795774647887324,1.0009929837824887,1.3943661971830985,0.823943661971831,1.0,74.2605633802817,0.45661887316636635
gated_cost_merged_seed42,scale+thin_rolled,142,1.0,0.1142867676470557,0.092316274514779,0.08906601898229088,0.2259964246567442,0.26286714294944685,0.6061962076031667,0.0,0.14788732394366197,0.5985915492957746,0.9983660702570221,2.1267605633802815,0.823943661971831,1.0,37.65492957746479,0.45507168098234796
gated_cost_merged_seed43,none,142,1.0,0.23200945130177394,0.17316385728976474,0.1629660566428219,0.42756407338845814,0.5426588267355389,1.0266996596894298,0.0,0.0,0.007042253521126761,0.8378023850366535,1.6056338028169015,0.8380281690140845,0.0,1.0,0.13083920512400882
gated_cost_merged_seed43,scale,142,1.0,0.11391515970180371,0.0666106426904817,0.15127304249665047,0.23365940770908056,0.3059624656310012,0.9262868836456947,0.035211267605633804,0.34507042253521125,0.6690140845070423,1.0009788310264747,1.5845070422535212,0.8380281690140845,1.0,18.0,0.1314432721742442
gated_cost_merged_seed43,scale+thin,142,1.0,0.07526878572112691,0.040798866074304385,0.14312406448781484,0.12316833036159879,0.16536743907156526,0.899379871339154,0.1056338028169014,0.5845070422535211,0.8661971830985915,1.000985607978638,1.6619718309859155,0.8380281690140845,1.0,71.22535211267606,0.1333432785222228
gated_cost_merged_seed43,scale+thin_rolled,142,1.0,0.0941791067757315,0.05995278969342312,0.1474837298881405,0.1679641065395808,0.24837210455554218,0.9262868836456947,0.035211267605633804,0.4084507042253521,0.8450704225352113,1.0009843195306887,1.8309859154929577,0.8380281690140845,1.0,37.070422535211264,0.1321179749260486
gated_cost_merged_seed44,none,142,1.0,0.3274066461647725,0.3070086012695658,0.1655735412895061,0.4918538265279138,0.5926266864192415,1.114472661733632,0.0,0.0,0.0,0.854950113866201,1.9154929577464788,0.8380281690140845,0.0,1.0,0.021013918057293957
gated_cost_merged_seed44,scale,142,1.0,0.2112593573675834,0.2234732064919963,0.15960844840338417,0.30628202149106076,0.3666461759480905,0.9679356984008182,0.056338028169014086,0.16901408450704225,0.2112676056338028,1.0009786513120436,1.8732394366197183,0.8380281690140845,1.0,18.0,0.021591431658032914
gated_cost_merged_seed44,scale+thin,142,1.0,0.11032731193268466,0.08074127300068418,0.15647241289511984,0.18208873682782037,0.21408765032783617,0.9304884259141956,0.18309859154929578,0.4225352112676056,0.5352112676056338,1.0005476676305227,1.9647887323943662,0.8380281690140845,1.0,71.64084507042253,0.02351204946007527
gated_cost_merged_seed44,scale+thin_rolled,142,1.0,0.14980384055665663,0.11441893751155433,0.16290546810066636,0.2523336874384066,0.2850968200919058,0.9679356984008182,0.06338028169014084,0.2676056338028169,0.45774647887323944,1.0006149585312272,2.1971830985915495,0.8380281690140845,1.0,37.40845070422535,0.02227610433605355
gated_cost_merged_seed45,none,142,1.0,0.26986027035280785,0.2192551559537434,0.1670762445993565,0.36955836672826003,0.5012448019897805,1.1509339361005786,0.0,0.0,0.014084507042253521,0.8035453061743715,1.8169014084507042,0.8380281690140845,0.0,1.0,0.021169924400222133
gated_cost_merged_seed45,scale,142,1.0,0.12300539037605829,0.06528581165195642,0.16405416950343413,0.2520471696454971,0.28497153654455093,0.9695095270365297,0.056338028169014086,0.323943661971831,0.6971830985915493,1.0009788234177845,1.8098591549295775,0.8380281690140845,1.0,18.0,0.021742384198685766
gated_cost_merged_seed45,scale+thin,142,1.0,0.07666953740821875,0.04500728855728853,0.15117194101958284,0.09170919195972323,0.22385423971757468,0.9695095270365297,0.1056338028169014,0.5704225352112676,0.9014084507042254,1.000960414556122,1.7112676056338028,0.8380281690140845,1.0,68.34507042253522,0.0235439958706708
gated_cost_merged_seed45,scale+thin_rolled,142,1.0,0.09433694634197974,0.05688272431159995,0.15843978480612864,0.1411414947284672,0.2639689909736649,0.9695095270365297,0.08450704225352113,0.39436619718309857,0.852112676056338,1.0006082824891052,1.7605633802816902,0.8380281690140845,1.0,36.73943661971831,0.022398737114919742
gated_cost_merged_seed46,none,142,1.0,0.31438630361281805,0.26363238934428146,0.21166879009285028,0.5013008562343805,0.6771910474045303,1.3933625726193433,0.0,0.007042253521126761,0.035211267605633804,0.8738445002343913,1.323943661971831,0.8169014084507042,0.0,1.0,0.020984883039769992
gated_cost_merged_seed46,scale,142,1.0,0.2141792293771073,0.1639098927834382,0.18719449347845032,0.3292713133220373,0.37286707828178883,1.2667263141707443,0.007042253521126761,0.056338028169014086,0.24647887323943662,1.0009545614535438,1.3098591549295775,0.8169014084507042,0.9929577464788732,18.0,0.02155480250506334
gated_cost_merged_seed46,scale+thin,142,1.0,0.09460693054156444,0.056058788430808706,0.14746360400242473,0.16231151164808735,0.21715318454768245,0.9409828979130466,0.056338028169014086,0.47183098591549294,0.7394366197183099,1.0006791569409148,1.471830985915493,0.8169014084507042,1.0,75.6056338028169,0.023603827180996746
gated_cost_merged_seed46,scale+thin_rolled,142,1.0,0.1464071812196311,0.09541864888152846,0.17280416528961381,0.25765861601955226,0.3025614021534715,1.1126014566129514,0.014084507042253521,0.09859154929577464,0.5774647887323944,0.9999784866148134,2.1690140845070425,0.8169014084507042,1.0,37.80281690140845,0.02225557011617741
ga,none,142,1.0,0.017200432169459417,0.007256937016994576,0.04055485571593808,0.04894107281666824,0.0673468283233075,0.3658200997110084,0.5774647887323944,0.9014084507042254,0.9788732394366197,1.0006112190651861,1.823943661971831,0.8802816901408451,0.0,1.0,0.4711058341281515
ga,scale,142,1.0,0.016983082263854286,0.006878534412301931,0.0405175852299362,0.04893149867052699,0.0673468283233075,0.3658200997110084,0.5845070422535211,0.9014084507042254,0.9788732394366197,1.0009894531341696,1.823943661971831,0.8802816901408451,0.30985915492957744,18.0,0.47164336560477677
ga,scale+thin,142,1.0,0.014739316904560611,0.00539598954164669,0.04029662508371761,0.04562896265023234,0.06536806941509903,0.3658200997110084,0.6267605633802817,0.9084507042253521,0.9788732394366197,1.0009909598614823,1.8309859154929577,0.8802816901408451,0.4788732394366197,67.84507042253522,0.473403254025419
ga,scale+thin_rolled,142,1.0,0.015811019951771196,0.006466546404187926,0.0398120803348228,0.042333264832549046,0.06225993042566336,0.3658200997110084,0.5985915492957746,0.9154929577464789,0.9788732394366197,1.0009900340441542,1.880281690140845,0.8802816901408451,0.3591549295774648,37.2112676056338,0.4723044298064541
