k,label_frac,n_labels,span_m,load_kNm,feasible,reference,achieved,gap,util,section_class,h,b,tf,tw,fy,section_type,grade_match,n_ec3
1,1.0,142,12.545454545454549,96.36363636363636,1,3474.753399293351,3602.104367890057,0.03665036161202262,1.0009963796072556,2.0,722.4635997757309,291.2341597174111,22.740536790066308,12.543932352562663,460.0,rolled,0,24
1,1.0,142,12.545454545454549,107.27272727272728,1,3810.945853911128,3848.663852462866,0.00989728009728319,1.0009967278574006,2.0,730.9467936223209,292.3798821170826,25.036317757173027,12.609304613347144,460.0,rolled,1,24
1,1.0,142,12.545454545454549,118.18181818181816,1,4051.8868674716473,4186.173305753281,0.033141704759745094,1.0009908248975468,1.0,732.3708622041156,292.9830114727835,27.314968306904056,13.658183898107422,460.0,rolled,1,24
1,1.0,142,12.545454545454549,129.0909090909091,1,4389.083655555064,4528.009056435505,0.03165248415910438,1.000993570342875,1.0,733.6672921873295,293.4687542182215,29.531270369118353,14.811967811812464,460.0,rolled,1,24
1,1.0,142,12.545454545454549,140.0,1,4731.036754406592,4727.214206496881,-0.0008079725667213822,1.0009987024122198,1.0,750.0,300.0,30.1933157905538,15.097431376363009,460.0,rolled,1,24
1,1.0,142,13.363636363636363,20.0,1,1553.9456704912225,1550.0117475161412,-0.0025315704723690713,1.0009956116527963,2.0,451.41946049576495,236.76494207663046,14.128546633342319,7.444352288390426,355.0,rolled,1,24
1,1.0,142,13.363636363636363,30.909090909090907,1,2055.764041961098,1920.898402198531,-0.06560365733117501,1.0009981450567766,2.0,515.6944795748672,264.4365964712098,15.698657036305264,8.03738733063616,355.0,rolled,1,24
1,1.0,142,13.363636363636363,41.81818181818181,1,2295.1327804460216,2261.1362550087856,-0.014812443849383405,1.0009927439292363,2.0,559.193455283399,286.91364343669653,17.127335783934523,8.623855240475983,355.0,rolled,1,24
1,1.0,142,13.363636363636363,52.72727272727273,1,2698.233573079863,2770.3566982303896,0.02672975604117278,1.0009914135223332,1.0,571.5635067077543,287.2037440789793,20.894365193650252,10.544298901358607,355.0,rolled,1,24
1,1.0,142,13.363636363636363,63.63636363636363,1,3099.504449257762,3129.999846731154,0.009838797773203511,1.0009950085254615,2.0,717.9713409906647,287.21947217852767,21.667512516399576,11.005282842194545,355.0,rolled,1,24
1,1.0,142,13.363636363636363,74.54545454545453,1,3409.0278837627866,3624.714007948541,0.06326909944417536,1.0009973786401232,1.0,715.8344335233803,286.9940742799884,25.31778996950689,12.747879342625254,355.0,rolled,1,24
1,1.0,142,13.363636363636363,85.45454545454545,1,3859.8972334468967,3988.828207070853,0.033402695933647975,1.0009969232597034,2.0,723.9821373476046,290.7099599863858,24.283886168226744,12.553088390923666,460.0,rolled,0,24
1,1.0,142,13.363636363636363,96.36363636363636,1,4245.414696419247,4378.124527387117,0.03125956837144872,1.0009966293790307,1.0,729.1419676816286,291.6580200951345,26.901455516773343,13.491116923773362,460.0,rolled,1,24
1,1.0,142,13.363636363636363,107.27272727272728,1,4631.739739142465,4809.896151867608,0.03846425377046936,1.0009898687346919,1.0,728.9307808900746,291.6954137548188,29.673466416860283,14.842040631260502,460.0,rolled,1,24
1,1.0,142,13.363636363636363,118.18181818181816,1,5063.816158705762,5206.375064677485,0.02815246476249622,1.0009925515032136,1.0,732.4389826664508,292.7790103436343,32.070338884247505,16.0352390387548,460.0,rolled,1,24
1,1.0,142,13.363636363636363,129.0909090909091,1,5459.024045280959,5688.411420391988,0.04201985065614844,1.0009992381800785,1.0,733.6215143521738,293.4852300882854,34.23988554328914,18.234335605477956,460.0,rolled,1,24
1,1.0,142,13.363636363636363,140.0,1,5943.747564514266,5942.280219618629,-0.0002468720078888653,1.0009996669668768,1.0,750.0,300.0,35.0,18.624186714640345,460.0,rolled,1,24
1,1.0,142,14.181818181818182,20.0,1,1796.9028968466985,1787.8034713736258,-0.005063949470525575,1.00099051043615,2.0,468.11945487363715,248.65707346661185,14.88600849113627,7.510651619620876,355.0,rolled,1,24
1,1.0,142,14.181818181818182,30.909090909090907,1,2224.07150895444,2233.532572695744,0.004253938645053523,1.0009942288132057,2.0,535.3668015742409,274.4631021300697,16.699909505741555,8.356714760702744,355.0,rolled,1,24
1,1.0,142,14.181818181818182,41.81818181818181,1,2615.0382292659383,2815.749591666799,0.07675274500946849,1.00098885458868,2.0,639.9995112517419,287.8209061624647,19.00984879849011,9.804290930814641,355.0,rolled,1,24
1,1.0,142,14.181818181818182,52.72727272727273,1,3202.0654799770145,3277.578364675433,0.0235825548136388,1.0009912595797434,2.0,712.2433940042216,287.74810419730187,21.22586621941052,11.036675150530696,355.0,rolled,1,24
1,1.0,142,14.181818181818182,63.63636363636363,1,3623.765744949169,3844.0834723651406,0.06079800487188014,1.0009978394929906,1.0,719.7535654050944,287.8639396075028,25.08027706920428,12.779860944800717,355.0,rolled,1,24
1,1.0,142,14.181818181818182,74.54545454545453,1,4194.266016339479,4394.927252688865,0.047841800107021326,1.0009995162711445,1.0,718.781899634205,287.67138973950995,25.768768190247602,12.942790345125108,460.0,rolled,0,24
1,1.0,142,14.181818181818182,85.45454545454545,1,4665.282330709234,4940.680154494617,0.059031330638357415,1.0009905835264559,1.0,718.4600334595208,287.4810841772285,29.12044729186833,14.589353283731494,460.0,rolled,1,24
