span_m,load_kNm,grade,section_type,h,b,tf,tw,util,mass,cost,co2,governing
6.0,150.0,355,rolled,474.64345131090704,239.31839208439433,14.327023564577274,7.397475303849752,1.0009691492048702,502.2964377752093,718.2839060185494,1289.394955768962,GA_cost
6.0,150.0,355,welded,619.176881879506,271.4421327300275,11.813732272857482,6.000000350246571,1.0009999891877153,470.3776243625302,799.6419614163012,1358.9209567833495,GA_cost
6.0,150.0,460,rolled,425.05669487478065,213.40980490922536,14.66786572556337,7.4155536914505555,0.9972950750077684,454.73985143431105,728.7206119234835,1069.0933907220651,GA_cost
6.0,150.0,460,welded,499.79829778764554,250.06233434064598,12.768021312881341,6.000339154395536,1.0009961785500914,434.79596365304263,831.7646784682705,1150.035323862298,GA_cost
6.0,150.0,500,rolled,529.2044962019581,225.7987058977565,11.495176760040243,6.000749870831979,1.000985465352397,406.95809940815377,853.6353093185435,1016.8255071812131,GA_cost
6.0,150.0,500,welded,479.436928342799,241.7162263247158,13.07546884983215,6.000029672865204,0.999719588486482,425.82334591609657,893.2070503936042,1063.962212105959,GA_cost
6.0,150.0,550,rolled,525.9841803295188,210.49681018021963,11.66685345178259,6.214414810780821,1.000999969638768,397.38820554557014,977.0523161437948,979.6525015094372,GA_cost
6.0,150.0,550,welded,464.56931349668633,238.22581598453164,12.760178633176679,6.000077617058139,0.996176138785925,410.4263737809219,1011.179949217656,1013.1654273394732,GA_cost
6.0,150.0,620,rolled,472.22806201843844,213.48418781127782,11.924087705662263,6.000052058508081,1.000997823827853,384.83462749895335,1076.5074671588861,893.9401069458855,GA_cost
6.0,150.0,620,welded,445.7927708761914,227.63385092914658,12.88200925620515,6.001176520980736,1.0009999980412403,394.95372644559154,1107.4419929183205,918.8495778702919,GA_cost
6.0,150.0,690,rolled,458.0078479590843,203.81913056381467,12.202568678623411,6.000001605694081,1.0009999961092457,374.66370315812014,1236.7578187680401,828.7029608028683,GA_cost
6.0,150.0,690,welded,433.61727903204917,217.59381229796688,13.10522541630781,6.040504605631767,1.0009999859313918,384.53263029270494,1272.5404249255164,851.8972103909899,GA_cost
6.0,165.71428571428572,355,rolled,583.5933501093502,214.77618203750524,13.449413082898566,9.081014359507874,1.0009928970479902,535.7251524562836,766.0869680124856,1375.2064663552799,GA_cost
6.0,165.71428571428572,355,welded,695.2939775674482,253.64602459784064,12.195150457536402,6.676624287192873,1.0009910974999028,502.36269590937985,854.0165830459458,1451.3258284821982,GA_cost
6.0,165.71428571428572,460,rolled,489.69423108952793,209.9432859502588,14.33283418626478,8.546816366937113,1.0009999965890766,492.49717623995815,789.2267249245328,1157.8608613401418,GA_cost
6.0,165.71428571428572,460,welded,581.2161576817743,249.13268195174118,12.727824602301077,6.3186357102168555,1.0009998603001204,464.09901879603257,887.8214229568101,1227.5419047155062,GA_cost
6.0,165.71428571428572,500,rolled,543.3008126632235,225.90780251324048,12.463832851235583,6.069429065183954,1.0009995562776728,434.09537841237454,910.5584657577966,1084.630712501159,GA_cost
6.0,165.71428571428572,500,welded,588.3088209106478,240.3028732739816,12.19640099366921,6.650156821938885,1.0007429559235723,452.71532619169653,949.6156682197027,1131.1545140225733,GA_cost
6.0,165.71428571428572,550,rolled,552.6575025311236,217.33335381379527,11.584980679180717,6.504201861676302,1.0009999897280841,419.35363594182627,1031.5588834981593,1034.133610067348,GA_cost
6.0,165.71428571428572,550,welded,477.84361499464234,241.446896741285,13.483779407257437,6.001473325625303,1.0009968866628929,434.12795400197905,1071.3809786876097,1072.870391643343,GA_cost
6.0,165.71428571428572,620,rolled,443.8959302424465,223.20558807080522,12.583369697946852,6.00946774592419,1.000778002341842,402.25195711154424,1127.0957213078475,935.3959300519307,GA_cost
6.0,165.71428571428572,620,welded,456.2742291424508,233.0427040225258,13.525758576409173,6.000634952602875,1.0009900423202984,418.23704987268604,1174.5944670658723,974.0144870367428,GA_cost
6.0,165.71428571428572,690,rolled,462.6185078085532,208.88316577570032,12.983060489326354,6.000756664090216,1.0009153496621601,397.82246265597394,1315.9513924718294,881.0970974895139,GA_cost
6.0,165.71428571428572,690,welded,443.79825434069335,224.81258459238845,13.520621046466495,6.000316843615756,1.0009987689603206,404.112613916519,1338.676929865122,895.8458087535143,GA_cost
